+0.0000000000e+00   -6.2198439347e-01   
+7.7336640000e-03   -6.2198334444e-01   
+1.5467325000e-02   -6.2198000471e-01   
+2.3197487000e-02   -6.2197380105e-01   
+3.0920662000e-02   -6.2196378761e-01   
+3.8633373000e-02   -6.2194865944e-01   
+4.6332158000e-02   -6.2192677333e-01   
+5.4013588000e-02   -6.2189617716e-01   
+6.1674260000e-02   -6.2185464927e-01   
+6.9310807000e-02   -6.2179974897e-01   
+7.6919913000e-02   -6.2172887972e-01   
+8.4498294000e-02   -6.2163936655e-01   
+9.2042744000e-02   -6.2152854750e-01   
+9.9550098000e-02   -6.2139388132e-01   
+1.0701726000e-01   -6.2123306949e-01   
+1.1444119000e-01   -6.2104419316e-01   
+1.2181896000e-01   -6.2082586095e-01   
+1.2914768000e-01   -6.2057737016e-01   
+1.3642456000e-01   -6.2029887109e-01   
+1.4364690000e-01   -6.1999153542e-01   
+1.5081206000e-01   -6.1965772300e-01   
+1.5791754000e-01   -6.1930113485e-01   
+1.6496091000e-01   -6.1892695760e-01   
+1.7193982000e-01   -6.1854198277e-01   
+1.7885207000e-01   -6.1815469323e-01   
+1.8569548000e-01   -6.1777532515e-01   
+1.9246808000e-01   -6.1741587019e-01   
+1.9916792000e-01   -6.1709005142e-01   
+2.0579319000e-01   -6.1681323019e-01   
+2.1234219000e-01   -6.1660226659e-01   
+2.1881332000e-01   -6.1647532220e-01   
+2.2520506000e-01   -6.1645160592e-01   
+2.3151606000e-01   -6.1655106585e-01   
+2.3774503000e-01   -6.1679403322e-01   
+2.4389079000e-01   -6.1720082004e-01   
+2.4995227000e-01   -6.1779128243e-01   
+2.5592855000e-01   -6.1858436384e-01   
+2.6181871000e-01   -6.1959759609e-01   
+2.6762199000e-01   -6.2084663234e-01   
+2.7333781000e-01   -6.2234478924e-01   
+2.7896553000e-01   -6.2410253133e-01   
+2.8450471000e-01   -6.2612710987e-01   
+2.8995499000e-01   -6.2842215821e-01   
+2.9531607000e-01   -6.3098735473e-01   
+3.0058777000e-01   -6.3381818844e-01   
+3.0576998000e-01   -6.3690574914e-01   
+3.1086266000e-01   -6.4023661248e-01   
+3.1586587000e-01   -6.4379282918e-01   
+3.2077977000e-01   -6.4755198407e-01   
+3.2560456000e-01   -6.5148728655e-01   
+3.3034050000e-01   -6.5556779432e-01   
+3.3498797000e-01   -6.5975875638e-01   
+3.3954734000e-01   -6.6402185662e-01   
+3.4401911000e-01   -6.6831575774e-01   
+3.4840384000e-01   -6.7259651052e-01   
+3.5270208000e-01   -6.7681799435e-01   
+3.5691452000e-01   -6.8093260605e-01   
+3.6104181000e-01   -6.8489164657e-01   
+3.6508474000e-01   -6.8864606672e-01   
+3.6904407000e-01   -6.9214687325e-01   
+3.7292063000e-01   -6.9534578331e-01   
+3.7671530000e-01   -6.9819573885e-01   
+3.8042900000e-01   -7.0065140130e-01   
+3.8406265000e-01   -7.0266959665e-01   
+3.8761723000e-01   -7.0420978236e-01   
+3.9109370000e-01   -7.0523438866e-01   
+3.9449313000e-01   -7.0570918864e-01   
+3.9781657000e-01   -7.0560351551e-01   
+4.0106508000e-01   -7.0489050278e-01   
+4.0423971000e-01   -7.0354726511e-01   
+4.0734160000e-01   -7.0155496050e-01   
+4.1037187000e-01   -6.9889886781e-01   
+4.1333163000e-01   -6.9556841329e-01   
+4.1622201000e-01   -6.9155710795e-01   
+4.1904420000e-01   -6.8686237427e-01   
+4.2179933000e-01   -6.8148559450e-01   
+4.2448854000e-01   -6.7543187554e-01   
+4.2711303000e-01   -6.6870971420e-01   
+4.2967397000e-01   -6.6133096238e-01   
+4.3217248000e-01   -6.5331070517e-01   
+4.3460977000e-01   -6.4466657079e-01   
+4.3698695000e-01   -6.3541908173e-01   
+4.3930525000e-01   -6.2559057861e-01   
+4.4156578000e-01   -6.1520587087e-01   
+4.4376966000e-01   -6.0429149720e-01   
+4.4591811000e-01   -5.9287493001e-01   
+4.4801220000e-01   -5.8098557883e-01   
