+0.0000000000e+00   -2.1529777682e-01   
+7.7336640000e-03   -2.1529166298e-01   
+1.5467325000e-02   -2.1527338363e-01   
+2.3197487000e-02   -2.1524314778e-01   
+3.0920662000e-02   -2.1520133413e-01   
+3.8633373000e-02   -2.1514851893e-01   
+4.6332158000e-02   -2.1508551332e-01   
+5.4013588000e-02   -2.1501340851e-01   
+6.1674260000e-02   -2.1493362714e-01   
+6.9310807000e-02   -2.1484797816e-01   
+7.6919913000e-02   -2.1475871232e-01   
+8.4498294000e-02   -2.1466857553e-01   
+9.2042744000e-02   -2.1458085545e-01   
+9.9550098000e-02   -2.1449941899e-01   
+1.0701726000e-01   -2.1442873522e-01   
+1.1444119000e-01   -2.1437388063e-01   
+1.2181896000e-01   -2.1434052210e-01   
+1.2914768000e-01   -2.1433487539e-01   
+1.3642456000e-01   -2.1436363407e-01   
+1.4364690000e-01   -2.1443386820e-01   
+1.5081206000e-01   -2.1455288982e-01   
+1.5791754000e-01   -2.1472808704e-01   
+1.6496091000e-01   -2.1496672410e-01   
+1.7193982000e-01   -2.1527571123e-01   
+1.7885207000e-01   -2.1566135158e-01   
+1.8569548000e-01   -2.1612905618e-01   
+1.9246808000e-01   -2.1668306128e-01   
+1.9916792000e-01   -2.1732611334e-01   
+2.0579319000e-01   -2.1805917449e-01   
+2.1234219000e-01   -2.1888112747e-01   
+2.1881332000e-01   -2.1978849982e-01   
+2.2520506000e-01   -2.2077521444e-01   
+2.3151606000e-01   -2.2183239647e-01   
+2.3774503000e-01   -2.2294819772e-01   
+2.4389079000e-01   -2.2410770059e-01   
+2.4995227000e-01   -2.2529287867e-01   
+2.5592855000e-01   -2.2648263368e-01   
+2.6181871000e-01   -2.2765286636e-01   
+2.6762199000e-01   -2.2877668313e-01   
+2.7333781000e-01   -2.2982464637e-01   
+2.7896553000e-01   -2.3076504694e-01   
+2.8450471000e-01   -2.3156433656e-01   
+2.8995499000e-01   -2.3218754541e-01   
+2.9531607000e-01   -2.3259877270e-01   
+3.0058777000e-01   -2.3276172380e-01   
+3.0576998000e-01   -2.3264026320e-01   
+3.1086266000e-01   -2.3219899218e-01   
+3.1586587000e-01   -2.3140382448e-01   
+3.2077977000e-01   -2.3022254572e-01   
+3.2560456000e-01   -2.2862536898e-01   
+3.3034050000e-01   -2.2658545067e-01   
+3.3498797000e-01   -2.2407932698e-01   
+3.3954734000e-01   -2.2108738849e-01   
+3.4401911000e-01   -2.1759415637e-01   
+3.4840384000e-01   -2.1358858886e-01   
+3.5270208000e-01   -2.0906436531e-01   
+3.5691452000e-01   -2.0401987527e-01   
+3.6104181000e-01   -1.9845846702e-01   
+3.6508474000e-01   -1.9238821257e-01   
+3.6904407000e-01   -1.8582203941e-01   
+3.7292063000e-01   -1.7877743879e-01   
+3.7671530000e-01   -1.7127626063e-01   
+3.8042900000e-01   -1.6334444575e-01   
+3.8406265000e-01   -1.5501178696e-01   
+3.8761723000e-01   -1.4631143062e-01   
+3.9109370000e-01   -1.3727966096e-01   
+3.9449313000e-01   -1.2795513626e-01   
