+0.0000000000e+00   +4.1050681941e-01   
+7.7336640000e-03   +4.1050877037e-01   
+1.5467325000e-02   +4.1051443688e-01   
+2.3197487000e-02   +4.1052325335e-01   
+3.0920662000e-02   +4.1053427096e-01   
+3.8633373000e-02   +4.1054615593e-01   
+4.6332158000e-02   +4.1055718948e-01   
+5.4013588000e-02   +4.1056527106e-01   
+6.1674260000e-02   +4.1056792698e-01   
+6.9310807000e-02   +4.1056232657e-01   
+7.6919913000e-02   +4.1054530847e-01   
+8.4498294000e-02   +4.1051341943e-01   
+9.2042744000e-02   +4.1046296788e-01   
+9.9550098000e-02   +4.1039009484e-01   
+1.0701726000e-01   +4.1029086339e-01   
+1.1444119000e-01   +4.1016136840e-01   
+1.2181896000e-01   +4.0999786539e-01   
+1.2914768000e-01   +4.0979692171e-01   
+1.3642456000e-01   +4.0955558380e-01   
+1.4364690000e-01   +4.0927156161e-01   
+1.5081206000e-01   +4.0894342713e-01   
+1.5791754000e-01   +4.0857081591e-01   
+1.6496091000e-01   +4.0815463735e-01   
+1.7193982000e-01   +4.0769727810e-01   
+1.7885207000e-01   +4.0720278925e-01   
+1.8569548000e-01   +4.0667706807e-01   
+1.9246808000e-01   +4.0612798979e-01   
+1.9916792000e-01   +4.0556553257e-01   
+2.0579319000e-01   +4.0500183666e-01   
+2.1234219000e-01   +4.0445122573e-01   
+2.1881332000e-01   +4.0393017210e-01   
+2.2520506000e-01   +4.0345720313e-01   
+2.3151606000e-01   +4.0305273767e-01   
+2.3774503000e-01   +4.0273887506e-01   
+2.4389079000e-01   +4.0253910978e-01   
+2.4995227000e-01   +4.0247799184e-01   
+2.5592855000e-01   +4.0258073566e-01   
+2.6181871000e-01   +4.0287277878e-01   
+2.6762199000e-01   +4.0337930436e-01   
+2.7333781000e-01   +4.0412475109e-01   
+2.7896553000e-01   +4.0513226556e-01   
+2.8450471000e-01   +4.0642320776e-01   
+2.8995499000e-01   +4.0801662761e-01   
+2.9531607000e-01   +4.0992876347e-01   
+3.0058777000e-01   +4.1217260319e-01   
+3.0576998000e-01   +4.1475745808e-01   
+3.1086266000e-01   +4.1768860324e-01   
+3.1586587000e-01   +4.2096700412e-01   
+3.2077977000e-01   +4.2458910775e-01   
+3.2560456000e-01   +4.2854666145e-01   
+3.3034050000e-01   +4.3282665899e-01   
+3.3498797000e-01   +4.3741142090e-01   
+3.3954734000e-01   +4.4227857584e-01   
+3.4401911000e-01   +4.4740137923e-01   
+3.4840384000e-01   +4.5274890752e-01   
+3.5270208000e-01   +4.5828628853e-01   
+3.5691452000e-01   +4.6397527069e-01   
+3.6104181000e-01   +4.6977442549e-01   
+3.6508474000e-01   +4.7563986635e-01   
+3.6904407000e-01   +4.8152552074e-01   
+3.7292063000e-01   +4.8738380023e-01   
+3.7671530000e-01   +4.9316611623e-01   
+3.8042900000e-01   +4.9882340814e-01   
+3.8406265000e-01   +5.0430661781e-01   
+3.8761723000e-01   +5.0956730109e-01   
+3.9109370000e-01   +5.1455800648e-01   
+3.9449313000e-01   +5.1923292942e-01   
+3.9781657000e-01   +5.2354814838e-01   
+4.0106508000e-01   +5.2746206126e-01   
+4.0423971000e-01   +5.3093571335e-01   
+4.0734160000e-01   +5.3393320312e-01   
+4.1037187000e-01   +5.3642179678e-01   
+4.1333163000e-01   +5.3837215408e-01   
+4.1622201000e-01   +5.3975850857e-01   
+4.1904420000e-01   +5.4055876874e-01   
+4.2179933000e-01   +5.4075452237e-01   
+4.2448854000e-01   +5.4033110080e-01   
+4.2711303000e-01   +5.3927752119e-01   
+4.2967397000e-01   +5.3758641993e-01   
+4.3217248000e-01   +5.3525401437e-01   
+4.3460977000e-01   +5.3227985610e-01   
+4.3698695000e-01   +5.2866686173e-01   
+4.3930525000e-01   +5.2442084857e-01   
+4.4156578000e-01   +5.1955070117e-01   
+4.4376966000e-01   +5.1406800601e-01   
+4.4591811000e-01   +5.0798654011e-01   
+4.4801220000e-01   +5.0132269897e-01   
+4.5005307000e-01   +4.9409470060e-01   
+4.5204183000e-01   +4.8632262435e-01   
+4.5397961000e-01   +4.7802799673e-01   
+4.5586747000e-01   +4.6923394614e-01   
+4.5770651000e-01   +4.5996452093e-01   
+4.5949781000e-01   +4.5024471675e-01   
+4.6124241000e-01   +4.4010040927e-01   
+4.6294135000e-01   +4.2955795912e-01   
+4.6459568000e-01   +4.1864393716e-01   
+4.6620640000e-01   +4.0738533983e-01   
+4.6777451000e-01   +3.9580912337e-01   
+4.6930102000e-01   +3.8394195108e-01   
+4.7078687000e-01   +3.7181068164e-01   
+4.7223306000e-01   +3.5944121927e-01   
+4.7364047000e-01   +3.4685990468e-01   
+4.7501010000e-01   +3.3409133724e-01   
+4.7634277000e-01   +3.2116100069e-01   
+4.7763947000e-01   +3.0809190767e-01   
+4.7890100000e-01   +2.9490801974e-01   
+4.8012826000e-01   +2.8163132770e-01   
