+0.0000000000e+00   -1.0880006710e-01   
+7.7336640000e-03   -1.0879434617e-01   
+1.5467325000e-02   -1.0877727373e-01   
+2.3197487000e-02   -1.0874914184e-01   
+3.0920662000e-02   -1.0871046496e-01   
+3.8633373000e-02   -1.0866200467e-01   
+4.6332158000e-02   -1.0860480226e-01   
+5.4013588000e-02   -1.0854021766e-01   
+6.1674260000e-02   -1.0846997263e-01   
+6.9310807000e-02   -1.0839619559e-01   
+7.6919913000e-02   -1.0832146506e-01   
+8.4498294000e-02   -1.0824884880e-01   
+9.2042744000e-02   -1.0818193414e-01   
+9.9550098000e-02   -1.0812484706e-01   
+1.0701726000e-01   -1.0808225493e-01   
+1.1444119000e-01   -1.0805934988e-01   
+1.2181896000e-01   -1.0806180900e-01   
+1.2914768000e-01   -1.0809572879e-01   
+1.3642456000e-01   -1.0816753078e-01   
+1.4364690000e-01   -1.0828383721e-01   
+1.5081206000e-01   -1.0845131520e-01   
+1.5791754000e-01   -1.0867649265e-01   
+1.6496091000e-01   -1.0896554289e-01   
+1.7193982000e-01   -1.0932404419e-01   
+1.7885207000e-01   -1.0975672237e-01   
+1.8569548000e-01   -1.1026716654e-01   
+1.9246808000e-01   -1.1085755652e-01   
+1.9916792000e-01   -1.1152836340e-01   
+2.0579319000e-01   -1.1227808063e-01   
+2.1234219000e-01   -1.1310296201e-01   
+2.1881332000e-01   -1.1399678734e-01   
+2.2520506000e-01   -1.1495066254e-01   
+2.3151606000e-01   -1.1595288243e-01   
+2.3774503000e-01   -1.1698881809e-01   
+2.4389079000e-01   -1.1804088811e-01   
+2.4995227000e-01   -1.1908858972e-01   
+2.5592855000e-01   -1.2010860680e-01   
+2.6181871000e-01   -1.2107495716e-01   
+2.6762199000e-01   -1.2195926541e-01   
+2.7333781000e-01   -1.2273107657e-01   
+2.7896553000e-01   -1.2335820015e-01   
+2.8450471000e-01   -1.2380718362e-01   
+2.8995499000e-01   -1.2404377868e-01   
+2.9531607000e-01   -1.2403346697e-01   
+3.0058777000e-01   -1.2374201446e-01   
+3.0576998000e-01   -1.2313603707e-01   
+3.1086266000e-01   -1.2218357518e-01   
+3.1586587000e-01   -1.2085464962e-01   
+3.2077977000e-01   -1.1912179101e-01   
+3.2560456000e-01   -1.1696056039e-01   
+3.3034050000e-01   -1.1435001054e-01   
+3.3498797000e-01   -1.1127305190e-01   
+3.3954734000e-01   -1.0771687100e-01   
+3.4401911000e-01   -1.0367311031e-01   
+3.4840384000e-01   -9.9138098430e-02   
+3.5270208000e-01   -9.4113053943e-02   
+3.5691452000e-01   -8.8603965723e-02   
+3.6104181000e-01   -8.2621771038e-02   
+3.6508474000e-01   -7.6182011146e-02   
+3.6904407000e-01   -6.9304893850e-02   
+3.7292063000e-01   -6.2014908934e-02   
+3.7671530000e-01   -5.4340549189e-02   
+3.8042900000e-01   -4.6313974262e-02   
+3.8406265000e-01   -3.7970710089e-02   
+3.8761723000e-01   -2.9349094979e-02   
+3.9109370000e-01   -2.0490017916e-02   
+3.9449313000e-01   -1.1436124403e-02   
+3.9781657000e-01   -2.2316602088e-03   
+4.0106508000e-01   +7.0780687163e-03   
+4.0423971000e-01   +1.6447101590e-02   
+4.0734160000e-01   +2.5829576073e-02   
+4.1037187000e-01   +3.5179847430e-02   
+4.1333163000e-01   +4.4452920314e-02   
+4.1622201000e-01   +5.3604923910e-02   
+4.1904420000e-01   +6.2593593653e-02   
+4.2179933000e-01   +7.1378205243e-02   
+4.2448854000e-01   +7.9920075340e-02   
+4.2711303000e-01   +8.8182962166e-02   
+4.2967397000e-01   +9.6132980016e-02   
+4.3217248000e-01   +1.0373870911e-01   
+4.3460977000e-01   +1.1097175351e-01   
+4.3698695000e-01   +1.1780625859e-01   
+4.3930525000e-01   +1.2421961465e-01   
+4.4156578000e-01   +1.3019179215e-01   
+4.4376966000e-01   +1.3570572841e-01   
+4.4591811000e-01   +1.4074749536e-01   
+4.4801220000e-01   +1.4530563326e-01   
+4.5005307000e-01   +1.4937161679e-01   
+4.5204183000e-01   +1.5293951989e-01   
+4.5397961000e-01   +1.5600599911e-01   
+4.5586747000e-01   +1.5857002376e-01   
+4.5770651000e-01   +1.6063291952e-01   
+4.5949781000e-01   +1.6219811892e-01   
+4.6124241000e-01   +1.6327101058e-01   
+4.6294135000e-01   +1.6385883020e-01   
+4.6459568000e-01   +1.6397048701e-01   
+4.6620640000e-01   +1.6361639527e-01   
+4.6777451000e-01   +1.6280833792e-01   
