+0.0000000000e+00   +6.2164239212e-01   
+7.7336640000e-03   +6.2163663324e-01   
+1.5467325000e-02   +6.2161926962e-01   
+2.3197487000e-02   +6.2159006205e-01   
+3.0920662000e-02   +6.2154864360e-01   
+3.8633373000e-02   +6.2149455201e-01   
+4.6332158000e-02   +6.2142727530e-01   
+5.4013588000e-02   +6.2134630971e-01   
+6.1674260000e-02   +6.2125122998e-01   
+6.9310807000e-02   +6.2114177050e-01   
+7.6919913000e-02   +6.2101791593e-01   
+8.4498294000e-02   +6.2088000040e-01   
+9.2042744000e-02   +6.2072881107e-01   
+9.9550098000e-02   +6.2056569601e-01   
+1.0701726000e-01   +6.2039267027e-01   
+1.1444119000e-01   +6.2021251826e-01   
+1.2181896000e-01   +6.2002888564e-01   
+1.2914768000e-01   +6.1984636064e-01   
+1.3642456000e-01   +6.1967053360e-01   
+1.4364690000e-01   +6.1950803444e-01   
+1.5081206000e-01   +6.1936654191e-01   
+1.5791754000e-01   +6.1925475729e-01   
+1.6496091000e-01   +6.1918234393e-01   
+1.7193982000e-01   +6.1915982420e-01   
+1.7885207000e-01   +6.1919843409e-01   
+1.8569548000e-01   +6.1930993406e-01   
+1.9246808000e-01   +6.1950637913e-01   
+1.9916792000e-01   +6.1979984355e-01   
+2.0579319000e-01   +6.2020211291e-01   
+2.1234219000e-01   +6.2072434256e-01   
+2.1881332000e-01   +6.2137669046e-01   
+2.2520506000e-01   +6.2216793089e-01   
+2.3151606000e-01   +6.2310507572e-01   
+2.3774503000e-01   +6.2419297562e-01   
+2.4389079000e-01   +6.2543395337e-01   
+2.4995227000e-01   +6.2682745890e-01   
+2.5592855000e-01   +6.2836977260e-01   
+2.6181871000e-01   +6.3005370614e-01   
+2.6762199000e-01   +6.3186843737e-01   
+2.7333781000e-01   +6.3379938754e-01   
+2.7896553000e-01   +6.3582807544e-01   
+2.8450471000e-01   +6.3793221297e-01   
+2.8995499000e-01   +6.4008575747e-01   
+2.9531607000e-01   +6.4225907231e-01   
+3.0058777000e-01   +6.4441919898e-01   
+3.0576998000e-01   +6.4653015982e-01   
+3.1086266000e-01   +6.4855334893e-01   
+3.1586587000e-01   +6.5044799595e-01   
+3.2077977000e-01   +6.5217166651e-01   
+3.2560456000e-01   +6.5368078217e-01   
+3.3034050000e-01   +6.5493120306e-01   
+3.3498797000e-01   +6.5587883098e-01   
+3.3954734000e-01   +6.5648017249e-01   
+3.4401911000e-01   +6.5669295465e-01   
+3.4840384000e-01   +6.5647666894e-01   
+3.5270208000e-01   +6.5579311941e-01   
+3.5691452000e-01   +6.5460690684e-01   
+3.6104181000e-01   +6.5288590911e-01   
+3.6508474000e-01   +6.5060162269e-01   
+3.6904407000e-01   +6.4772956121e-01   
+3.7292063000e-01   +6.4424948507e-01   
+3.7671530000e-01   +6.4014560174e-01   
+3.8042900000e-01   +6.3540670053e-01   
+3.8406265000e-01   +6.3002627562e-01   
+3.8761723000e-01   +6.2400245199e-01   
+3.9109370000e-01   +6.1733805310e-01   
+3.9449313000e-01   +6.1004024025e-01   
+3.9781657000e-01   +6.0212056440e-01   
+4.0106508000e-01   +5.9359471111e-01   
+4.0423971000e-01   +5.8448230952e-01   
+4.0734160000e-01   +5.7480634449e-01   
+4.1037187000e-01   +5.6459312120e-01   
+4.1333163000e-01   +5.5387192043e-01   
+4.1622201000e-01   +5.4267454105e-01   
+4.1904420000e-01   +5.3103474286e-01   
+4.2179933000e-01   +5.1898834385e-01   
+4.2448854000e-01   +5.0657259423e-01   
+4.2711303000e-01   +4.9382555089e-01   
+4.2967397000e-01   +4.8078612058e-01   
+4.3217248000e-01   +4.6749386270e-01   
+4.3460977000e-01   +4.5398792774e-01   
+4.3698695000e-01   +4.4030776642e-01   
+4.3930525000e-01   +4.2649161578e-01   
+4.4156578000e-01   +4.1257761813e-01   
+4.4376966000e-01   +3.9860286301e-01   
+4.4591811000e-01   +3.8460256776e-01   
+4.4801220000e-01   +3.7061149789e-01   
+4.5005307000e-01   +3.5666240518e-01   
+4.5204183000e-01   +3.4278654043e-01   
+4.5397961000e-01   +3.2901320274e-01   
+4.5586747000e-01   +3.1537029352e-01   
+4.5770651000e-01   +3.0188347530e-01   
+4.5949781000e-01   +2.8857655164e-01   
+4.6124241000e-01   +2.7547160063e-01   
+4.6294135000e-01   +2.6258867521e-01   
