# t = +1.0707440050e+01
# r                 u_z
-2.8320312500e-01   -8.2854214954e+00   
-2.8125000000e-01   -8.2757548634e+00   
-2.7929687500e-01   -8.2663075178e+00   
-2.7734375000e-01   -8.2570867545e+00   
-2.7539062500e-01   -8.2480988904e+00   
-2.7343750000e-01   -8.2393493130e+00   
-2.7148437500e-01   -8.2308425276e+00   
-2.6953125000e-01   -8.2225822051e+00   
-2.6757812500e-01   -8.2145712268e+00   
-2.6562500000e-01   -8.2068117294e+00   
-2.6367187500e-01   -8.1993051484e+00   
-2.6171875000e-01   -8.1920522597e+00   
-2.5976562500e-01   -8.1850532210e+00   
-2.5781250000e-01   -8.1783076111e+00   
-2.5585937500e-01   -8.1718144683e+00   
-2.5390625000e-01   -8.1655723274e+00   
-2.5195312500e-01   -8.1595792558e+00   
-2.5000000000e-01   -8.1538328878e+00   
-2.4804687500e-01   -8.1483304579e+00   
-2.4609375000e-01   -8.1430688327e+00   
-2.4414062500e-01   -8.1380445421e+00   
-2.4218750000e-01   -8.1332538085e+00   
-2.4023437500e-01   -8.1286925753e+00   
-2.3828125000e-01   -8.1243565336e+00   
-2.3632812500e-01   -8.1202411488e+00   
-2.3437500000e-01   -8.1163416849e+00   
-2.3242187500e-01   -8.1126532281e+00   
-2.3046875000e-01   -8.1091707094e+00   
-2.2851562500e-01   -8.1058889261e+00   
-2.2656250000e-01   -8.1028025618e+00   
-2.2460937500e-01   -8.0999062057e+00   
-2.2265625000e-01   -8.0971943709e+00   
-2.2070312500e-01   -8.0946615115e+00   
-2.1875000000e-01   -8.0923020388e+00   
-2.1679687500e-01   -8.0901103365e+00   
-2.1484375000e-01   -8.0880807751e+00   
-2.1289062500e-01   -8.0862077255e+00   
-2.1093750000e-01   -8.0844855710e+00   
-2.0898437500e-01   -8.0829087196e+00   
-2.0703125000e-01   -8.0814716147e+00   
-2.0507812500e-01   -8.0801687450e+00   
-2.0312500000e-01   -8.0789946540e+00   
-2.0117187500e-01   -8.0779439489e+00   
-1.9921875000e-01   -8.0770113081e+00   
-1.9726562500e-01   -8.0761914886e+00   
-1.9531250000e-01   -8.0754793328e+00   
-1.9335937500e-01   -8.0748697741e+00   
-1.9140625000e-01   -8.0743578428e+00   
-1.8945312500e-01   -8.0739386705e+00   
-1.8750000000e-01   -8.0736074946e+00   
-1.8554687500e-01   -8.0733596618e+00   
-1.8359375000e-01   -8.0731906320e+00   
-1.8164062500e-01   -8.0730959805e+00   
-1.7968750000e-01   -8.0730714007e+00   
-1.7773437500e-01   -8.0731127059e+00   
-1.7578125000e-01   -8.0732158310e+00   
-1.7382812500e-01   -8.0733768337e+00   
-1.7187500000e-01   -8.0735918953e+00   
-1.6992187500e-01   -8.0738573210e+00   
-1.6796875000e-01   -8.0741695407e+00   
-1.6601562500e-01   -8.0745251081e+00   
-1.6406250000e-01   -8.0749207011e+00   
-1.6210937500e-01   -8.0753531207e+00   
-1.6015625000e-01   -8.0758192902e+00   
-1.5820312500e-01   -8.0763162545e+00   
-1.5625000000e-01   -8.0768411783e+00   
-1.5429687500e-01   -8.0773913450e+00   
-1.5234375000e-01   -8.0779641552e+00   
-1.5039062500e-01   -8.0785571243e+00   
-1.4843750000e-01   -8.0791678813e+00   
-1.4648437500e-01   -8.0797941661e+00   
-1.4453125000e-01   -8.0804338280e+00   
-1.4257812500e-01   -8.0810848228e+00   
-1.4062500000e-01   -8.0817452107e+00   
-1.3867187500e-01   -8.0824131540e+00   
-1.3671875000e-01   -8.0830869143e+00   
-1.3476562500e-01   -8.0837648501e+00   
-1.3281250000e-01   -8.0844454139e+00   
-1.3085937500e-01   -8.0851271501e+00   
-1.2890625000e-01   -8.0858086915e+00   
-1.2695312500e-01   -8.0864887572e+00   
-1.2500000000e-01   -8.0871661496e+00   
-1.2304687500e-01   -8.0878397517e+00   
-1.2109375000e-01   -8.0885085240e+00   
-1.1914062500e-01   -8.0891715023e+00   
-1.1718750000e-01   -8.0898277945e+00   
-1.1523437500e-01   -8.0904765781e+00   
-1.1328125000e-01   -8.0911170971e+00   
-1.1132812500e-01   -8.0917486598e+00   
-1.0937500000e-01   -8.0923706356e+00   
-1.0742187500e-01   -8.0929824530e+00   
-1.0546875000e-01   -8.0935835960e+00   
-1.0351562500e-01   -8.0941736025e+00   
-1.0156250000e-01   -8.0947520613e+00   
-9.9609375000e-02   -8.0953186094e+00   
-9.7656250000e-02   -8.0958729300e+00   
-9.5703125000e-02   -8.0964147498e+00   
-9.3750000000e-02   -8.0969438366e+00   
-9.1796875000e-02   -8.0974599972e+00   
-8.9843750000e-02   -8.0979630750e+00   
-8.7890625000e-02   -8.0984529478e+00   
-8.5937500000e-02   -8.0989295259e+00   
-8.3984375000e-02   -8.0993927493e+00   
-8.2031250000e-02   -8.0998425867e+00   
-8.0078125000e-02   -8.1002790325e+00   
-7.8125000000e-02   -8.1007021057e+00   
-7.6171875000e-02   -8.1011118474e+00   
-7.4218750000e-02   -8.1015083194e+00   
-7.2265625000e-02   -8.1018916022e+00   
-7.0312500000e-02   -8.1022617936e+00   
-6.8359375000e-02   -8.1026190067e+00   
-6.6406250000e-02   -8.1029633686e+00   
-6.4453125000e-02   -8.1032950187e+00   
-6.2500000000e-02   -8.1036141073e+00   
-6.0546875000e-02   -8.1039207942e+00   
-5.8593750000e-02   -8.1042152474e+00   
-5.6640625000e-02   -8.1044976416e+00   
-5.4687500000e-02   -8.1047681572e+00   
-5.2734375000e-02   -8.1050269787e+00   
-5.0781250000e-02   -8.1052742942e+00   
-4.8828125000e-02   -8.1055102936e+00   
-4.6875000000e-02   -8.1057351680e+00   
-4.4921875000e-02   -8.1059491087e+00   
-4.2968750000e-02   -8.1061523057e+00   
-4.1015625000e-02   -8.1063449478e+00   
-3.9062500000e-02   -8.1065272207e+00   
-3.7109375000e-02   -8.1066993068e+00   
-3.5156250000e-02   -8.1068613843e+00   
-3.3203125000e-02   -8.1070136265e+00   
-3.1250000000e-02   -8.1071562009e+00   
-2.9296875000e-02   -8.1072892688e+00   
-2.7343750000e-02   -8.1074129849e+00   
-2.5390625000e-02   -8.1075274960e+00   
-2.3437500000e-02   -8.1076329413e+00   
-2.1484375000e-02   -8.1077294515e+00   
-1.9531250000e-02   -8.1078171485e+00   
-1.7578125000e-02   -8.1078961447e+00   
-1.5625000000e-02   -8.1079665431e+00   
-1.3671875000e-02   -8.1080284368e+00   
-1.1718750000e-02   -8.1080819083e+00   
-9.7656250000e-03   -8.1081270299e+00   
-7.8125000000e-03   -8.1081638631e+00   
-5.8593750000e-03   -8.1081924585e+00   
-3.9062500000e-03   -8.1082128554e+00   
-1.9531250000e-03   -8.1082250822e+00   
+0.0000000000e+00   -8.1082291559e+00   
+1.9531250000e-03   -8.1082250822e+00   
+3.9062500000e-03   -8.1082128554e+00   
+5.8593750000e-03   -8.1081924585e+00   
+7.8125000000e-03   -8.1081638631e+00   
+9.7656250000e-03   -8.1081270299e+00   
+1.1718750000e-02   -8.1080819083e+00   
+1.3671875000e-02   -8.1080284368e+00   
+1.5625000000e-02   -8.1079665431e+00   
+1.7578125000e-02   -8.1078961447e+00   
+1.9531250000e-02   -8.1078171485e+00   
+2.1484375000e-02   -8.1077294515e+00   
+2.3437500000e-02   -8.1076329413e+00   
+2.5390625000e-02   -8.1075274960e+00   
+2.7343750000e-02   -8.1074129849e+00   
+2.9296875000e-02   -8.1072892688e+00   
+3.1250000000e-02   -8.1071562009e+00   
+3.3203125000e-02   -8.1070136265e+00   
+3.5156250000e-02   -8.1068613843e+00   
+3.7109375000e-02   -8.1066993068e+00   
+3.9062500000e-02   -8.1065272207e+00   
+4.1015625000e-02   -8.1063449478e+00   
+4.2968750000e-02   -8.1061523057e+00   
+4.4921875000e-02   -8.1059491087e+00   
+4.6875000000e-02   -8.1057351680e+00   
+4.8828125000e-02   -8.1055102936e+00   
+5.0781250000e-02   -8.1052742942e+00   
+5.2734375000e-02   -8.1050269787e+00   
+5.4687500000e-02   -8.1047681572e+00   
+5.6640625000e-02   -8.1044976416e+00   
+5.8593750000e-02   -8.1042152474e+00   
+6.0546875000e-02   -8.1039207942e+00   
+6.2500000000e-02   -8.1036141073e+00   
+6.4453125000e-02   -8.1032950187e+00   
+6.6406250000e-02   -8.1029633686e+00   
+6.8359375000e-02   -8.1026190067e+00   
+7.0312500000e-02   -8.1022617936e+00   
+7.2265625000e-02   -8.1018916022e+00   
+7.4218750000e-02   -8.1015083194e+00   
+7.6171875000e-02   -8.1011118474e+00   
+7.8125000000e-02   -8.1007021057e+00   
+8.0078125000e-02   -8.1002790325e+00   
+8.2031250000e-02   -8.0998425867e+00   
+8.3984375000e-02   -8.0993927493e+00   
+8.5937500000e-02   -8.0989295259e+00   
+8.7890625000e-02   -8.0984529478e+00   
+8.9843750000e-02   -8.0979630750e+00   
+9.1796875000e-02   -8.0974599972e+00   
+9.3750000000e-02   -8.0969438366e+00   
+9.5703125000e-02   -8.0964147498e+00   
+9.7656250000e-02   -8.0958729300e+00   
+9.9609375000e-02   -8.0953186094e+00   
+1.0156250000e-01   -8.0947520613e+00   
+1.0351562500e-01   -8.0941736025e+00   
+1.0546875000e-01   -8.0935835960e+00   
+1.0742187500e-01   -8.0929824530e+00   
+1.0937500000e-01   -8.0923706356e+00   
+1.1132812500e-01   -8.0917486598e+00   
+1.1328125000e-01   -8.0911170971e+00   
+1.1523437500e-01   -8.0904765781e+00   
+1.1718750000e-01   -8.0898277945e+00   
+1.1914062500e-01   -8.0891715023e+00   
+1.2109375000e-01   -8.0885085240e+00   
+1.2304687500e-01   -8.0878397517e+00   
+1.2500000000e-01   -8.0871661496e+00   
+1.2695312500e-01   -8.0864887572e+00   
+1.2890625000e-01   -8.0858086915e+00   
+1.3085937500e-01   -8.0851271501e+00   
+1.3281250000e-01   -8.0844454139e+00   
+1.3476562500e-01   -8.0837648501e+00   
+1.3671875000e-01   -8.0830869143e+00   
+1.3867187500e-01   -8.0824131540e+00   
+1.4062500000e-01   -8.0817452107e+00   
+1.4257812500e-01   -8.0810848228e+00   
+1.4453125000e-01   -8.0804338280e+00   
+1.4648437500e-01   -8.0797941661e+00   
+1.4843750000e-01   -8.0791678813e+00   
+1.5039062500e-01   -8.0785571243e+00   
+1.5234375000e-01   -8.0779641552e+00   
+1.5429687500e-01   -8.0773913450e+00   
+1.5625000000e-01   -8.0768411783e+00   
+1.5820312500e-01   -8.0763162545e+00   
+1.6015625000e-01   -8.0758192902e+00   
+1.6210937500e-01   -8.0753531207e+00   
+1.6406250000e-01   -8.0749207011e+00   
+1.6601562500e-01   -8.0745251081e+00   
+1.6796875000e-01   -8.0741695407e+00   
+1.6992187500e-01   -8.0738573210e+00   
+1.7187500000e-01   -8.0735918953e+00   
+1.7382812500e-01   -8.0733768337e+00   
+1.7578125000e-01   -8.0732158310e+00   
+1.7773437500e-01   -8.0731127059e+00   
+1.7968750000e-01   -8.0730714007e+00   
+1.8164062500e-01   -8.0730959805e+00   
+1.8359375000e-01   -8.0731906320e+00   
+1.8554687500e-01   -8.0733596618e+00   
+1.8750000000e-01   -8.0736074946e+00   
+1.8945312500e-01   -8.0739386705e+00   
+1.9140625000e-01   -8.0743578428e+00   
+1.9335937500e-01   -8.0748697741e+00   
+1.9531250000e-01   -8.0754793328e+00   
+1.9726562500e-01   -8.0761914886e+00   
+1.9921875000e-01   -8.0770113081e+00   
+2.0117187500e-01   -8.0779439489e+00   
+2.0312500000e-01   -8.0789946540e+00   
+2.0507812500e-01   -8.0801687450e+00   
+2.0703125000e-01   -8.0814716147e+00   
+2.0898437500e-01   -8.0829087196e+00   
+2.1093750000e-01   -8.0844855710e+00   
+2.1289062500e-01   -8.0862077255e+00   
+2.1484375000e-01   -8.0880807751e+00   
+2.1679687500e-01   -8.0901103365e+00   
+2.1875000000e-01   -8.0923020388e+00   
+2.2070312500e-01   -8.0946615115e+00   
+2.2265625000e-01   -8.0971943709e+00   
+2.2460937500e-01   -8.0999062057e+00   
+2.2656250000e-01   -8.1028025618e+00   
+2.2851562500e-01   -8.1058889261e+00   
+2.3046875000e-01   -8.1091707094e+00   
+2.3242187500e-01   -8.1126532281e+00   
+2.3437500000e-01   -8.1163416849e+00   
+2.3632812500e-01   -8.1202411488e+00   
+2.3828125000e-01   -8.1243565336e+00   
+2.4023437500e-01   -8.1286925753e+00   
+2.4218750000e-01   -8.1332538085e+00   
+2.4414062500e-01   -8.1380445421e+00   
+2.4609375000e-01   -8.1430688327e+00   
+2.4804687500e-01   -8.1483304579e+00   
+2.5000000000e-01   -8.1538328878e+00   
+2.5195312500e-01   -8.1595792558e+00   
+2.5390625000e-01   -8.1655723274e+00   
+2.5585937500e-01   -8.1718144683e+00   
+2.5781250000e-01   -8.1783076111e+00   
+2.5976562500e-01   -8.1850532210e+00   
+2.6171875000e-01   -8.1920522597e+00   
+2.6367187500e-01   -8.1993051484e+00   
+2.6562500000e-01   -8.2068117294e+00   
+2.6757812500e-01   -8.2145712268e+00   
+2.6953125000e-01   -8.2225822051e+00   
+2.7148437500e-01   -8.2308425276e+00   
+2.7343750000e-01   -8.2393493130e+00   
+2.7539062500e-01   -8.2480988904e+00   
+2.7734375000e-01   -8.2570867545e+00   
+2.7929687500e-01   -8.2663075178e+00   
+2.8125000000e-01   -8.2757548634e+00   
+2.8320312500e-01   -8.2854214954e+00   
+2.8515625000e-01   -8.2952990893e+00   
+2.8710937500e-01   -8.3053782408e+00   
+2.8906250000e-01   -8.3156484137e+00   
+2.9101562500e-01   -8.3260978875e+00   
+2.9296875000e-01   -8.3367137032e+00   
+2.9492187500e-01   -8.3474816098e+00   
+2.9687500000e-01   -8.3583860085e+00   
+2.9882812500e-01   -8.3694098980e+00   
+3.0078125000e-01   -8.3805348183e+00   
+3.0273437500e-01   -8.3917407945e+00   
+3.0468750000e-01   -8.4030062804e+00   
+3.0664062500e-01   -8.4143081020e+00   
+3.0859375000e-01   -8.4256214011e+00   
+3.1054687500e-01   -8.4369195790e+00   
+3.1250000000e-01   -8.4481742407e+00   
+3.1445312500e-01   -8.4593551392e+00   
+3.1640625000e-01   -8.4704301212e+00   
+3.1835937500e-01   -8.4813650730e+00   
+3.2031250000e-01   -8.4921238677e+00   
+3.2226562500e-01   -8.5026683137e+00   
+3.2421875000e-01   -8.5129581048e+00   
+3.2617187500e-01   -8.5229507716e+00   
+3.2812500000e-01   -8.5326016353e+00   
+3.3007812500e-01   -8.5418637636e+00   
+3.3203125000e-01   -8.5506879287e+00   
+3.3398437500e-01   -8.5590225685e+00   
+3.3593750000e-01   -8.5668137507e+00   
+3.3789062500e-01   -8.5740051402e+00   
+3.3984375000e-01   -8.5805379702e+00   
+3.4179687500e-01   -8.5863510169e+00   
+3.4375000000e-01   -8.5913805796e+00   
+3.4570312500e-01   -8.5955604640e+00   
+3.4765625000e-01   -8.5988219719e+00   
+3.4960937500e-01   -8.6010938954e+00   
+3.5156250000e-01   -8.6023025175e+00   
+3.5351562500e-01   -8.6023716188e+00   
+3.5546875000e-01   -8.6012224907e+00   
+3.5742187500e-01   -8.5987739560e+00   
+3.5937500000e-01   -8.5949423967e+00   
+3.6132812500e-01   -8.5896417903e+00   
+3.6328125000e-01   -8.5827837544e+00   
+3.6523437500e-01   -8.5742775999e+00   
+3.6718750000e-01   -8.5640303946e+00   
+3.6914062500e-01   -8.5519470356e+00   
+3.7109375000e-01   -8.5379303339e+00   
+3.7304687500e-01   -8.5218811081e+00   
+3.7500000000e-01   -8.5036982915e+00   
+3.7695312500e-01   -8.4832790501e+00   
+3.7890625000e-01   -8.4605189146e+00   
+3.8085937500e-01   -8.4353119240e+00   
+3.8281250000e-01   -8.4075507852e+00   
+3.8476562500e-01   -8.3771270452e+00   
+3.8671875000e-01   -8.3439312798e+00   
+3.8867187500e-01   -8.3078532971e+00   
+3.9062500000e-01   -8.2687823576e+00   
+3.9257812500e-01   -8.2266074113e+00   
+3.9453125000e-01   -8.1812173524e+00   
+3.9648437500e-01   -8.1325012915e+00   
+3.9843750000e-01   -8.0803488471e+00   
+4.0039062500e-01   -8.0246504565e+00   
+4.0234375000e-01   -7.9652977058e+00   
+4.0429687500e-01   -7.9021836810e+00   
+4.0625000000e-01   -7.8352033404e+00   
+4.0820312500e-01   -7.7642539077e+00   
+4.1015625000e-01   -7.6892352882e+00   
+4.1210937500e-01   -7.6100505067e+00   
+4.1406250000e-01   -7.5266061696e+00   
+4.1601562500e-01   -7.4388129500e+00   
+4.1796875000e-01   -7.3465860972e+00   
+4.1992187500e-01   -7.2498459703e+00   
+4.2187500000e-01   -7.1485185978e+00   
+4.2382812500e-01   -7.0425362610e+00   
+4.2578125000e-01   -6.9318381048e+00   
+4.2773437500e-01   -6.8163707731e+00   
+4.2968750000e-01   -6.6960890707e+00   
+4.3164062500e-01   -6.5709566523e+00   
+4.3359375000e-01   -6.4409467371e+00   
+4.3554687500e-01   -6.3060428504e+00   
+4.3750000000e-01   -6.1662395922e+00   
+4.3945312500e-01   -6.0215434316e+00   
+4.4140625000e-01   -5.8719735285e+00   
+4.4335937500e-01   -5.7175625811e+00   
+4.4531250000e-01   -5.5583576996e+00   
+4.4726562500e-01   -5.3944213055e+00   
+4.4921875000e-01   -5.2258320567e+00   
+4.5117187500e-01   -5.0526857962e+00   
+4.5312500000e-01   -4.8750965259e+00   
+4.5507812500e-01   -4.6931974033e+00   
+4.5703125000e-01   -4.5071417611e+00   
+4.5898437500e-01   -4.3171041472e+00   
+4.6093750000e-01   -4.1232813866e+00   
+4.6289062500e-01   -3.9258936617e+00   
+4.6484375000e-01   -3.7251856100e+00   
+4.6679687500e-01   -3.5214274394e+00   
+4.6875000000e-01   -3.3149160568e+00   
+4.7070312500e-01   -3.1059762104e+00   
+4.7265625000e-01   -2.8949616430e+00   
+4.7460937500e-01   -2.6822562532e+00   
+4.7656250000e-01   -2.4682752640e+00   
+4.7851562500e-01   -2.2534663948e+00   
+4.8046875000e-01   -2.0383110349e+00   
+4.8242187500e-01   -1.8233254152e+00   
+4.8437500000e-01   -1.6090617755e+00   
+4.8632812500e-01   -1.3961095234e+00   
+4.8828125000e-01   -1.1850963822e+00   
+4.9023437500e-01   -9.7668952364e-01   
+4.9218750000e-01   -7.7159668053e-01   
+4.9414062500e-01   -5.7056723738e-01   
+4.9609375000e-01   -3.7439329239e-01   
+4.9804687500e-01   -1.8391068734e-01   
+5.0000000000e-01   +0.0000000000e+00   
