# t = +1.0372832549e+01
# r                 u_z
-3.9453125000e-01   -8.7082856064e+00   
-3.9257812500e-01   -8.7454716373e+00   
-3.9062500000e-01   -8.7794936068e+00   
-3.8867187500e-01   -8.8104781802e+00   
-3.8671875000e-01   -8.8385507967e+00   
-3.8476562500e-01   -8.8638354580e+00   
-3.8281250000e-01   -8.8864545345e+00   
-3.8085937500e-01   -8.9065285878e+00   
-3.7890625000e-01   -8.9241762097e+00   
-3.7695312500e-01   -8.9395138754e+00   
-3.7500000000e-01   -8.9526558125e+00   
-3.7304687500e-01   -8.9637138829e+00   
-3.7109375000e-01   -8.9727974783e+00   
-3.6914062500e-01   -8.9800134287e+00   
-3.6718750000e-01   -8.9854659221e+00   
-3.6523437500e-01   -8.9892564366e+00   
-3.6328125000e-01   -8.9914836823e+00   
-3.6132812500e-01   -8.9922435539e+00   
-3.5937500000e-01   -8.9916290936e+00   
-3.5742187500e-01   -8.9897304616e+00   
-3.5546875000e-01   -8.9866349166e+00   
-3.5351562500e-01   -8.9824268035e+00   
-3.5156250000e-01   -8.9771875494e+00   
-3.4960937500e-01   -8.9709956656e+00   
-3.4765625000e-01   -8.9639267571e+00   
-3.4570312500e-01   -8.9560535381e+00   
-3.4375000000e-01   -8.9474458528e+00   
-3.4179687500e-01   -8.9381707016e+00   
-3.3984375000e-01   -8.9282922727e+00   
-3.3789062500e-01   -8.9178719772e+00   
-3.3593750000e-01   -8.9069684892e+00   
-3.3398437500e-01   -8.8956377890e+00   
-3.3203125000e-01   -8.8839332100e+00   
-3.3007812500e-01   -8.8719054889e+00   
-3.2812500000e-01   -8.8596028175e+00   
-3.2617187500e-01   -8.8470708987e+00   
-3.2421875000e-01   -8.8343530029e+00   
-3.2226562500e-01   -8.8214900276e+00   
-3.2031250000e-01   -8.8085205575e+00   
-3.1835937500e-01   -8.7954809271e+00   
-3.1640625000e-01   -8.7824052834e+00   
-3.1445312500e-01   -8.7693256502e+00   
-3.1250000000e-01   -8.7562719929e+00   
-3.1054687500e-01   -8.7432722833e+00   
-3.0859375000e-01   -8.7303525657e+00   
-3.0664062500e-01   -8.7175370224e+00   
-3.0468750000e-01   -8.7048480395e+00   
-3.0273437500e-01   -8.6923062721e+00   
-3.0078125000e-01   -8.6799307101e+00   
-2.9882812500e-01   -8.6677387425e+00   
-2.9687500000e-01   -8.6557462219e+00   
-2.9492187500e-01   -8.6439675278e+00   
-2.9296875000e-01   -8.6324156299e+00   
-2.9101562500e-01   -8.6211021495e+00   
-2.8906250000e-01   -8.6100374206e+00   
-2.8710937500e-01   -8.5992305502e+00   
-2.8515625000e-01   -8.5886894767e+00   
-2.8320312500e-01   -8.5784210276e+00   
-2.8125000000e-01   -8.5684309765e+00   
-2.7929687500e-01   -8.5587240974e+00   
-2.7734375000e-01   -8.5493042195e+00   
-2.7539062500e-01   -8.5401742790e+00   
-2.7343750000e-01   -8.5313363705e+00   
-2.7148437500e-01   -8.5227917970e+00   
-2.6953125000e-01   -8.5145411177e+00   
-2.6757812500e-01   -8.5065841952e+00   
-2.6562500000e-01   -8.4989202405e+00   
-2.6367187500e-01   -8.4915478575e+00   
-2.6171875000e-01   -8.4844650849e+00   
-2.5976562500e-01   -8.4776694373e+00   
-2.5781250000e-01   -8.4711579449e+00   
-2.5585937500e-01   -8.4649271912e+00   
-2.5390625000e-01   -8.4589733498e+00   
-2.5195312500e-01   -8.4532922194e+00   
-2.5000000000e-01   -8.4478792576e+00   
-2.4804687500e-01   -8.4427296129e+00   
-2.4609375000e-01   -8.4378381558e+00   
-2.4414062500e-01   -8.4331995085e+00   
-2.4218750000e-01   -8.4288080723e+00   
-2.4023437500e-01   -8.4246580554e+00   
-2.3828125000e-01   -8.4207434976e+00   
-2.3632812500e-01   -8.4170582950e+00   
-2.3437500000e-01   -8.4135962226e+00   
-2.3242187500e-01   -8.4103509567e+00   
-2.3046875000e-01   -8.4073160947e+00   
-2.2851562500e-01   -8.4044851751e+00   
-2.2656250000e-01   -8.4018516955e+00   
-2.2460937500e-01   -8.3994091301e+00   
-2.2265625000e-01   -8.3971509453e+00   
-2.2070312500e-01   -8.3950706156e+00   
-2.1875000000e-01   -8.3931616367e+00   
-2.1679687500e-01   -8.3914175397e+00   
-2.1484375000e-01   -8.3898319026e+00   
-2.1289062500e-01   -8.3883983618e+00   
-2.1093750000e-01   -8.3871106227e+00   
-2.0898437500e-01   -8.3859624693e+00   
-2.0703125000e-01   -8.3849477728e+00   
-2.0507812500e-01   -8.3840604998e+00   
-2.0312500000e-01   -8.3832947198e+00   
-2.0117187500e-01   -8.3826446115e+00   
-1.9921875000e-01   -8.3821044688e+00   
-1.9726562500e-01   -8.3816687065e+00   
-1.9531250000e-01   -8.3813318644e+00   
-1.9335937500e-01   -8.3810886117e+00   
-1.9140625000e-01   -8.3809337507e+00   
-1.8945312500e-01   -8.3808622195e+00   
-1.8750000000e-01   -8.3808690948e+00   
-1.8554687500e-01   -8.3809495935e+00   
-1.8359375000e-01   -8.3810990751e+00   
-1.8164062500e-01   -8.3813130421e+00   
-1.7968750000e-01   -8.3815871410e+00   
-1.7773437500e-01   -8.3819171632e+00   
-1.7578125000e-01   -8.3822990443e+00   
-1.7382812500e-01   -8.3827288643e+00   
-1.7187500000e-01   -8.3832028470e+00   
-1.6992187500e-01   -8.3837173590e+00   
-1.6796875000e-01   -8.3842689088e+00   
-1.6601562500e-01   -8.3848541452e+00   
-1.6406250000e-01   -8.3854698557e+00   
-1.6210937500e-01   -8.3861129652e+00   
-1.6015625000e-01   -8.3867805332e+00   
-1.5820312500e-01   -8.3874697523e+00   
-1.5625000000e-01   -8.3881779458e+00   
-1.5429687500e-01   -8.3889025650e+00   
-1.5234375000e-01   -8.3896411866e+00   
-1.5039062500e-01   -8.3903915103e+00   
-1.4843750000e-01   -8.3911513559e+00   
-1.4648437500e-01   -8.3919186602e+00   
-1.4453125000e-01   -8.3926914743e+00   
-1.4257812500e-01   -8.3934679604e+00   
-1.4062500000e-01   -8.3942463889e+00   
-1.3867187500e-01   -8.3950251351e+00   
-1.3671875000e-01   -8.3958026761e+00   
-1.3476562500e-01   -8.3965775877e+00   
-1.3281250000e-01   -8.3973485410e+00   
-1.3085937500e-01   -8.3981142996e+00   
-1.2890625000e-01   -8.3988737159e+00   
-1.2695312500e-01   -8.3996257281e+00   
-1.2500000000e-01   -8.4003693571e+00   
-1.2304687500e-01   -8.4011037034e+00   
-1.2109375000e-01   -8.4018279436e+00   
-1.1914062500e-01   -8.4025413276e+00   
-1.1718750000e-01   -8.4032431753e+00   
-1.1523437500e-01   -8.4039328739e+00   
-1.1328125000e-01   -8.4046098743e+00   
-1.1132812500e-01   -8.4052736888e+00   
-1.0937500000e-01   -8.4059238877e+00   
-1.0742187500e-01   -8.4065600968e+00   
-1.0546875000e-01   -8.4071819943e+00   
-1.0351562500e-01   -8.4077893081e+00   
-1.0156250000e-01   -8.4083818134e+00   
-9.9609375000e-02   -8.4089593295e+00   
-9.7656250000e-02   -8.4095217180e+00   
-9.5703125000e-02   -8.4100688796e+00   
-9.3750000000e-02   -8.4106007521e+00   
-9.1796875000e-02   -8.4111173077e+00   
-8.9843750000e-02   -8.4116185510e+00   
-8.7890625000e-02   -8.4121045166e+00   
-8.5937500000e-02   -8.4125752668e+00   
-8.3984375000e-02   -8.4130308898e+00   
-8.2031250000e-02   -8.4134714975e+00   
-8.0078125000e-02   -8.4138972232e+00   
-7.8125000000e-02   -8.4143082204e+00   
-7.6171875000e-02   -8.4147046602e+00   
-7.4218750000e-02   -8.4150867303e+00   
-7.2265625000e-02   -8.4154546323e+00   
-7.0312500000e-02   -8.4158085811e+00   
-6.8359375000e-02   -8.4161488025e+00   
-6.6406250000e-02   -8.4164755321e+00   
-6.4453125000e-02   -8.4167890136e+00   
-6.2500000000e-02   -8.4170894977e+00   
-6.0546875000e-02   -8.4173772404e+00   
-5.8593750000e-02   -8.4176525018e+00   
-5.6640625000e-02   -8.4179155450e+00   
-5.4687500000e-02   -8.4181666350e+00   
-5.2734375000e-02   -8.4184060372e+00   
-5.0781250000e-02   -8.4186340164e+00   
-4.8828125000e-02   -8.4188508364e+00   
-4.6875000000e-02   -8.4190567580e+00   
-4.4921875000e-02   -8.4192520391e+00   
-4.2968750000e-02   -8.4194369328e+00   
-4.1015625000e-02   -8.4196116876e+00   
-3.9062500000e-02   -8.4197765459e+00   
-3.7109375000e-02   -8.4199317434e+00   
-3.5156250000e-02   -8.4200775088e+00   
-3.3203125000e-02   -8.4202140624e+00   
-3.1250000000e-02   -8.4203416162e+00   
-2.9296875000e-02   -8.4204603729e+00   
-2.7343750000e-02   -8.4205705257e+00   
-2.5390625000e-02   -8.4206722573e+00   
-2.3437500000e-02   -8.4207657400e+00   
-2.1484375000e-02   -8.4208511349e+00   
-1.9531250000e-02   -8.4209285916e+00   
-1.7578125000e-02   -8.4209982479e+00   
-1.5625000000e-02   -8.4210602294e+00   
-1.3671875000e-02   -8.4211146493e+00   
-1.1718750000e-02   -8.4211616079e+00   
-9.7656250000e-03   -8.4212011929e+00   
-7.8125000000e-03   -8.4212334787e+00   
-5.8593750000e-03   -8.4212585262e+00   
-3.9062500000e-03   -8.4212763832e+00   
-1.9531250000e-03   -8.4212870837e+00   
+0.0000000000e+00   -8.4212906482e+00   
+1.9531250000e-03   -8.4212870837e+00   
+3.9062500000e-03   -8.4212763832e+00   
+5.8593750000e-03   -8.4212585262e+00   
+7.8125000000e-03   -8.4212334787e+00   
+9.7656250000e-03   -8.4212011929e+00   
+1.1718750000e-02   -8.4211616079e+00   
+1.3671875000e-02   -8.4211146493e+00   
+1.5625000000e-02   -8.4210602294e+00   
+1.7578125000e-02   -8.4209982479e+00   
+1.9531250000e-02   -8.4209285916e+00   
+2.1484375000e-02   -8.4208511349e+00   
+2.3437500000e-02   -8.4207657400e+00   
+2.5390625000e-02   -8.4206722573e+00   
+2.7343750000e-02   -8.4205705257e+00   
+2.9296875000e-02   -8.4204603729e+00   
+3.1250000000e-02   -8.4203416162e+00   
+3.3203125000e-02   -8.4202140624e+00   
+3.5156250000e-02   -8.4200775088e+00   
+3.7109375000e-02   -8.4199317434e+00   
+3.9062500000e-02   -8.4197765459e+00   
+4.1015625000e-02   -8.4196116876e+00   
+4.2968750000e-02   -8.4194369328e+00   
+4.4921875000e-02   -8.4192520391e+00   
+4.6875000000e-02   -8.4190567580e+00   
+4.8828125000e-02   -8.4188508364e+00   
+5.0781250000e-02   -8.4186340164e+00   
+5.2734375000e-02   -8.4184060372e+00   
+5.4687500000e-02   -8.4181666350e+00   
+5.6640625000e-02   -8.4179155450e+00   
+5.8593750000e-02   -8.4176525018e+00   
+6.0546875000e-02   -8.4173772404e+00   
+6.2500000000e-02   -8.4170894977e+00   
+6.4453125000e-02   -8.4167890136e+00   
+6.6406250000e-02   -8.4164755321e+00   
+6.8359375000e-02   -8.4161488025e+00   
+7.0312500000e-02   -8.4158085811e+00   
+7.2265625000e-02   -8.4154546323e+00   
+7.4218750000e-02   -8.4150867303e+00   
+7.6171875000e-02   -8.4147046602e+00   
+7.8125000000e-02   -8.4143082204e+00   
+8.0078125000e-02   -8.4138972232e+00   
+8.2031250000e-02   -8.4134714975e+00   
+8.3984375000e-02   -8.4130308898e+00   
+8.5937500000e-02   -8.4125752668e+00   
+8.7890625000e-02   -8.4121045166e+00   
+8.9843750000e-02   -8.4116185510e+00   
+9.1796875000e-02   -8.4111173077e+00   
+9.3750000000e-02   -8.4106007521e+00   
+9.5703125000e-02   -8.4100688796e+00   
+9.7656250000e-02   -8.4095217180e+00   
+9.9609375000e-02   -8.4089593295e+00   
+1.0156250000e-01   -8.4083818134e+00   
+1.0351562500e-01   -8.4077893081e+00   
+1.0546875000e-01   -8.4071819943e+00   
+1.0742187500e-01   -8.4065600968e+00   
+1.0937500000e-01   -8.4059238877e+00   
+1.1132812500e-01   -8.4052736888e+00   
+1.1328125000e-01   -8.4046098743e+00   
+1.1523437500e-01   -8.4039328739e+00   
+1.1718750000e-01   -8.4032431753e+00   
+1.1914062500e-01   -8.4025413276e+00   
+1.2109375000e-01   -8.4018279436e+00   
+1.2304687500e-01   -8.4011037034e+00   
+1.2500000000e-01   -8.4003693571e+00   
+1.2695312500e-01   -8.3996257281e+00   
+1.2890625000e-01   -8.3988737159e+00   
+1.3085937500e-01   -8.3981142996e+00   
+1.3281250000e-01   -8.3973485410e+00   
+1.3476562500e-01   -8.3965775877e+00   
+1.3671875000e-01   -8.3958026761e+00   
+1.3867187500e-01   -8.3950251351e+00   
+1.4062500000e-01   -8.3942463889e+00   
+1.4257812500e-01   -8.3934679604e+00   
+1.4453125000e-01   -8.3926914743e+00   
+1.4648437500e-01   -8.3919186602e+00   
+1.4843750000e-01   -8.3911513559e+00   
+1.5039062500e-01   -8.3903915103e+00   
+1.5234375000e-01   -8.3896411866e+00   
+1.5429687500e-01   -8.3889025650e+00   
+1.5625000000e-01   -8.3881779458e+00   
+1.5820312500e-01   -8.3874697523e+00   
+1.6015625000e-01   -8.3867805332e+00   
+1.6210937500e-01   -8.3861129652e+00   
+1.6406250000e-01   -8.3854698557e+00   
+1.6601562500e-01   -8.3848541452e+00   
+1.6796875000e-01   -8.3842689088e+00   
+1.6992187500e-01   -8.3837173590e+00   
+1.7187500000e-01   -8.3832028470e+00   
+1.7382812500e-01   -8.3827288643e+00   
+1.7578125000e-01   -8.3822990443e+00   
+1.7773437500e-01   -8.3819171632e+00   
+1.7968750000e-01   -8.3815871410e+00   
+1.8164062500e-01   -8.3813130421e+00   
+1.8359375000e-01   -8.3810990751e+00   
+1.8554687500e-01   -8.3809495935e+00   
+1.8750000000e-01   -8.3808690948e+00   
+1.8945312500e-01   -8.3808622195e+00   
+1.9140625000e-01   -8.3809337507e+00   
+1.9335937500e-01   -8.3810886117e+00   
+1.9531250000e-01   -8.3813318644e+00   
+1.9726562500e-01   -8.3816687065e+00   
+1.9921875000e-01   -8.3821044688e+00   
+2.0117187500e-01   -8.3826446115e+00   
+2.0312500000e-01   -8.3832947198e+00   
+2.0507812500e-01   -8.3840604998e+00   
+2.0703125000e-01   -8.3849477728e+00   
+2.0898437500e-01   -8.3859624693e+00   
+2.1093750000e-01   -8.3871106227e+00   
+2.1289062500e-01   -8.3883983618e+00   
+2.1484375000e-01   -8.3898319026e+00   
+2.1679687500e-01   -8.3914175397e+00   
+2.1875000000e-01   -8.3931616367e+00   
+2.2070312500e-01   -8.3950706156e+00   
+2.2265625000e-01   -8.3971509453e+00   
+2.2460937500e-01   -8.3994091301e+00   
+2.2656250000e-01   -8.4018516955e+00   
+2.2851562500e-01   -8.4044851751e+00   
+2.3046875000e-01   -8.4073160947e+00   
+2.3242187500e-01   -8.4103509567e+00   
+2.3437500000e-01   -8.4135962226e+00   
+2.3632812500e-01   -8.4170582950e+00   
+2.3828125000e-01   -8.4207434976e+00   
+2.4023437500e-01   -8.4246580554e+00   
+2.4218750000e-01   -8.4288080723e+00   
+2.4414062500e-01   -8.4331995085e+00   
+2.4609375000e-01   -8.4378381558e+00   
+2.4804687500e-01   -8.4427296129e+00   
+2.5000000000e-01   -8.4478792576e+00   
+2.5195312500e-01   -8.4532922194e+00   
+2.5390625000e-01   -8.4589733498e+00   
+2.5585937500e-01   -8.4649271912e+00   
+2.5781250000e-01   -8.4711579449e+00   
+2.5976562500e-01   -8.4776694373e+00   
+2.6171875000e-01   -8.4844650849e+00   
+2.6367187500e-01   -8.4915478575e+00   
+2.6562500000e-01   -8.4989202405e+00   
+2.6757812500e-01   -8.5065841952e+00   
+2.6953125000e-01   -8.5145411177e+00   
+2.7148437500e-01   -8.5227917970e+00   
+2.7343750000e-01   -8.5313363705e+00   
+2.7539062500e-01   -8.5401742790e+00   
+2.7734375000e-01   -8.5493042195e+00   
+2.7929687500e-01   -8.5587240974e+00   
+2.8125000000e-01   -8.5684309765e+00   
+2.8320312500e-01   -8.5784210276e+00   
+2.8515625000e-01   -8.5886894767e+00   
+2.8710937500e-01   -8.5992305502e+00   
+2.8906250000e-01   -8.6100374206e+00   
+2.9101562500e-01   -8.6211021495e+00   
+2.9296875000e-01   -8.6324156299e+00   
+2.9492187500e-01   -8.6439675278e+00   
+2.9687500000e-01   -8.6557462219e+00   
+2.9882812500e-01   -8.6677387425e+00   
+3.0078125000e-01   -8.6799307101e+00   
+3.0273437500e-01   -8.6923062721e+00   
+3.0468750000e-01   -8.7048480395e+00   
+3.0664062500e-01   -8.7175370224e+00   
+3.0859375000e-01   -8.7303525657e+00   
+3.1054687500e-01   -8.7432722833e+00   
+3.1250000000e-01   -8.7562719929e+00   
+3.1445312500e-01   -8.7693256502e+00   
+3.1640625000e-01   -8.7824052834e+00   
+3.1835937500e-01   -8.7954809271e+00   
+3.2031250000e-01   -8.8085205575e+00   
+3.2226562500e-01   -8.8214900276e+00   
+3.2421875000e-01   -8.8343530029e+00   
+3.2617187500e-01   -8.8470708987e+00   
+3.2812500000e-01   -8.8596028175e+00   
+3.3007812500e-01   -8.8719054889e+00   
+3.3203125000e-01   -8.8839332100e+00   
+3.3398437500e-01   -8.8956377890e+00   
+3.3593750000e-01   -8.9069684892e+00   
+3.3789062500e-01   -8.9178719772e+00   
+3.3984375000e-01   -8.9282922727e+00   
+3.4179687500e-01   -8.9381707016e+00   
+3.4375000000e-01   -8.9474458528e+00   
+3.4570312500e-01   -8.9560535381e+00   
+3.4765625000e-01   -8.9639267571e+00   
+3.4960937500e-01   -8.9709956656e+00   
+3.5156250000e-01   -8.9771875494e+00   
+3.5351562500e-01   -8.9824268035e+00   
+3.5546875000e-01   -8.9866349166e+00   
+3.5742187500e-01   -8.9897304616e+00   
+3.5937500000e-01   -8.9916290936e+00   
+3.6132812500e-01   -8.9922435539e+00   
+3.6328125000e-01   -8.9914836823e+00   
+3.6523437500e-01   -8.9892564366e+00   
+3.6718750000e-01   -8.9854659221e+00   
+3.6914062500e-01   -8.9800134287e+00   
+3.7109375000e-01   -8.9727974783e+00   
+3.7304687500e-01   -8.9637138829e+00   
+3.7500000000e-01   -8.9526558125e+00   
+3.7695312500e-01   -8.9395138754e+00   
+3.7890625000e-01   -8.9241762097e+00   
+3.8085937500e-01   -8.9065285878e+00   
+3.8281250000e-01   -8.8864545345e+00   
+3.8476562500e-01   -8.8638354580e+00   
+3.8671875000e-01   -8.8385507967e+00   
+3.8867187500e-01   -8.8104781802e+00   
+3.9062500000e-01   -8.7794936068e+00   
+3.9257812500e-01   -8.7454716373e+00   
+3.9453125000e-01   -8.7082856064e+00   
+3.9648437500e-01   -8.6678078515e+00   
+3.9843750000e-01   -8.6239099605e+00   
+4.0039062500e-01   -8.5764630394e+00   
+4.0234375000e-01   -8.5253379992e+00   
+4.0429687500e-01   -8.4704058637e+00   
+4.0625000000e-01   -8.4115380995e+00   
+4.0820312500e-01   -8.3486069673e+00   
+4.1015625000e-01   -8.2814858966e+00   
+4.1210937500e-01   -8.2100498836e+00   
+4.1406250000e-01   -8.1341759136e+00   
+4.1601562500e-01   -8.0537434080e+00   
+4.1796875000e-01   -7.9686346974e+00   
+4.1992187500e-01   -7.8787355196e+00   
+4.2187500000e-01   -7.7839355462e+00   
+4.2382812500e-01   -7.6841289345e+00   
+4.2578125000e-01   -7.5792149090e+00   
+4.2773437500e-01   -7.4690983699e+00   
+4.2968750000e-01   -7.3536905315e+00   
+4.3164062500e-01   -7.2329095897e+00   
+4.3359375000e-01   -7.1066814185e+00   
+4.3554687500e-01   -6.9749402976e+00   
+4.3750000000e-01   -6.8376296696e+00   
+4.3945312500e-01   -6.6947029287e+00   
+4.4140625000e-01   -6.5461242390e+00   
+4.4335937500e-01   -6.3918693850e+00   
+4.4531250000e-01   -6.2319266526e+00   
+4.4726562500e-01   -6.0662977406e+00   
+4.4921875000e-01   -5.8949987044e+00   
+4.5117187500e-01   -5.7180609291e+00   
+4.5312500000e-01   -5.5355321339e+00   
+4.5507812500e-01   -5.3474774062e+00   
+4.5703125000e-01   -5.1539802659e+00   
+4.5898437500e-01   -4.9551437579e+00   
+4.6093750000e-01   -4.7510915737e+00   
+4.6289062500e-01   -4.5419692003e+00   
+4.6484375000e-01   -4.3279450958e+00   
+4.6679687500e-01   -4.1092118905e+00   
+4.6875000000e-01   -3.8859876122e+00   
+4.7070312500e-01   -3.6585169348e+00   
+4.7265625000e-01   -3.4270724484e+00   
+4.7460937500e-01   -3.1919559484e+00   
+4.7656250000e-01   -2.9534997437e+00   
+4.7851562500e-01   -2.7120679801e+00   
+4.8046875000e-01   -2.4680579771e+00   
+4.8242187500e-01   -2.2219015773e+00   
+4.8437500000e-01   -1.9740665023e+00   
+4.8632812500e-01   -1.7250577172e+00   
+4.8828125000e-01   -1.4754187951e+00   
+4.9023437500e-01   -1.2257332836e+00   
+4.9218750000e-01   -9.7662606589e-01   
+4.9414062500e-01   -7.2876471446e-01   
+4.9609375000e-01   -4.8286083381e-01   
+4.9804687500e-01   -2.3967138664e-01   
+5.0000000000e-01   +0.0000000000e+00   
