# t = +9.0344025423e+00
# r                 u_z
-4.0820312500e-01   -8.5636030250e+00   
-4.0625000000e-01   -8.5814763250e+00   
-4.0429687500e-01   -8.5958960300e+00   
-4.0234375000e-01   -8.6070533702e+00   
-4.0039062500e-01   -8.6151346526e+00   
-3.9843750000e-01   -8.6203211507e+00   
-3.9648437500e-01   -8.6227890131e+00   
-3.9453125000e-01   -8.6227091897e+00   
-3.9257812500e-01   -8.6202473753e+00   
-3.9062500000e-01   -8.6155639693e+00   
-3.8867187500e-01   -8.6088140495e+00   
-3.8671875000e-01   -8.6001473616e+00   
-3.8476562500e-01   -8.5897083201e+00   
-3.8281250000e-01   -8.5776360232e+00   
-3.8085937500e-01   -8.5640642778e+00   
-3.7890625000e-01   -8.5491216357e+00   
-3.7695312500e-01   -8.5329314400e+00   
-3.7500000000e-01   -8.5156118803e+00   
-3.7304687500e-01   -8.4972760556e+00   
-3.7109375000e-01   -8.4780320463e+00   
-3.6914062500e-01   -8.4579829918e+00   
-3.6718750000e-01   -8.4372271751e+00   
-3.6523437500e-01   -8.4158581137e+00   
-3.6328125000e-01   -8.3939646539e+00   
-3.6132812500e-01   -8.3716310719e+00   
-3.5937500000e-01   -8.3489371769e+00   
-3.5742187500e-01   -8.3259584195e+00   
-3.5546875000e-01   -8.3027660016e+00   
-3.5351562500e-01   -8.2794269900e+00   
-3.5156250000e-01   -8.2560044316e+00   
-3.4960937500e-01   -8.2325574707e+00   
-3.4765625000e-01   -8.2091414671e+00   
-3.4570312500e-01   -8.1858081159e+00   
-3.4375000000e-01   -8.1626055674e+00   
-3.4179687500e-01   -8.1395785477e+00   
-3.3984375000e-01   -8.1167684789e+00   
-3.3789062500e-01   -8.0942135993e+00   
-3.3593750000e-01   -8.0719490835e+00   
-3.3398437500e-01   -8.0500071608e+00   
-3.3203125000e-01   -8.0284172332e+00   
-3.3007812500e-01   -8.0072059924e+00   
-3.2812500000e-01   -7.9863975349e+00   
-3.2617187500e-01   -7.9660134758e+00   
-3.2421875000e-01   -7.9460730607e+00   
-3.2226562500e-01   -7.9265932762e+00   
-3.2031250000e-01   -7.9075889577e+00   
-3.1835937500e-01   -7.8890728957e+00   
-3.1640625000e-01   -7.8710559394e+00   
-3.1445312500e-01   -7.8535470983e+00   
-3.1250000000e-01   -7.8365536410e+00   
-3.1054687500e-01   -7.8200811924e+00   
-3.0859375000e-01   -7.8041338271e+00   
-3.0664062500e-01   -7.7887141613e+00   
-3.0468750000e-01   -7.7738234413e+00   
-3.0273437500e-01   -7.7594616300e+00   
-3.0078125000e-01   -7.7456274902e+00   
-2.9882812500e-01   -7.7323186655e+00   
-2.9687500000e-01   -7.7195317584e+00   
-2.9492187500e-01   -7.7072624053e+00   
-2.9296875000e-01   -7.6955053497e+00   
-2.9101562500e-01   -7.6842545119e+00   
-2.8906250000e-01   -7.6735030561e+00   
-2.8710937500e-01   -7.6632434554e+00   
-2.8515625000e-01   -7.6534675535e+00   
-2.8320312500e-01   -7.6441666241e+00   
-2.8125000000e-01   -7.6353314279e+00   
-2.7929687500e-01   -7.6269522665e+00   
-2.7734375000e-01   -7.6190190347e+00   
-2.7539062500e-01   -7.6115212693e+00   
-2.7343750000e-01   -7.6044481964e+00   
-2.7148437500e-01   -7.5977887759e+00   
-2.6953125000e-01   -7.5915317435e+00   
-2.6757812500e-01   -7.5856656513e+00   
-2.6562500000e-01   -7.5801789051e+00   
-2.6367187500e-01   -7.5750598006e+00   
-2.6171875000e-01   -7.5702965563e+00   
-2.5976562500e-01   -7.5658773463e+00   
-2.5781250000e-01   -7.5617903286e+00   
-2.5585937500e-01   -7.5580236741e+00   
-2.5390625000e-01   -7.5545655916e+00   
-2.5195312500e-01   -7.5514043526e+00   
-2.5000000000e-01   -7.5485283134e+00   
-2.4804687500e-01   -7.5459259361e+00   
-2.4609375000e-01   -7.5435858075e+00   
-2.4414062500e-01   -7.5414966572e+00   
-2.4218750000e-01   -7.5396473734e+00   
-2.4023437500e-01   -7.5380270179e+00   
-2.3828125000e-01   -7.5366248396e+00   
-2.3632812500e-01   -7.5354302863e+00   
-2.3437500000e-01   -7.5344330161e+00   
-2.3242187500e-01   -7.5336229066e+00   
-2.3046875000e-01   -7.5329900639e+00   
-2.2851562500e-01   -7.5325248299e+00   
-2.2656250000e-01   -7.5322177887e+00   
-2.2460937500e-01   -7.5320597724e+00   
-2.2265625000e-01   -7.5320418657e+00   
-2.2070312500e-01   -7.5321554091e+00   
-2.1875000000e-01   -7.5323920027e+00   
-2.1679687500e-01   -7.5327435075e+00   
-2.1484375000e-01   -7.5332020475e+00   
-2.1289062500e-01   -7.5337600099e+00   
-2.1093750000e-01   -7.5344100457e+00   
-2.0898437500e-01   -7.5351450686e+00   
-2.0703125000e-01   -7.5359582545e+00   
-2.0507812500e-01   -7.5368430396e+00   
-2.0312500000e-01   -7.5377931187e+00   
-2.0117187500e-01   -7.5388024420e+00   
-1.9921875000e-01   -7.5398652129e+00   
-1.9726562500e-01   -7.5409758844e+00   
-1.9531250000e-01   -7.5421291555e+00   
-1.9335937500e-01   -7.5433199671e+00   
-1.9140625000e-01   -7.5445434979e+00   
-1.8945312500e-01   -7.5457951601e+00   
-1.8750000000e-01   -7.5470705943e+00   
-1.8554687500e-01   -7.5483656648e+00   
-1.8359375000e-01   -7.5496764543e+00   
-1.8164062500e-01   -7.5509992590e+00   
-1.7968750000e-01   -7.5523305826e+00   
-1.7773437500e-01   -7.5536671317e+00   
-1.7578125000e-01   -7.5550058090e+00   
-1.7382812500e-01   -7.5563437087e+00   
-1.7187500000e-01   -7.5576781101e+00   
-1.6992187500e-01   -7.5590064721e+00   
-1.6796875000e-01   -7.5603264273e+00   
-1.6601562500e-01   -7.5616357763e+00   
-1.6406250000e-01   -7.5629324815e+00   
-1.6210937500e-01   -7.5642146619e+00   
-1.6015625000e-01   -7.5654805868e+00   
-1.5820312500e-01   -7.5667286703e+00   
-1.5625000000e-01   -7.5679574658e+00   
-1.5429687500e-01   -7.5691656599e+00   
-1.5234375000e-01   -7.5703520672e+00   
-1.5039062500e-01   -7.5715156247e+00   
-1.4843750000e-01   -7.5726553866e+00   
-1.4648437500e-01   -7.5737705186e+00   
-1.4453125000e-01   -7.5748602929e+00   
-1.4257812500e-01   -7.5759240832e+00   
-1.4062500000e-01   -7.5769613596e+00   
-1.3867187500e-01   -7.5779716835e+00   
-1.3671875000e-01   -7.5789547031e+00   
-1.3476562500e-01   -7.5799101485e+00   
-1.3281250000e-01   -7.5808378274e+00   
-1.3085937500e-01   -7.5817376203e+00   
-1.2890625000e-01   -7.5826094768e+00   
-1.2695312500e-01   -7.5834534105e+00   
-1.2500000000e-01   -7.5842694958e+00   
-1.2304687500e-01   -7.5850578637e+00   
-1.2109375000e-01   -7.5858186976e+00   
-1.1914062500e-01   -7.5865522301e+00   
-1.1718750000e-01   -7.5872587394e+00   
-1.1523437500e-01   -7.5879385456e+00   
-1.1328125000e-01   -7.5885920075e+00   
-1.1132812500e-01   -7.5892195195e+00   
-1.0937500000e-01   -7.5898215086e+00   
-1.0742187500e-01   -7.5903984312e+00   
-1.0546875000e-01   -7.5909507705e+00   
-1.0351562500e-01   -7.5914790337e+00   
-1.0156250000e-01   -7.5919837494e+00   
-9.9609375000e-02   -7.5924654653e+00   
-9.7656250000e-02   -7.5929247455e+00   
-9.5703125000e-02   -7.5933621685e+00   
-9.3750000000e-02   -7.5937783251e+00   
-9.1796875000e-02   -7.5941738158e+00   
-8.9843750000e-02   -7.5945492499e+00   
-8.7890625000e-02   -7.5949052424e+00   
-8.5937500000e-02   -7.5952424132e+00   
-8.3984375000e-02   -7.5955613850e+00   
-8.2031250000e-02   -7.5958627819e+00   
-8.0078125000e-02   -7.5961472277e+00   
-7.8125000000e-02   -7.5964153446e+00   
-7.6171875000e-02   -7.5966677520e+00   
-7.4218750000e-02   -7.5969050650e+00   
-7.2265625000e-02   -7.5971278934e+00   
-7.0312500000e-02   -7.5973368406e+00   
-6.8359375000e-02   -7.5975325025e+00   
-6.6406250000e-02   -7.5977154664e+00   
-6.4453125000e-02   -7.5978863104e+00   
-6.2500000000e-02   -7.5980456024e+00   
-6.0546875000e-02   -7.5981938991e+00   
-5.8593750000e-02   -7.5983317458e+00   
-5.6640625000e-02   -7.5984596749e+00   
-5.4687500000e-02   -7.5985782062e+00   
-5.2734375000e-02   -7.5986878456e+00   
-5.0781250000e-02   -7.5987890849e+00   
-4.8828125000e-02   -7.5988824012e+00   
-4.6875000000e-02   -7.5989682564e+00   
-4.4921875000e-02   -7.5990470970e+00   
-4.2968750000e-02   -7.5991193533e+00   
-4.1015625000e-02   -7.5991854394e+00   
-3.9062500000e-02   -7.5992457528e+00   
-3.7109375000e-02   -7.5993006739e+00   
-3.5156250000e-02   -7.5993505662e+00   
-3.3203125000e-02   -7.5993957754e+00   
-3.1250000000e-02   -7.5994366298e+00   
-2.9296875000e-02   -7.5994734395e+00   
-2.7343750000e-02   -7.5995064969e+00   
-2.5390625000e-02   -7.5995360760e+00   
-2.3437500000e-02   -7.5995624325e+00   
-2.1484375000e-02   -7.5995858034e+00   
-1.9531250000e-02   -7.5996064075e+00   
-1.7578125000e-02   -7.5996244445e+00   
-1.5625000000e-02   -7.5996400956e+00   
-1.3671875000e-02   -7.5996535228e+00   
-1.1718750000e-02   -7.5996648696e+00   
-9.7656250000e-03   -7.5996742601e+00   
-7.8125000000e-03   -7.5996817997e+00   
-5.8593750000e-03   -7.5996875744e+00   
-3.9062500000e-03   -7.5996916512e+00   
-1.9531250000e-03   -7.5996940782e+00   
+0.0000000000e+00   -7.5996948840e+00   
+1.9531250000e-03   -7.5996940782e+00   
+3.9062500000e-03   -7.5996916512e+00   
+5.8593750000e-03   -7.5996875744e+00   
+7.8125000000e-03   -7.5996817997e+00   
+9.7656250000e-03   -7.5996742601e+00   
+1.1718750000e-02   -7.5996648696e+00   
+1.3671875000e-02   -7.5996535228e+00   
+1.5625000000e-02   -7.5996400956e+00   
+1.7578125000e-02   -7.5996244445e+00   
+1.9531250000e-02   -7.5996064075e+00   
+2.1484375000e-02   -7.5995858034e+00   
+2.3437500000e-02   -7.5995624325e+00   
+2.5390625000e-02   -7.5995360760e+00   
+2.7343750000e-02   -7.5995064969e+00   
+2.9296875000e-02   -7.5994734395e+00   
+3.1250000000e-02   -7.5994366298e+00   
+3.3203125000e-02   -7.5993957754e+00   
+3.5156250000e-02   -7.5993505662e+00   
+3.7109375000e-02   -7.5993006739e+00   
+3.9062500000e-02   -7.5992457528e+00   
+4.1015625000e-02   -7.5991854394e+00   
+4.2968750000e-02   -7.5991193533e+00   
+4.4921875000e-02   -7.5990470970e+00   
+4.6875000000e-02   -7.5989682564e+00   
+4.8828125000e-02   -7.5988824012e+00   
+5.0781250000e-02   -7.5987890849e+00   
+5.2734375000e-02   -7.5986878456e+00   
+5.4687500000e-02   -7.5985782062e+00   
+5.6640625000e-02   -7.5984596749e+00   
+5.8593750000e-02   -7.5983317458e+00   
+6.0546875000e-02   -7.5981938991e+00   
+6.2500000000e-02   -7.5980456024e+00   
+6.4453125000e-02   -7.5978863104e+00   
+6.6406250000e-02   -7.5977154664e+00   
+6.8359375000e-02   -7.5975325025e+00   
+7.0312500000e-02   -7.5973368406e+00   
+7.2265625000e-02   -7.5971278934e+00   
+7.4218750000e-02   -7.5969050650e+00   
+7.6171875000e-02   -7.5966677520e+00   
+7.8125000000e-02   -7.5964153446e+00   
+8.0078125000e-02   -7.5961472277e+00   
+8.2031250000e-02   -7.5958627819e+00   
+8.3984375000e-02   -7.5955613850e+00   
+8.5937500000e-02   -7.5952424132e+00   
+8.7890625000e-02   -7.5949052424e+00   
+8.9843750000e-02   -7.5945492499e+00   
+9.1796875000e-02   -7.5941738158e+00   
+9.3750000000e-02   -7.5937783251e+00   
+9.5703125000e-02   -7.5933621685e+00   
+9.7656250000e-02   -7.5929247455e+00   
+9.9609375000e-02   -7.5924654653e+00   
+1.0156250000e-01   -7.5919837494e+00   
+1.0351562500e-01   -7.5914790337e+00   
+1.0546875000e-01   -7.5909507705e+00   
+1.0742187500e-01   -7.5903984312e+00   
+1.0937500000e-01   -7.5898215086e+00   
+1.1132812500e-01   -7.5892195195e+00   
+1.1328125000e-01   -7.5885920075e+00   
+1.1523437500e-01   -7.5879385456e+00   
+1.1718750000e-01   -7.5872587394e+00   
+1.1914062500e-01   -7.5865522301e+00   
+1.2109375000e-01   -7.5858186976e+00   
+1.2304687500e-01   -7.5850578637e+00   
+1.2500000000e-01   -7.5842694958e+00   
+1.2695312500e-01   -7.5834534105e+00   
+1.2890625000e-01   -7.5826094768e+00   
+1.3085937500e-01   -7.5817376203e+00   
+1.3281250000e-01   -7.5808378274e+00   
+1.3476562500e-01   -7.5799101485e+00   
+1.3671875000e-01   -7.5789547031e+00   
+1.3867187500e-01   -7.5779716835e+00   
+1.4062500000e-01   -7.5769613596e+00   
+1.4257812500e-01   -7.5759240832e+00   
+1.4453125000e-01   -7.5748602929e+00   
+1.4648437500e-01   -7.5737705186e+00   
+1.4843750000e-01   -7.5726553866e+00   
+1.5039062500e-01   -7.5715156247e+00   
+1.5234375000e-01   -7.5703520672e+00   
+1.5429687500e-01   -7.5691656599e+00   
+1.5625000000e-01   -7.5679574658e+00   
+1.5820312500e-01   -7.5667286703e+00   
+1.6015625000e-01   -7.5654805868e+00   
+1.6210937500e-01   -7.5642146619e+00   
+1.6406250000e-01   -7.5629324815e+00   
+1.6601562500e-01   -7.5616357763e+00   
+1.6796875000e-01   -7.5603264273e+00   
+1.6992187500e-01   -7.5590064721e+00   
+1.7187500000e-01   -7.5576781101e+00   
+1.7382812500e-01   -7.5563437087e+00   
+1.7578125000e-01   -7.5550058090e+00   
+1.7773437500e-01   -7.5536671317e+00   
+1.7968750000e-01   -7.5523305826e+00   
+1.8164062500e-01   -7.5509992590e+00   
+1.8359375000e-01   -7.5496764543e+00   
+1.8554687500e-01   -7.5483656648e+00   
+1.8750000000e-01   -7.5470705943e+00   
+1.8945312500e-01   -7.5457951601e+00   
+1.9140625000e-01   -7.5445434979e+00   
+1.9335937500e-01   -7.5433199671e+00   
+1.9531250000e-01   -7.5421291555e+00   
+1.9726562500e-01   -7.5409758844e+00   
+1.9921875000e-01   -7.5398652129e+00   
+2.0117187500e-01   -7.5388024420e+00   
+2.0312500000e-01   -7.5377931187e+00   
+2.0507812500e-01   -7.5368430396e+00   
+2.0703125000e-01   -7.5359582545e+00   
+2.0898437500e-01   -7.5351450686e+00   
+2.1093750000e-01   -7.5344100457e+00   
+2.1289062500e-01   -7.5337600099e+00   
+2.1484375000e-01   -7.5332020475e+00   
+2.1679687500e-01   -7.5327435075e+00   
+2.1875000000e-01   -7.5323920027e+00   
+2.2070312500e-01   -7.5321554091e+00   
+2.2265625000e-01   -7.5320418657e+00   
+2.2460937500e-01   -7.5320597724e+00   
+2.2656250000e-01   -7.5322177887e+00   
+2.2851562500e-01   -7.5325248299e+00   
+2.3046875000e-01   -7.5329900639e+00   
+2.3242187500e-01   -7.5336229066e+00   
+2.3437500000e-01   -7.5344330161e+00   
+2.3632812500e-01   -7.5354302863e+00   
+2.3828125000e-01   -7.5366248396e+00   
+2.4023437500e-01   -7.5380270179e+00   
+2.4218750000e-01   -7.5396473734e+00   
+2.4414062500e-01   -7.5414966572e+00   
+2.4609375000e-01   -7.5435858075e+00   
+2.4804687500e-01   -7.5459259361e+00   
+2.5000000000e-01   -7.5485283134e+00   
+2.5195312500e-01   -7.5514043526e+00   
+2.5390625000e-01   -7.5545655916e+00   
+2.5585937500e-01   -7.5580236741e+00   
+2.5781250000e-01   -7.5617903286e+00   
+2.5976562500e-01   -7.5658773463e+00   
+2.6171875000e-01   -7.5702965563e+00   
+2.6367187500e-01   -7.5750598006e+00   
+2.6562500000e-01   -7.5801789051e+00   
+2.6757812500e-01   -7.5856656513e+00   
+2.6953125000e-01   -7.5915317435e+00   
+2.7148437500e-01   -7.5977887759e+00   
+2.7343750000e-01   -7.6044481964e+00   
+2.7539062500e-01   -7.6115212693e+00   
+2.7734375000e-01   -7.6190190347e+00   
+2.7929687500e-01   -7.6269522665e+00   
+2.8125000000e-01   -7.6353314279e+00   
+2.8320312500e-01   -7.6441666241e+00   
+2.8515625000e-01   -7.6534675535e+00   
+2.8710937500e-01   -7.6632434554e+00   
+2.8906250000e-01   -7.6735030561e+00   
+2.9101562500e-01   -7.6842545119e+00   
+2.9296875000e-01   -7.6955053497e+00   
+2.9492187500e-01   -7.7072624053e+00   
+2.9687500000e-01   -7.7195317584e+00   
+2.9882812500e-01   -7.7323186655e+00   
+3.0078125000e-01   -7.7456274902e+00   
+3.0273437500e-01   -7.7594616300e+00   
+3.0468750000e-01   -7.7738234413e+00   
+3.0664062500e-01   -7.7887141613e+00   
+3.0859375000e-01   -7.8041338271e+00   
+3.1054687500e-01   -7.8200811924e+00   
+3.1250000000e-01   -7.8365536410e+00   
+3.1445312500e-01   -7.8535470983e+00   
+3.1640625000e-01   -7.8710559394e+00   
+3.1835937500e-01   -7.8890728957e+00   
+3.2031250000e-01   -7.9075889577e+00   
+3.2226562500e-01   -7.9265932762e+00   
+3.2421875000e-01   -7.9460730607e+00   
+3.2617187500e-01   -7.9660134758e+00   
+3.2812500000e-01   -7.9863975349e+00   
+3.3007812500e-01   -8.0072059924e+00   
+3.3203125000e-01   -8.0284172332e+00   
+3.3398437500e-01   -8.0500071608e+00   
+3.3593750000e-01   -8.0719490835e+00   
+3.3789062500e-01   -8.0942135993e+00   
+3.3984375000e-01   -8.1167684789e+00   
+3.4179687500e-01   -8.1395785477e+00   
+3.4375000000e-01   -8.1626055674e+00   
+3.4570312500e-01   -8.1858081159e+00   
+3.4765625000e-01   -8.2091414671e+00   
+3.4960937500e-01   -8.2325574707e+00   
+3.5156250000e-01   -8.2560044316e+00   
+3.5351562500e-01   -8.2794269900e+00   
+3.5546875000e-01   -8.3027660016e+00   
+3.5742187500e-01   -8.3259584195e+00   
+3.5937500000e-01   -8.3489371769e+00   
+3.6132812500e-01   -8.3716310719e+00   
+3.6328125000e-01   -8.3939646539e+00   
+3.6523437500e-01   -8.4158581137e+00   
+3.6718750000e-01   -8.4372271751e+00   
+3.6914062500e-01   -8.4579829918e+00   
+3.7109375000e-01   -8.4780320463e+00   
+3.7304687500e-01   -8.4972760556e+00   
+3.7500000000e-01   -8.5156118803e+00   
+3.7695312500e-01   -8.5329314400e+00   
+3.7890625000e-01   -8.5491216357e+00   
+3.8085937500e-01   -8.5640642778e+00   
+3.8281250000e-01   -8.5776360232e+00   
+3.8476562500e-01   -8.5897083201e+00   
+3.8671875000e-01   -8.6001473616e+00   
+3.8867187500e-01   -8.6088140495e+00   
+3.9062500000e-01   -8.6155639693e+00   
+3.9257812500e-01   -8.6202473753e+00   
+3.9453125000e-01   -8.6227091897e+00   
+3.9648437500e-01   -8.6227890131e+00   
+3.9843750000e-01   -8.6203211507e+00   
+4.0039062500e-01   -8.6151346526e+00   
+4.0234375000e-01   -8.6070533702e+00   
+4.0429687500e-01   -8.5958960300e+00   
+4.0625000000e-01   -8.5814763250e+00   
+4.0820312500e-01   -8.5636030250e+00   
+4.1015625000e-01   -8.5420801080e+00   
+4.1210937500e-01   -8.5167069114e+00   
+4.1406250000e-01   -8.4872783069e+00   
+4.1601562500e-01   -8.4535848979e+00   
+4.1796875000e-01   -8.4154132425e+00   
+4.1992187500e-01   -8.3725461011e+00   
+4.2187500000e-01   -8.3247627127e+00   
+4.2382812500e-01   -8.2718390979e+00   
+4.2578125000e-01   -8.2135483929e+00   
+4.2773437500e-01   -8.1496612130e+00   
+4.2968750000e-01   -8.0799460495e+00   
+4.3164062500e-01   -8.0041696988e+00   
+4.3359375000e-01   -7.9220977269e+00   
+4.3554687500e-01   -7.8334949697e+00   
+4.3750000000e-01   -7.7381260704e+00   
+4.3945312500e-01   -7.6357560558e+00   
+4.4140625000e-01   -7.5261509518e+00   
+4.4335937500e-01   -7.4090784412e+00   
+4.4531250000e-01   -7.2843085622e+00   
+4.4726562500e-01   -7.1516144524e+00   
+4.4921875000e-01   -7.0107731363e+00   
+4.5117187500e-01   -6.8615663593e+00   
+4.5312500000e-01   -6.7037814696e+00   
+4.5507812500e-01   -6.5372123474e+00   
+4.5703125000e-01   -6.3616603843e+00   
+4.5898437500e-01   -6.1769355135e+00   
+4.6093750000e-01   -5.9828572907e+00   
+4.6289062500e-01   -5.7792560279e+00   
+4.6484375000e-01   -5.5659739815e+00   
+4.6679687500e-01   -5.3428665926e+00   
+4.6875000000e-01   -5.1098037840e+00   
+4.7070312500e-01   -4.8666713121e+00   
+4.7265625000e-01   -4.6133721745e+00   
+4.7460937500e-01   -4.3498280744e+00   
+4.7656250000e-01   -4.0759809422e+00   
+4.7851562500e-01   -3.7917945138e+00   
+4.8046875000e-01   -3.4972559656e+00   
+4.8242187500e-01   -3.1923776073e+00   
+4.8437500000e-01   -2.8771986311e+00   
+4.8632812500e-01   -2.5517869175e+00   
+4.8828125000e-01   -2.2162408967e+00   
+4.9023437500e-01   -1.8706914659e+00   
+4.9218750000e-01   -1.5153039599e+00   
+4.9414062500e-01   -1.1502801756e+00   
+4.9609375000e-01   -7.7586044802e-01   
+4.9804687500e-01   -3.9232577664e-01   
+5.0000000000e-01   +0.0000000000e+00   
