# t = +6.3575425297e+00
# r                 u_z
-3.9453125000e-01   +1.3846555095e-01   
-3.9257812500e-01   +2.0261711215e-01   
-3.9062500000e-01   +2.6524372527e-01   
-3.8867187500e-01   +3.2629941774e-01   
-3.8671875000e-01   +3.8574486106e-01   
-3.8476562500e-01   +4.4354702630e-01   
-3.8281250000e-01   +4.9967884753e-01   
-3.8085937500e-01   +5.5411889360e-01   
-3.7890625000e-01   +6.0685104837e-01   
-3.7695312500e-01   +6.5786419962e-01   
-3.7500000000e-01   +7.0715193689e-01   
-3.7304687500e-01   +7.5471225810e-01   
-3.7109375000e-01   +8.0054728542e-01   
-3.6914062500e-01   +8.4466299012e-01   
-3.6718750000e-01   +8.8706892660e-01   
-3.6523437500e-01   +9.2777797565e-01   
-3.6328125000e-01   +9.6680609680e-01   
-3.6132812500e-01   +1.0041720898e+00   
-3.5937500000e-01   +1.0398973655e+00   
-3.5742187500e-01   +1.0740057248e+00   
-3.5546875000e-01   +1.1065231482e+00   
-3.5351562500e-01   +1.1374775924e+00   
-3.5156250000e-01   +1.1668987967e+00   
-3.4960937500e-01   +1.1948180979e+00   
-3.4765625000e-01   +1.2212682535e+00   
-3.4570312500e-01   +1.2462832728e+00   
-3.4375000000e-01   +1.2698982574e+00   
-3.4179687500e-01   +1.2921492482e+00   
-3.3984375000e-01   +1.3130730811e+00   
-3.3789062500e-01   +1.3327072505e+00   
-3.3593750000e-01   +1.3510897796e+00   
-3.3398437500e-01   +1.3682590983e+00   
-3.3203125000e-01   +1.3842539285e+00   
-3.3007812500e-01   +1.3991131753e+00   
-3.2812500000e-01   +1.4128758265e+00   
-3.2617187500e-01   +1.4255808564e+00   
-3.2421875000e-01   +1.4372671381e+00   
-3.2226562500e-01   +1.4479733601e+00   
-3.2031250000e-01   +1.4577379499e+00   
-3.1835937500e-01   +1.4665990023e+00   
-3.1640625000e-01   +1.4745942141e+00   
-3.1445312500e-01   +1.4817608232e+00   
-3.1250000000e-01   +1.4881355533e+00   
-3.1054687500e-01   +1.4937545631e+00   
-3.0859375000e-01   +1.4986534000e+00   
-3.0664062500e-01   +1.5028669589e+00   
-3.0468750000e-01   +1.5064294443e+00   
-3.0273437500e-01   +1.5093743373e+00   
-3.0078125000e-01   +1.5117343657e+00   
-2.9882812500e-01   +1.5135414783e+00   
-2.9687500000e-01   +1.5148268227e+00   
-2.9492187500e-01   +1.5156207257e+00   
-2.9296875000e-01   +1.5159526778e+00   
-2.9101562500e-01   +1.5158513199e+00   
-2.8906250000e-01   +1.5153444335e+00   
-2.8710937500e-01   +1.5144589325e+00   
-2.8515625000e-01   +1.5132208588e+00   
-2.8320312500e-01   +1.5116553791e+00   
-2.8125000000e-01   +1.5097867845e+00   
-2.7929687500e-01   +1.5076384922e+00   
-2.7734375000e-01   +1.5052330482e+00   
-2.7539062500e-01   +1.5025921334e+00   
-2.7343750000e-01   +1.4997365695e+00   
-2.7148437500e-01   +1.4966863280e+00   
-2.6953125000e-01   +1.4934605395e+00   
-2.6757812500e-01   +1.4900775049e+00   
-2.6562500000e-01   +1.4865547075e+00   
-2.6367187500e-01   +1.4829088265e+00   
-2.6171875000e-01   +1.4791557506e+00   
-2.5976562500e-01   +1.4753105940e+00   
-2.5781250000e-01   +1.4713877114e+00   
-2.5585937500e-01   +1.4674007152e+00   
-2.5390625000e-01   +1.4633624925e+00   
-2.5195312500e-01   +1.4592852225e+00   
-2.5000000000e-01   +1.4551803954e+00   
-2.4804687500e-01   +1.4510588302e+00   
-2.4609375000e-01   +1.4469306941e+00   
-2.4414062500e-01   +1.4428055212e+00   
-2.4218750000e-01   +1.4386922323e+00   
-2.4023437500e-01   +1.4345991542e+00   
-2.3828125000e-01   +1.4305340388e+00   
-2.3632812500e-01   +1.4265040835e+00   
-2.3437500000e-01   +1.4225159499e+00   
-2.3242187500e-01   +1.4185757839e+00   
-2.3046875000e-01   +1.4146892350e+00   
-2.2851562500e-01   +1.4108614754e+00   
-2.2656250000e-01   +1.4070972190e+00   
-2.2460937500e-01   +1.4034007408e+00   
-2.2265625000e-01   +1.3997758949e+00   
-2.2070312500e-01   +1.3962261334e+00   
-2.1875000000e-01   +1.3927545243e+00   
-2.1679687500e-01   +1.3893637693e+00   
-2.1484375000e-01   +1.3860562213e+00   
-2.1289062500e-01   +1.3828339014e+00   
-2.1093750000e-01   +1.3796985159e+00   
-2.0898437500e-01   +1.3766514727e+00   
-2.0703125000e-01   +1.3736938968e+00   
-2.0507812500e-01   +1.3708266465e+00   
-2.0312500000e-01   +1.3680503282e+00   
-2.0117187500e-01   +1.3653653114e+00   
-1.9921875000e-01   +1.3627717427e+00   
-1.9726562500e-01   +1.3602695602e+00   
-1.9531250000e-01   +1.3578585064e+00   
-1.9335937500e-01   +1.3555381418e+00   
-1.9140625000e-01   +1.3533078569e+00   
-1.8945312500e-01   +1.3511668850e+00   
-1.8750000000e-01   +1.3491143135e+00   
-1.8554687500e-01   +1.3471490952e+00   
-1.8359375000e-01   +1.3452700595e+00   
-1.8164062500e-01   +1.3434759224e+00   
-1.7968750000e-01   +1.3417652969e+00   
-1.7773437500e-01   +1.3401367022e+00   
-1.7578125000e-01   +1.3385885734e+00   
-1.7382812500e-01   +1.3371192696e+00   
-1.7187500000e-01   +1.3357270828e+00   
-1.6992187500e-01   +1.3344102459e+00   
-1.6796875000e-01   +1.3331669398e+00   
-1.6601562500e-01   +1.3319953010e+00   
-1.6406250000e-01   +1.3308934285e+00   
-1.6210937500e-01   +1.3298593900e+00   
-1.6015625000e-01   +1.3288912282e+00   
-1.5820312500e-01   +1.3279869666e+00   
-1.5625000000e-01   +1.3271446150e+00   
-1.5429687500e-01   +1.3263621743e+00   
-1.5234375000e-01   +1.3256376418e+00   
-1.5039062500e-01   +1.3249690155e+00   
-1.4843750000e-01   +1.3243542980e+00   
-1.4648437500e-01   +1.3237915010e+00   
-1.4453125000e-01   +1.3232786486e+00   
-1.4257812500e-01   +1.3228137806e+00   
-1.4062500000e-01   +1.3223949559e+00   
-1.3867187500e-01   +1.3220202553e+00   
-1.3671875000e-01   +1.3216877840e+00   
-1.3476562500e-01   +1.3213956741e+00   
-1.3281250000e-01   +1.3211420869e+00   
-1.3085937500e-01   +1.3209252147e+00   
-1.2890625000e-01   +1.3207432827e+00   
-1.2695312500e-01   +1.3205945505e+00   
-1.2500000000e-01   +1.3204773138e+00   
-1.2304687500e-01   +1.3203899050e+00   
-1.2109375000e-01   +1.3203306952e+00   
-1.1914062500e-01   +1.3202980941e+00   
-1.1718750000e-01   +1.3202905516e+00   
-1.1523437500e-01   +1.3203065578e+00   
-1.1328125000e-01   +1.3203446439e+00   
-1.1132812500e-01   +1.3204033826e+00   
-1.0937500000e-01   +1.3204813878e+00   
-1.0742187500e-01   +1.3205773154e+00   
-1.0546875000e-01   +1.3206898629e+00   
-1.0351562500e-01   +1.3208177695e+00   
-1.0156250000e-01   +1.3209598158e+00   
-9.9609375000e-02   +1.3211148239e+00   
-9.7656250000e-02   +1.3212816566e+00   
-9.5703125000e-02   +1.3214592174e+00   
-9.3750000000e-02   +1.3216464498e+00   
-9.1796875000e-02   +1.3218423368e+00   
-8.9843750000e-02   +1.3220459005e+00   
-8.7890625000e-02   +1.3222562013e+00   
-8.5937500000e-02   +1.3224723373e+00   
-8.3984375000e-02   +1.3226934435e+00   
-8.2031250000e-02   +1.3229186912e+00   
-8.0078125000e-02   +1.3231472869e+00   
-7.8125000000e-02   +1.3233784721e+00   
-7.6171875000e-02   +1.3236115216e+00   
-7.4218750000e-02   +1.3238457434e+00   
-7.2265625000e-02   +1.3240804775e+00   
-7.0312500000e-02   +1.3243150950e+00   
-6.8359375000e-02   +1.3245489972e+00   
-6.6406250000e-02   +1.3247816150e+00   
-6.4453125000e-02   +1.3250124073e+00   
-6.2500000000e-02   +1.3252408609e+00   
-6.0546875000e-02   +1.3254664891e+00   
-5.8593750000e-02   +1.3256888309e+00   
-5.6640625000e-02   +1.3259074502e+00   
-5.4687500000e-02   +1.3261219346e+00   
-5.2734375000e-02   +1.3263318951e+00   
-5.0781250000e-02   +1.3265369647e+00   
-4.8828125000e-02   +1.3267367978e+00   
-4.6875000000e-02   +1.3269310694e+00   
-4.4921875000e-02   +1.3271194740e+00   
-4.2968750000e-02   +1.3273017253e+00   
-4.1015625000e-02   +1.3274775549e+00   
-3.9062500000e-02   +1.3276467121e+00   
-3.7109375000e-02   +1.3278089627e+00   
-3.5156250000e-02   +1.3279640885e+00   
-3.3203125000e-02   +1.3281118868e+00   
-3.1250000000e-02   +1.3282521695e+00   
-2.9296875000e-02   +1.3283847625e+00   
-2.7343750000e-02   +1.3285095055e+00   
-2.5390625000e-02   +1.3286262507e+00   
-2.3437500000e-02   +1.3287348633e+00   
-2.1484375000e-02   +1.3288352202e+00   
-1.9531250000e-02   +1.3289272097e+00   
-1.7578125000e-02   +1.3290107314e+00   
-1.5625000000e-02   +1.3290856956e+00   
-1.3671875000e-02   +1.3291520230e+00   
-1.1718750000e-02   +1.3292096443e+00   
-9.7656250000e-03   +1.3292584999e+00   
-7.8125000000e-03   +1.3292985401e+00   
-5.8593750000e-03   +1.3293297242e+00   
-3.9062500000e-03   +1.3293520209e+00   
-1.9531250000e-03   +1.3293654078e+00   
+0.0000000000e+00   +1.3293698716e+00   
+1.9531250000e-03   +1.3293654078e+00   
+3.9062500000e-03   +1.3293520209e+00   
+5.8593750000e-03   +1.3293297242e+00   
+7.8125000000e-03   +1.3292985401e+00   
+9.7656250000e-03   +1.3292584999e+00   
+1.1718750000e-02   +1.3292096443e+00   
+1.3671875000e-02   +1.3291520230e+00   
+1.5625000000e-02   +1.3290856956e+00   
+1.7578125000e-02   +1.3290107314e+00   
+1.9531250000e-02   +1.3289272097e+00   
+2.1484375000e-02   +1.3288352202e+00   
+2.3437500000e-02   +1.3287348633e+00   
+2.5390625000e-02   +1.3286262507e+00   
+2.7343750000e-02   +1.3285095055e+00   
+2.9296875000e-02   +1.3283847625e+00   
+3.1250000000e-02   +1.3282521695e+00   
+3.3203125000e-02   +1.3281118868e+00   
+3.5156250000e-02   +1.3279640885e+00   
+3.7109375000e-02   +1.3278089627e+00   
+3.9062500000e-02   +1.3276467121e+00   
+4.1015625000e-02   +1.3274775549e+00   
+4.2968750000e-02   +1.3273017253e+00   
+4.4921875000e-02   +1.3271194740e+00   
+4.6875000000e-02   +1.3269310694e+00   
+4.8828125000e-02   +1.3267367978e+00   
+5.0781250000e-02   +1.3265369647e+00   
+5.2734375000e-02   +1.3263318951e+00   
+5.4687500000e-02   +1.3261219346e+00   
+5.6640625000e-02   +1.3259074502e+00   
+5.8593750000e-02   +1.3256888309e+00   
+6.0546875000e-02   +1.3254664891e+00   
+6.2500000000e-02   +1.3252408609e+00   
+6.4453125000e-02   +1.3250124073e+00   
+6.6406250000e-02   +1.3247816150e+00   
+6.8359375000e-02   +1.3245489972e+00   
+7.0312500000e-02   +1.3243150950e+00   
+7.2265625000e-02   +1.3240804775e+00   
+7.4218750000e-02   +1.3238457434e+00   
+7.6171875000e-02   +1.3236115216e+00   
+7.8125000000e-02   +1.3233784721e+00   
+8.0078125000e-02   +1.3231472869e+00   
+8.2031250000e-02   +1.3229186912e+00   
+8.3984375000e-02   +1.3226934435e+00   
+8.5937500000e-02   +1.3224723373e+00   
+8.7890625000e-02   +1.3222562013e+00   
+8.9843750000e-02   +1.3220459005e+00   
+9.1796875000e-02   +1.3218423368e+00   
+9.3750000000e-02   +1.3216464498e+00   
+9.5703125000e-02   +1.3214592174e+00   
+9.7656250000e-02   +1.3212816566e+00   
+9.9609375000e-02   +1.3211148239e+00   
+1.0156250000e-01   +1.3209598158e+00   
+1.0351562500e-01   +1.3208177695e+00   
+1.0546875000e-01   +1.3206898629e+00   
+1.0742187500e-01   +1.3205773154e+00   
+1.0937500000e-01   +1.3204813878e+00   
+1.1132812500e-01   +1.3204033826e+00   
+1.1328125000e-01   +1.3203446439e+00   
+1.1523437500e-01   +1.3203065578e+00   
+1.1718750000e-01   +1.3202905516e+00   
+1.1914062500e-01   +1.3202980941e+00   
+1.2109375000e-01   +1.3203306952e+00   
+1.2304687500e-01   +1.3203899050e+00   
+1.2500000000e-01   +1.3204773138e+00   
+1.2695312500e-01   +1.3205945505e+00   
+1.2890625000e-01   +1.3207432827e+00   
+1.3085937500e-01   +1.3209252147e+00   
+1.3281250000e-01   +1.3211420869e+00   
+1.3476562500e-01   +1.3213956741e+00   
+1.3671875000e-01   +1.3216877840e+00   
+1.3867187500e-01   +1.3220202553e+00   
+1.4062500000e-01   +1.3223949559e+00   
+1.4257812500e-01   +1.3228137806e+00   
+1.4453125000e-01   +1.3232786486e+00   
+1.4648437500e-01   +1.3237915010e+00   
+1.4843750000e-01   +1.3243542980e+00   
+1.5039062500e-01   +1.3249690155e+00   
+1.5234375000e-01   +1.3256376418e+00   
+1.5429687500e-01   +1.3263621743e+00   
+1.5625000000e-01   +1.3271446150e+00   
+1.5820312500e-01   +1.3279869666e+00   
+1.6015625000e-01   +1.3288912282e+00   
+1.6210937500e-01   +1.3298593900e+00   
+1.6406250000e-01   +1.3308934285e+00   
+1.6601562500e-01   +1.3319953010e+00   
+1.6796875000e-01   +1.3331669398e+00   
+1.6992187500e-01   +1.3344102459e+00   
+1.7187500000e-01   +1.3357270828e+00   
+1.7382812500e-01   +1.3371192696e+00   
+1.7578125000e-01   +1.3385885734e+00   
+1.7773437500e-01   +1.3401367022e+00   
+1.7968750000e-01   +1.3417652969e+00   
+1.8164062500e-01   +1.3434759224e+00   
+1.8359375000e-01   +1.3452700595e+00   
+1.8554687500e-01   +1.3471490952e+00   
+1.8750000000e-01   +1.3491143135e+00   
+1.8945312500e-01   +1.3511668850e+00   
+1.9140625000e-01   +1.3533078569e+00   
+1.9335937500e-01   +1.3555381418e+00   
+1.9531250000e-01   +1.3578585064e+00   
+1.9726562500e-01   +1.3602695602e+00   
+1.9921875000e-01   +1.3627717427e+00   
+2.0117187500e-01   +1.3653653114e+00   
+2.0312500000e-01   +1.3680503282e+00   
+2.0507812500e-01   +1.3708266465e+00   
+2.0703125000e-01   +1.3736938968e+00   
+2.0898437500e-01   +1.3766514727e+00   
+2.1093750000e-01   +1.3796985159e+00   
+2.1289062500e-01   +1.3828339014e+00   
+2.1484375000e-01   +1.3860562213e+00   
+2.1679687500e-01   +1.3893637693e+00   
+2.1875000000e-01   +1.3927545243e+00   
+2.2070312500e-01   +1.3962261334e+00   
+2.2265625000e-01   +1.3997758949e+00   
+2.2460937500e-01   +1.4034007408e+00   
+2.2656250000e-01   +1.4070972190e+00   
+2.2851562500e-01   +1.4108614754e+00   
+2.3046875000e-01   +1.4146892350e+00   
+2.3242187500e-01   +1.4185757839e+00   
+2.3437500000e-01   +1.4225159499e+00   
+2.3632812500e-01   +1.4265040835e+00   
+2.3828125000e-01   +1.4305340388e+00   
+2.4023437500e-01   +1.4345991542e+00   
+2.4218750000e-01   +1.4386922323e+00   
+2.4414062500e-01   +1.4428055212e+00   
+2.4609375000e-01   +1.4469306941e+00   
+2.4804687500e-01   +1.4510588302e+00   
+2.5000000000e-01   +1.4551803954e+00   
+2.5195312500e-01   +1.4592852225e+00   
+2.5390625000e-01   +1.4633624925e+00   
+2.5585937500e-01   +1.4674007152e+00   
+2.5781250000e-01   +1.4713877114e+00   
+2.5976562500e-01   +1.4753105940e+00   
+2.6171875000e-01   +1.4791557506e+00   
+2.6367187500e-01   +1.4829088265e+00   
+2.6562500000e-01   +1.4865547075e+00   
+2.6757812500e-01   +1.4900775049e+00   
+2.6953125000e-01   +1.4934605395e+00   
+2.7148437500e-01   +1.4966863280e+00   
+2.7343750000e-01   +1.4997365695e+00   
+2.7539062500e-01   +1.5025921334e+00   
+2.7734375000e-01   +1.5052330482e+00   
+2.7929687500e-01   +1.5076384922e+00   
+2.8125000000e-01   +1.5097867845e+00   
+2.8320312500e-01   +1.5116553791e+00   
+2.8515625000e-01   +1.5132208588e+00   
+2.8710937500e-01   +1.5144589325e+00   
+2.8906250000e-01   +1.5153444335e+00   
+2.9101562500e-01   +1.5158513199e+00   
+2.9296875000e-01   +1.5159526778e+00   
+2.9492187500e-01   +1.5156207257e+00   
+2.9687500000e-01   +1.5148268227e+00   
+2.9882812500e-01   +1.5135414783e+00   
+3.0078125000e-01   +1.5117343657e+00   
+3.0273437500e-01   +1.5093743373e+00   
+3.0468750000e-01   +1.5064294443e+00   
+3.0664062500e-01   +1.5028669589e+00   
+3.0859375000e-01   +1.4986534000e+00   
+3.1054687500e-01   +1.4937545631e+00   
+3.1250000000e-01   +1.4881355533e+00   
+3.1445312500e-01   +1.4817608232e+00   
+3.1640625000e-01   +1.4745942141e+00   
+3.1835937500e-01   +1.4665990023e+00   
+3.2031250000e-01   +1.4577379499e+00   
+3.2226562500e-01   +1.4479733601e+00   
+3.2421875000e-01   +1.4372671381e+00   
+3.2617187500e-01   +1.4255808564e+00   
+3.2812500000e-01   +1.4128758265e+00   
+3.3007812500e-01   +1.3991131753e+00   
+3.3203125000e-01   +1.3842539285e+00   
+3.3398437500e-01   +1.3682590983e+00   
+3.3593750000e-01   +1.3510897796e+00   
+3.3789062500e-01   +1.3327072505e+00   
+3.3984375000e-01   +1.3130730811e+00   
+3.4179687500e-01   +1.2921492482e+00   
+3.4375000000e-01   +1.2698982574e+00   
+3.4570312500e-01   +1.2462832728e+00   
+3.4765625000e-01   +1.2212682535e+00   
+3.4960937500e-01   +1.1948180979e+00   
+3.5156250000e-01   +1.1668987967e+00   
+3.5351562500e-01   +1.1374775924e+00   
+3.5546875000e-01   +1.1065231482e+00   
+3.5742187500e-01   +1.0740057248e+00   
+3.5937500000e-01   +1.0398973655e+00   
+3.6132812500e-01   +1.0041720898e+00   
+3.6328125000e-01   +9.6680609680e-01   
+3.6523437500e-01   +9.2777797565e-01   
+3.6718750000e-01   +8.8706892660e-01   
+3.6914062500e-01   +8.4466299012e-01   
+3.7109375000e-01   +8.0054728542e-01   
+3.7304687500e-01   +7.5471225810e-01   
+3.7500000000e-01   +7.0715193689e-01   
+3.7695312500e-01   +6.5786419962e-01   
+3.7890625000e-01   +6.0685104837e-01   
+3.8085937500e-01   +5.5411889360e-01   
+3.8281250000e-01   +4.9967884753e-01   
+3.8476562500e-01   +4.4354702630e-01   
+3.8671875000e-01   +3.8574486106e-01   
+3.8867187500e-01   +3.2629941774e-01   
+3.9062500000e-01   +2.6524372527e-01   
+3.9257812500e-01   +2.0261711215e-01   
+3.9453125000e-01   +1.3846555095e-01   
+3.9648437500e-01   +7.2842010649e-02   
+3.9843750000e-01   +5.8068162523e-03   
+4.0039062500e-01   -6.2571984484e-02   
+4.0234375000e-01   -1.3221824778e-01   
+4.0429687500e-01   -2.0304735445e-01   
+4.0625000000e-01   -2.7496582483e-01   
+4.0820312500e-01   -3.4787092878e-01   
+4.1015625000e-01   -4.2165029119e-01   
+4.1210937500e-01   -4.9618149377e-01   
+4.1406250000e-01   -5.7133167381e-01   
+4.1601562500e-01   -6.4695712076e-01   
+4.1796875000e-01   -7.2290287146e-01   
+4.1992187500e-01   -7.9900230486e-01   
+4.2187500000e-01   -8.7507673739e-01   
+4.2382812500e-01   -9.5093501985e-01   
+4.2578125000e-01   -1.0263731371e+00   
+4.2773437500e-01   -1.1011738117e+00   
+4.2968750000e-01   -1.1751061126e+00   
+4.3164062500e-01   -1.2479250707e+00   
+4.3359375000e-01   -1.3193713019e+00   
+4.3554687500e-01   -1.3891706407e+00   
+4.3750000000e-01   -1.4570337832e+00   
+4.3945312500e-01   -1.5226559448e+00   
+4.4140625000e-01   -1.5857165313e+00   
+4.4335937500e-01   -1.6458788265e+00   
+4.4531250000e-01   -1.7027896990e+00   
+4.4726562500e-01   -1.7560793283e+00   
+4.4921875000e-01   -1.8053609545e+00   
+4.5117187500e-01   -1.8502306524e+00   
+4.5312500000e-01   -1.8902671326e+00   
+4.5507812500e-01   -1.9250315724e+00   
+4.5703125000e-01   -1.9540674791e+00   
+4.5898437500e-01   -1.9769005878e+00   
+4.6093750000e-01   -1.9930387962e+00   
+4.6289062500e-01   -2.0019721410e+00   
+4.6484375000e-01   -2.0031728161e+00   
+4.6679687500e-01   -1.9960952384e+00   
+4.6875000000e-01   -1.9801761620e+00   
+4.7070312500e-01   -1.9548348461e+00   
+4.7265625000e-01   -1.9194732777e+00   
+4.7460937500e-01   -1.8734764545e+00   
+4.7656250000e-01   -1.8162127310e+00   
+4.7851562500e-01   -1.7470342302e+00   
+4.8046875000e-01   -1.6652773265e+00   
+4.8242187500e-01   -1.5702632019e+00   
+4.8437500000e-01   -1.4612984807e+00   
+4.8632812500e-01   -1.3376759456e+00   
+4.8828125000e-01   -1.1986753400e+00   
+4.9023437500e-01   -1.0435642602e+00   
+4.9218750000e-01   -8.7159914147e-01   
+4.9414062500e-01   -6.8202634287e-01   
+4.9609375000e-01   -4.7408333448e-01   
+4.9804687500e-01   -2.4699999155e-01   
+5.0000000000e-01   -0.0000000000e+00   
