# t = +8.6997950407e+00
# r                 u_z
-2.7148437500e-01   -6.8718797797e+00   
-2.6953125000e-01   -6.8665484118e+00   
-2.6757812500e-01   -6.8616091646e+00   
-2.6562500000e-01   -6.8570483003e+00   
-2.6367187500e-01   -6.8528521100e+00   
-2.6171875000e-01   -6.8490069429e+00   
-2.5976562500e-01   -6.8454992334e+00   
-2.5781250000e-01   -6.8423155263e+00   
-2.5585937500e-01   -6.8394425002e+00   
-2.5390625000e-01   -6.8368669889e+00   
-2.5195312500e-01   -6.8345760010e+00   
-2.5000000000e-01   -6.8325567380e+00   
-2.4804687500e-01   -6.8307966109e+00   
-2.4609375000e-01   -6.8292832549e+00   
-2.4414062500e-01   -6.8280045429e+00   
-2.4218750000e-01   -6.8269485975e+00   
-2.4023437500e-01   -6.8261038014e+00   
-2.3828125000e-01   -6.8254588072e+00   
-2.3632812500e-01   -6.8250025453e+00   
-2.3437500000e-01   -6.8247242309e+00   
-2.3242187500e-01   -6.8246133699e+00   
-2.3046875000e-01   -6.8246597638e+00   
-2.2851562500e-01   -6.8248535136e+00   
-2.2656250000e-01   -6.8251850225e+00   
-2.2460937500e-01   -6.8256449984e+00   
-2.2265625000e-01   -6.8262244548e+00   
-2.2070312500e-01   -6.8269147114e+00   
-2.1875000000e-01   -6.8277073937e+00   
-2.1679687500e-01   -6.8285944326e+00   
-2.1484375000e-01   -6.8295680620e+00   
-2.1289062500e-01   -6.8306208176e+00   
-2.1093750000e-01   -6.8317455335e+00   
-2.0898437500e-01   -6.8329353396e+00   
-2.0703125000e-01   -6.8341836573e+00   
-2.0507812500e-01   -6.8354841964e+00   
-2.0312500000e-01   -6.8368309497e+00   
-2.0117187500e-01   -6.8382181888e+00   
-1.9921875000e-01   -6.8396404590e+00   
-1.9726562500e-01   -6.8410925737e+00   
-1.9531250000e-01   -6.8425696089e+00   
-1.9335937500e-01   -6.8440668973e+00   
-1.9140625000e-01   -6.8455800223e+00   
-1.8945312500e-01   -6.8471048118e+00   
-1.8750000000e-01   -6.8486373318e+00   
-1.8554687500e-01   -6.8501738799e+00   
-1.8359375000e-01   -6.8517109789e+00   
-1.8164062500e-01   -6.8532453697e+00   
-1.7968750000e-01   -6.8547740054e+00   
-1.7773437500e-01   -6.8562940436e+00   
-1.7578125000e-01   -6.8578028403e+00   
-1.7382812500e-01   -6.8592979429e+00   
-1.7187500000e-01   -6.8607770835e+00   
-1.6992187500e-01   -6.8622381722e+00   
-1.6796875000e-01   -6.8636792902e+00   
-1.6601562500e-01   -6.8650986834e+00   
-1.6406250000e-01   -6.8664947557e+00   
-1.6210937500e-01   -6.8678660626e+00   
-1.6015625000e-01   -6.8692113046e+00   
-1.5820312500e-01   -6.8705293212e+00   
-1.5625000000e-01   -6.8718190843e+00   
-1.5429687500e-01   -6.8730796924e+00   
-1.5234375000e-01   -6.8743103642e+00   
-1.5039062500e-01   -6.8755104333e+00   
-1.4843750000e-01   -6.8766793421e+00   
-1.4648437500e-01   -6.8778166359e+00   
-1.4453125000e-01   -6.8789219580e+00   
-1.4257812500e-01   -6.8799950441e+00   
-1.4062500000e-01   -6.8810357169e+00   
-1.3867187500e-01   -6.8820438813e+00   
-1.3671875000e-01   -6.8830195192e+00   
-1.3476562500e-01   -6.8839626852e+00   
-1.3281250000e-01   -6.8848735014e+00   
-1.3085937500e-01   -6.8857521534e+00   
-1.2890625000e-01   -6.8865988856e+00   
-1.2695312500e-01   -6.8874139973e+00   
-1.2500000000e-01   -6.8881978385e+00   
-1.2304687500e-01   -6.8889508060e+00   
-1.2109375000e-01   -6.8896733397e+00   
-1.1914062500e-01   -6.8903659192e+00   
-1.1718750000e-01   -6.8910290599e+00   
-1.1523437500e-01   -6.8916633101e+00   
-1.1328125000e-01   -6.8922692476e+00   
-1.1132812500e-01   -6.8928474767e+00   
-1.0937500000e-01   -6.8933986253e+00   
-1.0742187500e-01   -6.8939233422e+00   
-1.0546875000e-01   -6.8944222943e+00   
-1.0351562500e-01   -6.8948961641e+00   
-1.0156250000e-01   -6.8953456475e+00   
-9.9609375000e-02   -6.8957714512e+00   
-9.7656250000e-02   -6.8961742908e+00   
-9.5703125000e-02   -6.8965548888e+00   
-9.3750000000e-02   -6.8969139721e+00   
-9.1796875000e-02   -6.8972522711e+00   
-8.9843750000e-02   -6.8975705169e+00   
-8.7890625000e-02   -6.8978694406e+00   
-8.5937500000e-02   -6.8981497713e+00   
-8.3984375000e-02   -6.8984122345e+00   
-8.2031250000e-02   -6.8986575513e+00   
-8.0078125000e-02   -6.8988864365e+00   
-7.8125000000e-02   -6.8990995980e+00   
-7.6171875000e-02   -6.8992977351e+00   
-7.4218750000e-02   -6.8994815381e+00   
-7.2265625000e-02   -6.8996516869e+00   
-7.0312500000e-02   -6.8998088500e+00   
-6.8359375000e-02   -6.8999536843e+00   
-6.6406250000e-02   -6.9000868338e+00   
-6.4453125000e-02   -6.9002089288e+00   
-6.2500000000e-02   -6.9003205858e+00   
-6.0546875000e-02   -6.9004224066e+00   
-5.8593750000e-02   -6.9005149777e+00   
-5.6640625000e-02   -6.9005988698e+00   
-5.4687500000e-02   -6.9006746375e+00   
-5.2734375000e-02   -6.9007428189e+00   
-5.0781250000e-02   -6.9008039351e+00   
-4.8828125000e-02   -6.9008584898e+00   
-4.6875000000e-02   -6.9009069694e+00   
-4.4921875000e-02   -6.9009498422e+00   
-4.2968750000e-02   -6.9009875586e+00   
-4.1015625000e-02   -6.9010205507e+00   
-3.9062500000e-02   -6.9010492321e+00   
-3.7109375000e-02   -6.9010739977e+00   
-3.5156250000e-02   -6.9010952239e+00   
-3.3203125000e-02   -6.9011132680e+00   
-3.1250000000e-02   -6.9011284684e+00   
-2.9296875000e-02   -6.9011411445e+00   
-2.7343750000e-02   -6.9011515963e+00   
-2.5390625000e-02   -6.9011601049e+00   
-2.3437500000e-02   -6.9011669321e+00   
-2.1484375000e-02   -6.9011723202e+00   
-1.9531250000e-02   -6.9011764924e+00   
-1.7578125000e-02   -6.9011796525e+00   
-1.5625000000e-02   -6.9011819849e+00   
-1.3671875000e-02   -6.9011836545e+00   
-1.1718750000e-02   -6.9011848070e+00   
-9.7656250000e-03   -6.9011855686e+00   
-7.8125000000e-03   -6.9011860460e+00   
-5.8593750000e-03   -6.9011863268e+00   
-3.9062500000e-03   -6.9011864788e+00   
-1.9531250000e-03   -6.9011865506e+00   
+0.0000000000e+00   -6.9011865713e+00   
+1.9531250000e-03   -6.9011865506e+00   
+3.9062500000e-03   -6.9011864788e+00   
+5.8593750000e-03   -6.9011863268e+00   
+7.8125000000e-03   -6.9011860460e+00   
+9.7656250000e-03   -6.9011855686e+00   
+1.1718750000e-02   -6.9011848070e+00   
+1.3671875000e-02   -6.9011836545e+00   
+1.5625000000e-02   -6.9011819849e+00   
+1.7578125000e-02   -6.9011796525e+00   
+1.9531250000e-02   -6.9011764924e+00   
+2.1484375000e-02   -6.9011723202e+00   
+2.3437500000e-02   -6.9011669321e+00   
+2.5390625000e-02   -6.9011601049e+00   
+2.7343750000e-02   -6.9011515963e+00   
+2.9296875000e-02   -6.9011411445e+00   
+3.1250000000e-02   -6.9011284684e+00   
+3.3203125000e-02   -6.9011132680e+00   
+3.5156250000e-02   -6.9010952239e+00   
+3.7109375000e-02   -6.9010739977e+00   
+3.9062500000e-02   -6.9010492321e+00   
+4.1015625000e-02   -6.9010205507e+00   
+4.2968750000e-02   -6.9009875586e+00   
+4.4921875000e-02   -6.9009498422e+00   
+4.6875000000e-02   -6.9009069694e+00   
+4.8828125000e-02   -6.9008584898e+00   
+5.0781250000e-02   -6.9008039351e+00   
+5.2734375000e-02   -6.9007428189e+00   
+5.4687500000e-02   -6.9006746375e+00   
+5.6640625000e-02   -6.9005988698e+00   
+5.8593750000e-02   -6.9005149777e+00   
+6.0546875000e-02   -6.9004224066e+00   
+6.2500000000e-02   -6.9003205858e+00   
+6.4453125000e-02   -6.9002089288e+00   
+6.6406250000e-02   -6.9000868338e+00   
+6.8359375000e-02   -6.8999536843e+00   
+7.0312500000e-02   -6.8998088500e+00   
+7.2265625000e-02   -6.8996516869e+00   
+7.4218750000e-02   -6.8994815381e+00   
+7.6171875000e-02   -6.8992977351e+00   
+7.8125000000e-02   -6.8990995980e+00   
+8.0078125000e-02   -6.8988864365e+00   
+8.2031250000e-02   -6.8986575513e+00   
+8.3984375000e-02   -6.8984122345e+00   
+8.5937500000e-02   -6.8981497713e+00   
+8.7890625000e-02   -6.8978694406e+00   
+8.9843750000e-02   -6.8975705169e+00   
+9.1796875000e-02   -6.8972522711e+00   
+9.3750000000e-02   -6.8969139721e+00   
+9.5703125000e-02   -6.8965548888e+00   
+9.7656250000e-02   -6.8961742908e+00   
+9.9609375000e-02   -6.8957714512e+00   
+1.0156250000e-01   -6.8953456475e+00   
+1.0351562500e-01   -6.8948961641e+00   
+1.0546875000e-01   -6.8944222943e+00   
+1.0742187500e-01   -6.8939233422e+00   
+1.0937500000e-01   -6.8933986253e+00   
+1.1132812500e-01   -6.8928474767e+00   
+1.1328125000e-01   -6.8922692476e+00   
+1.1523437500e-01   -6.8916633101e+00   
+1.1718750000e-01   -6.8910290599e+00   
+1.1914062500e-01   -6.8903659192e+00   
+1.2109375000e-01   -6.8896733397e+00   
+1.2304687500e-01   -6.8889508060e+00   
+1.2500000000e-01   -6.8881978385e+00   
+1.2695312500e-01   -6.8874139973e+00   
+1.2890625000e-01   -6.8865988856e+00   
+1.3085937500e-01   -6.8857521534e+00   
+1.3281250000e-01   -6.8848735014e+00   
+1.3476562500e-01   -6.8839626852e+00   
+1.3671875000e-01   -6.8830195192e+00   
+1.3867187500e-01   -6.8820438813e+00   
+1.4062500000e-01   -6.8810357169e+00   
+1.4257812500e-01   -6.8799950441e+00   
+1.4453125000e-01   -6.8789219580e+00   
+1.4648437500e-01   -6.8778166359e+00   
+1.4843750000e-01   -6.8766793421e+00   
+1.5039062500e-01   -6.8755104333e+00   
+1.5234375000e-01   -6.8743103642e+00   
+1.5429687500e-01   -6.8730796924e+00   
+1.5625000000e-01   -6.8718190843e+00   
+1.5820312500e-01   -6.8705293212e+00   
+1.6015625000e-01   -6.8692113046e+00   
+1.6210937500e-01   -6.8678660626e+00   
+1.6406250000e-01   -6.8664947557e+00   
+1.6601562500e-01   -6.8650986834e+00   
+1.6796875000e-01   -6.8636792902e+00   
+1.6992187500e-01   -6.8622381722e+00   
+1.7187500000e-01   -6.8607770835e+00   
+1.7382812500e-01   -6.8592979429e+00   
+1.7578125000e-01   -6.8578028403e+00   
+1.7773437500e-01   -6.8562940436e+00   
+1.7968750000e-01   -6.8547740054e+00   
+1.8164062500e-01   -6.8532453697e+00   
+1.8359375000e-01   -6.8517109789e+00   
+1.8554687500e-01   -6.8501738799e+00   
+1.8750000000e-01   -6.8486373318e+00   
+1.8945312500e-01   -6.8471048118e+00   
+1.9140625000e-01   -6.8455800223e+00   
+1.9335937500e-01   -6.8440668973e+00   
+1.9531250000e-01   -6.8425696089e+00   
+1.9726562500e-01   -6.8410925737e+00   
+1.9921875000e-01   -6.8396404590e+00   
+2.0117187500e-01   -6.8382181888e+00   
+2.0312500000e-01   -6.8368309497e+00   
+2.0507812500e-01   -6.8354841964e+00   
+2.0703125000e-01   -6.8341836573e+00   
+2.0898437500e-01   -6.8329353396e+00   
+2.1093750000e-01   -6.8317455335e+00   
+2.1289062500e-01   -6.8306208176e+00   
+2.1484375000e-01   -6.8295680620e+00   
+2.1679687500e-01   -6.8285944326e+00   
+2.1875000000e-01   -6.8277073937e+00   
+2.2070312500e-01   -6.8269147114e+00   
+2.2265625000e-01   -6.8262244548e+00   
+2.2460937500e-01   -6.8256449984e+00   
+2.2656250000e-01   -6.8251850225e+00   
+2.2851562500e-01   -6.8248535136e+00   
+2.3046875000e-01   -6.8246597638e+00   
+2.3242187500e-01   -6.8246133699e+00   
+2.3437500000e-01   -6.8247242309e+00   
+2.3632812500e-01   -6.8250025453e+00   
+2.3828125000e-01   -6.8254588072e+00   
+2.4023437500e-01   -6.8261038014e+00   
+2.4218750000e-01   -6.8269485975e+00   
+2.4414062500e-01   -6.8280045429e+00   
+2.4609375000e-01   -6.8292832549e+00   
+2.4804687500e-01   -6.8307966109e+00   
+2.5000000000e-01   -6.8325567380e+00   
+2.5195312500e-01   -6.8345760010e+00   
+2.5390625000e-01   -6.8368669889e+00   
+2.5585937500e-01   -6.8394425002e+00   
+2.5781250000e-01   -6.8423155263e+00   
+2.5976562500e-01   -6.8454992334e+00   
+2.6171875000e-01   -6.8490069429e+00   
+2.6367187500e-01   -6.8528521100e+00   
+2.6562500000e-01   -6.8570483003e+00   
+2.6757812500e-01   -6.8616091646e+00   
+2.6953125000e-01   -6.8665484118e+00   
+2.7148437500e-01   -6.8718797797e+00   
+2.7343750000e-01   -6.8776170037e+00   
+2.7539062500e-01   -6.8837737834e+00   
+2.7734375000e-01   -6.8903637469e+00   
+2.7929687500e-01   -6.8974004128e+00   
+2.8125000000e-01   -6.9048971497e+00   
+2.8320312500e-01   -6.9128671334e+00   
+2.8515625000e-01   -6.9213233015e+00   
+2.8710937500e-01   -6.9302783056e+00   
+2.8906250000e-01   -6.9397444605e+00   
+2.9101562500e-01   -6.9497336909e+00   
+2.9296875000e-01   -6.9602574757e+00   
+2.9492187500e-01   -6.9713267884e+00   
+2.9687500000e-01   -6.9829520359e+00   
+2.9882812500e-01   -6.9951429938e+00   
+3.0078125000e-01   -7.0079087381e+00   
+3.0273437500e-01   -7.0212575752e+00   
+3.0468750000e-01   -7.0351969680e+00   
+3.0664062500e-01   -7.0497334587e+00   
+3.0859375000e-01   -7.0648725891e+00   
+3.1054687500e-01   -7.0806188179e+00   
+3.1250000000e-01   -7.0969754336e+00   
+3.1445312500e-01   -7.1139444659e+00   
+3.1640625000e-01   -7.1315265928e+00   
+3.1835937500e-01   -7.1497210450e+00   
+3.2031250000e-01   -7.1685255069e+00   
+3.2226562500e-01   -7.1879360149e+00   
+3.2421875000e-01   -7.2079468522e+00   
+3.2617187500e-01   -7.2285504407e+00   
+3.2812500000e-01   -7.2497372303e+00   
+3.3007812500e-01   -7.2714955843e+00   
+3.3203125000e-01   -7.2938116632e+00   
+3.3398437500e-01   -7.3166693048e+00   
+3.3593750000e-01   -7.3400499022e+00   
+3.3789062500e-01   -7.3639322789e+00   
+3.3984375000e-01   -7.3882925616e+00   
+3.4179687500e-01   -7.4131040511e+00   
+3.4375000000e-01   -7.4383370906e+00   
+3.4570312500e-01   -7.4639589323e+00   
+3.4765625000e-01   -7.4899336025e+00   
+3.4960937500e-01   -7.5162217646e+00   
+3.5156250000e-01   -7.5427805818e+00   
+3.5351562500e-01   -7.5695635776e+00   
+3.5546875000e-01   -7.5965204966e+00   
+3.5742187500e-01   -7.6235971645e+00   
+3.5937500000e-01   -7.6507353474e+00   
+3.6132812500e-01   -7.6778726125e+00   
+3.6328125000e-01   -7.7049421883e+00   
+3.6523437500e-01   -7.7318728263e+00   
+3.6718750000e-01   -7.7585886640e+00   
+3.6914062500e-01   -7.7850090896e+00   
+3.7109375000e-01   -7.8110486095e+00   
+3.7304687500e-01   -7.8366167177e+00   
+3.7500000000e-01   -7.8616177690e+00   
+3.7695312500e-01   -7.8859508566e+00   
+3.7890625000e-01   -7.9095096931e+00   
+3.8085937500e-01   -7.9321824972e+00   
+3.8281250000e-01   -7.9538518858e+00   
+3.8476562500e-01   -7.9743947730e+00   
+3.8671875000e-01   -7.9936822753e+00   
+3.8867187500e-01   -8.0115796256e+00   
+3.9062500000e-01   -8.0279460948e+00   
+3.9257812500e-01   -8.0426349233e+00   
+3.9453125000e-01   -8.0554932630e+00   
+3.9648437500e-01   -8.0663621298e+00   
+3.9843750000e-01   -8.0750763683e+00   
+4.0039062500e-01   -8.0814646295e+00   
+4.0234375000e-01   -8.0853493625e+00   
+4.0429687500e-01   -8.0865468208e+00   
+4.0625000000e-01   -8.0848670849e+00   
+4.0820312500e-01   -8.0801141013e+00   
+4.1015625000e-01   -8.0720857410e+00   
+4.1210937500e-01   -8.0605738753e+00   
+4.1406250000e-01   -8.0453644738e+00   
+4.1601562500e-01   -8.0262377232e+00   
+4.1796875000e-01   -8.0029681689e+00   
+4.1992187500e-01   -7.9753248817e+00   
+4.2187500000e-01   -7.9430716484e+00   
+4.2382812500e-01   -7.9059671908e+00   
+4.2578125000e-01   -7.8637654117e+00   
+4.2773437500e-01   -7.8162156712e+00   
+4.2968750000e-01   -7.7630630933e+00   
+4.3164062500e-01   -7.7040489052e+00   
+4.3359375000e-01   -7.6389108105e+00   
+4.3554687500e-01   -7.5673833972e+00   
+4.3750000000e-01   -7.4891985829e+00   
+4.3945312500e-01   -7.4040860983e+00   
+4.4140625000e-01   -7.3117740095e+00   
+4.4335937500e-01   -7.2119892830e+00   
+4.4531250000e-01   -7.1044583924e+00   
+4.4726562500e-01   -6.9889079692e+00   
+4.4921875000e-01   -6.8650655006e+00   
+4.5117187500e-01   -6.7326600732e+00   
+4.5312500000e-01   -6.5914231661e+00   
+4.5507812500e-01   -6.4410894944e+00   
+4.5703125000e-01   -6.2813979038e+00   
+4.5898437500e-01   -6.1120923187e+00   
+4.6093750000e-01   -5.9329227448e+00   
+4.6289062500e-01   -5.7436463272e+00   
+4.6484375000e-01   -5.5440284657e+00   
+4.6679687500e-01   -5.3338439890e+00   
+4.6875000000e-01   -5.1128783875e+00   
+4.7070312500e-01   -4.8809291078e+00   
+4.7265625000e-01   -4.6378069081e+00   
+4.7460937500e-01   -4.3833372769e+00   
+4.7656250000e-01   -4.1173619147e+00   
+4.7851562500e-01   -3.8397402813e+00   
+4.8046875000e-01   -3.5503512062e+00   
+4.8242187500e-01   -3.2490945667e+00   
+4.8437500000e-01   -2.9358930305e+00   
+4.8632812500e-01   -2.6106938654e+00   
+4.8828125000e-01   -2.2734708155e+00   
+4.9023437500e-01   -1.9242260437e+00   
+4.9218750000e-01   -1.5629921402e+00   
+4.9414062500e-01   -1.1898341979e+00   
+4.9609375000e-01   -8.0485195227e-01   
+4.9804687500e-01   -4.0818198654e-01   
+5.0000000000e-01   +0.0000000000e+00   
