# t = +1.1711262555e+01
# r                 u_z
-3.3984375000e-01   -6.3295118799e+00   
-3.3789062500e-01   -6.3352063671e+00   
-3.3593750000e-01   -6.3398286687e+00   
-3.3398437500e-01   -6.3434371334e+00   
-3.3203125000e-01   -6.3460886544e+00   
-3.3007812500e-01   -6.3478386336e+00   
-3.2812500000e-01   -6.3487409507e+00   
-3.2617187500e-01   -6.3488479393e+00   
-3.2421875000e-01   -6.3482103667e+00   
-3.2226562500e-01   -6.3468774198e+00   
-3.2031250000e-01   -6.3448966949e+00   
-3.1835937500e-01   -6.3423141916e+00   
-3.1640625000e-01   -6.3391743120e+00   
-3.1445312500e-01   -6.3355198622e+00   
-3.1250000000e-01   -6.3313920582e+00   
-3.1054687500e-01   -6.3268305348e+00   
-3.0859375000e-01   -6.3218733579e+00   
-3.0664062500e-01   -6.3165570392e+00   
-3.0468750000e-01   -6.3109165535e+00   
-3.0273437500e-01   -6.3049853590e+00   
-3.0078125000e-01   -6.2987954188e+00   
-2.9882812500e-01   -6.2923772255e+00   
-2.9687500000e-01   -6.2857598266e+00   
-2.9492187500e-01   -6.2789708524e+00   
-2.9296875000e-01   -6.2720365445e+00   
-2.9101562500e-01   -6.2649817865e+00   
-2.8906250000e-01   -6.2578301349e+00   
-2.8710937500e-01   -6.2506038520e+00   
-2.8515625000e-01   -6.2433239386e+00   
-2.8320312500e-01   -6.2360101684e+00   
-2.8125000000e-01   -6.2286811223e+00   
-2.7929687500e-01   -6.2213542234e+00   
-2.7734375000e-01   -6.2140457726e+00   
-2.7539062500e-01   -6.2067709839e+00   
-2.7343750000e-01   -6.1995440206e+00   
-2.7148437500e-01   -6.1923780308e+00   
-2.6953125000e-01   -6.1852851836e+00   
-2.6757812500e-01   -6.1782767047e+00   
-2.6562500000e-01   -6.1713629117e+00   
-2.6367187500e-01   -6.1645532500e+00   
-2.6171875000e-01   -6.1578563274e+00   
-2.5976562500e-01   -6.1512799487e+00   
-2.5781250000e-01   -6.1448311503e+00   
-2.5585937500e-01   -6.1385162336e+00   
-2.5390625000e-01   -6.1323407983e+00   
-2.5195312500e-01   -6.1263097752e+00   
-2.5000000000e-01   -6.1204274582e+00   
-2.4804687500e-01   -6.1146975353e+00   
-2.4609375000e-01   -6.1091231202e+00   
-2.4414062500e-01   -6.1037067814e+00   
-2.4218750000e-01   -6.0984505723e+00   
-2.4023437500e-01   -6.0933560594e+00   
-2.3828125000e-01   -6.0884243501e+00   
-2.3632812500e-01   -6.0836561202e+00   
-2.3437500000e-01   -6.0790516397e+00   
-2.3242187500e-01   -6.0746107986e+00   
-2.3046875000e-01   -6.0703331314e+00   
-2.2851562500e-01   -6.0662178413e+00   
-2.2656250000e-01   -6.0622638231e+00   
-2.2460937500e-01   -6.0584696855e+00   
-2.2265625000e-01   -6.0548337726e+00   
-2.2070312500e-01   -6.0513541848e+00   
-2.1875000000e-01   -6.0480287986e+00   
-2.1679687500e-01   -6.0448552855e+00   
-2.1484375000e-01   -6.0418311307e+00   
-2.1289062500e-01   -6.0389536506e+00   
-2.1093750000e-01   -6.0362200093e+00   
-2.0898437500e-01   -6.0336272352e+00   
-2.0703125000e-01   -6.0311722358e+00   
-2.0507812500e-01   -6.0288518128e+00   
-2.0312500000e-01   -6.0266626757e+00   
-2.0117187500e-01   -6.0246014550e+00   
-1.9921875000e-01   -6.0226647149e+00   
-1.9726562500e-01   -6.0208489651e+00   
-1.9531250000e-01   -6.0191506721e+00   
-1.9335937500e-01   -6.0175662694e+00   
-1.9140625000e-01   -6.0160921682e+00   
-1.8945312500e-01   -6.0147247661e+00   
-1.8750000000e-01   -6.0134604563e+00   
-1.8554687500e-01   -6.0122956355e+00   
-1.8359375000e-01   -6.0112267123e+00   
-1.8164062500e-01   -6.0102501135e+00   
-1.7968750000e-01   -6.0093622912e+00   
-1.7773437500e-01   -6.0085597293e+00   
-1.7578125000e-01   -6.0078389485e+00   
-1.7382812500e-01   -6.0071965122e+00   
-1.7187500000e-01   -6.0066290309e+00   
-1.6992187500e-01   -6.0061331669e+00   
-1.6796875000e-01   -6.0057056379e+00   
-1.6601562500e-01   -6.0053432213e+00   
-1.6406250000e-01   -6.0050427567e+00   
-1.6210937500e-01   -6.0048011492e+00   
-1.6015625000e-01   -6.0046153720e+00   
-1.5820312500e-01   -6.0044824685e+00   
-1.5625000000e-01   -6.0043995542e+00   
-1.5429687500e-01   -6.0043638186e+00   
-1.5234375000e-01   -6.0043725262e+00   
-1.5039062500e-01   -6.0044230179e+00   
-1.4843750000e-01   -6.0045127120e+00   
-1.4648437500e-01   -6.0046391045e+00   
-1.4453125000e-01   -6.0047997696e+00   
-1.4257812500e-01   -6.0049923602e+00   
-1.4062500000e-01   -6.0052146076e+00   
-1.3867187500e-01   -6.0054643215e+00   
-1.3671875000e-01   -6.0057393897e+00   
-1.3476562500e-01   -6.0060377775e+00   
-1.3281250000e-01   -6.0063575274e+00   
-1.3085937500e-01   -6.0066967578e+00   
-1.2890625000e-01   -6.0070536627e+00   
-1.2695312500e-01   -6.0074265103e+00   
-1.2500000000e-01   -6.0078136420e+00   
-1.2304687500e-01   -6.0082134714e+00   
-1.2109375000e-01   -6.0086244828e+00   
-1.1914062500e-01   -6.0090452298e+00   
-1.1718750000e-01   -6.0094743340e+00   
-1.1523437500e-01   -6.0099104835e+00   
-1.1328125000e-01   -6.0103524313e+00   
-1.1132812500e-01   -6.0107989937e+00   
-1.0937500000e-01   -6.0112490486e+00   
-1.0742187500e-01   -6.0117015340e+00   
-1.0546875000e-01   -6.0121554460e+00   
-1.0351562500e-01   -6.0126098371e+00   
-1.0156250000e-01   -6.0130638150e+00   
-9.9609375000e-02   -6.0135165399e+00   
-9.7656250000e-02   -6.0139672234e+00   
-9.5703125000e-02   -6.0144151265e+00   
-9.3750000000e-02   -6.0148595577e+00   
-9.1796875000e-02   -6.0152998714e+00   
-8.9843750000e-02   -6.0157354661e+00   
-8.7890625000e-02   -6.0161657824e+00   
-8.5937500000e-02   -6.0165903015e+00   
-8.3984375000e-02   -6.0170085431e+00   
-8.2031250000e-02   -6.0174200643e+00   
-8.0078125000e-02   -6.0178244572e+00   
-7.8125000000e-02   -6.0182213477e+00   
-7.6171875000e-02   -6.0186103936e+00   
-7.4218750000e-02   -6.0189912829e+00   
-7.2265625000e-02   -6.0193637325e+00   
-7.0312500000e-02   -6.0197274865e+00   
-6.8359375000e-02   -6.0200823144e+00   
-6.6406250000e-02   -6.0204280100e+00   
-6.4453125000e-02   -6.0207643898e+00   
-6.2500000000e-02   -6.0210912913e+00   
-6.0546875000e-02   -6.0214085719e+00   
-5.8593750000e-02   -6.0217161076e+00   
-5.6640625000e-02   -6.0220137914e+00   
-5.4687500000e-02   -6.0223015322e+00   
-5.2734375000e-02   -6.0225792536e+00   
-5.0781250000e-02   -6.0228468925e+00   
-4.8828125000e-02   -6.0231043983e+00   
-4.6875000000e-02   -6.0233517313e+00   
-4.4921875000e-02   -6.0235888620e+00   
-4.2968750000e-02   -6.0238157701e+00   
-4.1015625000e-02   -6.0240324433e+00   
-3.9062500000e-02   -6.0242388762e+00   
-3.7109375000e-02   -6.0244350699e+00   
-3.5156250000e-02   -6.0246210309e+00   
-3.3203125000e-02   -6.0247967700e+00   
-3.1250000000e-02   -6.0249623021e+00   
-2.9296875000e-02   -6.0251176448e+00   
-2.7343750000e-02   -6.0252628183e+00   
-2.5390625000e-02   -6.0253978445e+00   
-2.3437500000e-02   -6.0255227462e+00   
-2.1484375000e-02   -6.0256375471e+00   
-1.9531250000e-02   -6.0257422706e+00   
-1.7578125000e-02   -6.0258369398e+00   
-1.5625000000e-02   -6.0259215769e+00   
-1.3671875000e-02   -6.0259962028e+00   
-1.1718750000e-02   -6.0260608368e+00   
-9.7656250000e-03   -6.0261154961e+00   
-7.8125000000e-03   -6.0261601960e+00   
-5.8593750000e-03   -6.0261949491e+00   
-3.9062500000e-03   -6.0262197654e+00   
-1.9531250000e-03   -6.0262346522e+00   
+0.0000000000e+00   -6.0262396140e+00   
+1.9531250000e-03   -6.0262346522e+00   
+3.9062500000e-03   -6.0262197654e+00   
+5.8593750000e-03   -6.0261949491e+00   
+7.8125000000e-03   -6.0261601960e+00   
+9.7656250000e-03   -6.0261154961e+00   
+1.1718750000e-02   -6.0260608368e+00   
+1.3671875000e-02   -6.0259962028e+00   
+1.5625000000e-02   -6.0259215769e+00   
+1.7578125000e-02   -6.0258369398e+00   
+1.9531250000e-02   -6.0257422706e+00   
+2.1484375000e-02   -6.0256375471e+00   
+2.3437500000e-02   -6.0255227462e+00   
+2.5390625000e-02   -6.0253978445e+00   
+2.7343750000e-02   -6.0252628183e+00   
+2.9296875000e-02   -6.0251176448e+00   
+3.1250000000e-02   -6.0249623021e+00   
+3.3203125000e-02   -6.0247967700e+00   
+3.5156250000e-02   -6.0246210309e+00   
+3.7109375000e-02   -6.0244350699e+00   
+3.9062500000e-02   -6.0242388762e+00   
+4.1015625000e-02   -6.0240324433e+00   
+4.2968750000e-02   -6.0238157701e+00   
+4.4921875000e-02   -6.0235888620e+00   
+4.6875000000e-02   -6.0233517313e+00   
+4.8828125000e-02   -6.0231043983e+00   
+5.0781250000e-02   -6.0228468925e+00   
+5.2734375000e-02   -6.0225792536e+00   
+5.4687500000e-02   -6.0223015322e+00   
+5.6640625000e-02   -6.0220137914e+00   
+5.8593750000e-02   -6.0217161076e+00   
+6.0546875000e-02   -6.0214085719e+00   
+6.2500000000e-02   -6.0210912913e+00   
+6.4453125000e-02   -6.0207643898e+00   
+6.6406250000e-02   -6.0204280100e+00   
+6.8359375000e-02   -6.0200823144e+00   
+7.0312500000e-02   -6.0197274865e+00   
+7.2265625000e-02   -6.0193637325e+00   
+7.4218750000e-02   -6.0189912829e+00   
+7.6171875000e-02   -6.0186103936e+00   
+7.8125000000e-02   -6.0182213477e+00   
+8.0078125000e-02   -6.0178244572e+00   
+8.2031250000e-02   -6.0174200643e+00   
+8.3984375000e-02   -6.0170085431e+00   
+8.5937500000e-02   -6.0165903015e+00   
+8.7890625000e-02   -6.0161657824e+00   
+8.9843750000e-02   -6.0157354661e+00   
+9.1796875000e-02   -6.0152998714e+00   
+9.3750000000e-02   -6.0148595577e+00   
+9.5703125000e-02   -6.0144151265e+00   
+9.7656250000e-02   -6.0139672234e+00   
+9.9609375000e-02   -6.0135165399e+00   
+1.0156250000e-01   -6.0130638150e+00   
+1.0351562500e-01   -6.0126098371e+00   
+1.0546875000e-01   -6.0121554460e+00   
+1.0742187500e-01   -6.0117015340e+00   
+1.0937500000e-01   -6.0112490486e+00   
+1.1132812500e-01   -6.0107989937e+00   
+1.1328125000e-01   -6.0103524313e+00   
+1.1523437500e-01   -6.0099104835e+00   
+1.1718750000e-01   -6.0094743340e+00   
+1.1914062500e-01   -6.0090452298e+00   
+1.2109375000e-01   -6.0086244828e+00   
+1.2304687500e-01   -6.0082134714e+00   
+1.2500000000e-01   -6.0078136420e+00   
+1.2695312500e-01   -6.0074265103e+00   
+1.2890625000e-01   -6.0070536627e+00   
+1.3085937500e-01   -6.0066967578e+00   
+1.3281250000e-01   -6.0063575274e+00   
+1.3476562500e-01   -6.0060377775e+00   
+1.3671875000e-01   -6.0057393897e+00   
+1.3867187500e-01   -6.0054643215e+00   
+1.4062500000e-01   -6.0052146076e+00   
+1.4257812500e-01   -6.0049923602e+00   
+1.4453125000e-01   -6.0047997696e+00   
+1.4648437500e-01   -6.0046391045e+00   
+1.4843750000e-01   -6.0045127120e+00   
+1.5039062500e-01   -6.0044230179e+00   
+1.5234375000e-01   -6.0043725262e+00   
+1.5429687500e-01   -6.0043638186e+00   
+1.5625000000e-01   -6.0043995542e+00   
+1.5820312500e-01   -6.0044824685e+00   
+1.6015625000e-01   -6.0046153720e+00   
+1.6210937500e-01   -6.0048011492e+00   
+1.6406250000e-01   -6.0050427567e+00   
+1.6601562500e-01   -6.0053432213e+00   
+1.6796875000e-01   -6.0057056379e+00   
+1.6992187500e-01   -6.0061331669e+00   
+1.7187500000e-01   -6.0066290309e+00   
+1.7382812500e-01   -6.0071965122e+00   
+1.7578125000e-01   -6.0078389485e+00   
+1.7773437500e-01   -6.0085597293e+00   
+1.7968750000e-01   -6.0093622912e+00   
+1.8164062500e-01   -6.0102501135e+00   
+1.8359375000e-01   -6.0112267123e+00   
+1.8554687500e-01   -6.0122956355e+00   
+1.8750000000e-01   -6.0134604563e+00   
+1.8945312500e-01   -6.0147247661e+00   
+1.9140625000e-01   -6.0160921682e+00   
+1.9335937500e-01   -6.0175662694e+00   
+1.9531250000e-01   -6.0191506721e+00   
+1.9726562500e-01   -6.0208489651e+00   
+1.9921875000e-01   -6.0226647149e+00   
+2.0117187500e-01   -6.0246014550e+00   
+2.0312500000e-01   -6.0266626757e+00   
+2.0507812500e-01   -6.0288518128e+00   
+2.0703125000e-01   -6.0311722358e+00   
+2.0898437500e-01   -6.0336272352e+00   
+2.1093750000e-01   -6.0362200093e+00   
+2.1289062500e-01   -6.0389536506e+00   
+2.1484375000e-01   -6.0418311307e+00   
+2.1679687500e-01   -6.0448552855e+00   
+2.1875000000e-01   -6.0480287986e+00   
+2.2070312500e-01   -6.0513541848e+00   
+2.2265625000e-01   -6.0548337726e+00   
+2.2460937500e-01   -6.0584696855e+00   
+2.2656250000e-01   -6.0622638231e+00   
+2.2851562500e-01   -6.0662178413e+00   
+2.3046875000e-01   -6.0703331314e+00   
+2.3242187500e-01   -6.0746107986e+00   
+2.3437500000e-01   -6.0790516397e+00   
+2.3632812500e-01   -6.0836561202e+00   
+2.3828125000e-01   -6.0884243501e+00   
+2.4023437500e-01   -6.0933560594e+00   
+2.4218750000e-01   -6.0984505723e+00   
+2.4414062500e-01   -6.1037067814e+00   
+2.4609375000e-01   -6.1091231202e+00   
+2.4804687500e-01   -6.1146975353e+00   
+2.5000000000e-01   -6.1204274582e+00   
+2.5195312500e-01   -6.1263097752e+00   
+2.5390625000e-01   -6.1323407983e+00   
+2.5585937500e-01   -6.1385162336e+00   
+2.5781250000e-01   -6.1448311503e+00   
+2.5976562500e-01   -6.1512799487e+00   
+2.6171875000e-01   -6.1578563274e+00   
+2.6367187500e-01   -6.1645532500e+00   
+2.6562500000e-01   -6.1713629117e+00   
+2.6757812500e-01   -6.1782767047e+00   
+2.6953125000e-01   -6.1852851836e+00   
+2.7148437500e-01   -6.1923780308e+00   
+2.7343750000e-01   -6.1995440206e+00   
+2.7539062500e-01   -6.2067709839e+00   
+2.7734375000e-01   -6.2140457726e+00   
+2.7929687500e-01   -6.2213542234e+00   
+2.8125000000e-01   -6.2286811223e+00   
+2.8320312500e-01   -6.2360101684e+00   
+2.8515625000e-01   -6.2433239386e+00   
+2.8710937500e-01   -6.2506038520e+00   
+2.8906250000e-01   -6.2578301349e+00   
+2.9101562500e-01   -6.2649817865e+00   
+2.9296875000e-01   -6.2720365445e+00   
+2.9492187500e-01   -6.2789708524e+00   
+2.9687500000e-01   -6.2857598266e+00   
+2.9882812500e-01   -6.2923772255e+00   
+3.0078125000e-01   -6.2987954188e+00   
+3.0273437500e-01   -6.3049853590e+00   
+3.0468750000e-01   -6.3109165535e+00   
+3.0664062500e-01   -6.3165570392e+00   
+3.0859375000e-01   -6.3218733579e+00   
+3.1054687500e-01   -6.3268305348e+00   
+3.1250000000e-01   -6.3313920582e+00   
+3.1445312500e-01   -6.3355198622e+00   
+3.1640625000e-01   -6.3391743120e+00   
+3.1835937500e-01   -6.3423141916e+00   
+3.2031250000e-01   -6.3448966949e+00   
+3.2226562500e-01   -6.3468774198e+00   
+3.2421875000e-01   -6.3482103667e+00   
+3.2617187500e-01   -6.3488479393e+00   
+3.2812500000e-01   -6.3487409507e+00   
+3.3007812500e-01   -6.3478386336e+00   
+3.3203125000e-01   -6.3460886544e+00   
+3.3398437500e-01   -6.3434371334e+00   
+3.3593750000e-01   -6.3398286687e+00   
+3.3789062500e-01   -6.3352063671e+00   
+3.3984375000e-01   -6.3295118799e+00   
+3.4179687500e-01   -6.3226854448e+00   
+3.4375000000e-01   -6.3146659349e+00   
+3.4570312500e-01   -6.3053909138e+00   
+3.4765625000e-01   -6.2947966986e+00   
+3.4960937500e-01   -6.2828184291e+00   
+3.5156250000e-01   -6.2693901467e+00   
+3.5351562500e-01   -6.2544448796e+00   
+3.5546875000e-01   -6.2379147379e+00   
+3.5742187500e-01   -6.2197310170e+00   
+3.5937500000e-01   -6.1998243107e+00   
+3.6132812500e-01   -6.1781246335e+00   
+3.6328125000e-01   -6.1545615533e+00   
+3.6523437500e-01   -6.1290643344e+00   
+3.6718750000e-01   -6.1015620916e+00   
+3.6914062500e-01   -6.0719839553e+00   
+3.7109375000e-01   -6.0402592478e+00   
+3.7304687500e-01   -6.0063176723e+00   
+3.7500000000e-01   -5.9700895139e+00   
+3.7695312500e-01   -5.9315058532e+00   
+3.7890625000e-01   -5.8904987932e+00   
+3.8085937500e-01   -5.8470016991e+00   
+3.8281250000e-01   -5.8009494530e+00   
+3.8476562500e-01   -5.7522787216e+00   
+3.8671875000e-01   -5.7009282388e+00   
+3.8867187500e-01   -5.6468391032e+00   
+3.9062500000e-01   -5.5899550905e+00   
+3.9257812500e-01   -5.5302229815e+00   
+3.9453125000e-01   -5.4675929053e+00   
+3.9648437500e-01   -5.4020186985e+00   
+3.9843750000e-01   -5.3334582813e+00   
+4.0039062500e-01   -5.2618740485e+00   
+4.0234375000e-01   -5.1872332780e+00   
+4.0429687500e-01   -5.1095085559e+00   
+4.0625000000e-01   -5.0286782177e+00   
+4.0820312500e-01   -4.9447268068e+00   
+4.1015625000e-01   -4.8576455502e+00   
+4.1210937500e-01   -4.7674328497e+00   
+4.1406250000e-01   -4.6740947918e+00   
+4.1601562500e-01   -4.5776456729e+00   
+4.1796875000e-01   -4.4781085418e+00   
+4.1992187500e-01   -4.3755157580e+00   
+4.2187500000e-01   -4.2699095673e+00   
+4.2382812500e-01   -4.1613426921e+00   
+4.2578125000e-01   -4.0498789379e+00   
+4.2773437500e-01   -3.9355938147e+00   
+4.2968750000e-01   -3.8185751733e+00   
+4.3164062500e-01   -3.6989238549e+00   
+4.3359375000e-01   -3.5767543555e+00   
+4.3554687500e-01   -3.4521955013e+00   
+4.3750000000e-01   -3.3253911376e+00   
+4.3945312500e-01   -3.1965008275e+00   
+4.4140625000e-01   -3.0657005614e+00   
+4.4335937500e-01   -2.9331834754e+00   
+4.4531250000e-01   -2.7991605770e+00   
+4.4726562500e-01   -2.6638614777e+00   
+4.4921875000e-01   -2.5275351311e+00   
+4.5117187500e-01   -2.3904505737e+00   
+4.5312500000e-01   -2.2528976688e+00   
+4.5507812500e-01   -2.1151878500e+00   
+4.5703125000e-01   -1.9776548633e+00   
+4.5898437500e-01   -1.8406555059e+00   
+4.6093750000e-01   -1.7045703592e+00   
+4.6289062500e-01   -1.5698045140e+00   
+4.6484375000e-01   -1.4367882850e+00   
+4.6679687500e-01   -1.3059779132e+00   
+4.6875000000e-01   -1.1778562523e+00   
+4.7070312500e-01   -1.0529334368e+00   
+4.7265625000e-01   -9.3174752891e-01   
+4.7460937500e-01   -8.1486514069e-01   
+4.7656250000e-01   -7.0288202884e-01   
+4.7851562500e-01   -5.9642365771e-01   
+4.8046875000e-01   -4.9614572763e-01   
+4.8242187500e-01   -4.0273466436e-01   
+4.8437500000e-01   -3.1690806574e-01   
+4.8632812500e-01   -2.3941510146e-01   
+4.8828125000e-01   -1.7103686140e-01   
+4.9023437500e-01   -1.1258664818e-01   
+4.9218750000e-01   -6.4910209020e-02   
+4.9414062500e-01   -2.8885902219e-02   
+4.9609375000e-01   -5.4247929227e-03   
+4.9804687500e-01   +4.5293269267e-03   
+5.0000000000e-01   +0.0000000000e+00   
