# t = +1.2045870056e+01
# r                 u_z
-3.0859375000e-01   -5.2817104135e+00   
-3.0664062500e-01   -5.2787256289e+00   
-3.0468750000e-01   -5.2753171879e+00   
-3.0273437500e-01   -5.2715198431e+00   
-3.0078125000e-01   -5.2673669927e+00   
-2.9882812500e-01   -5.2628906911e+00   
-2.9687500000e-01   -5.2581216635e+00   
-2.9492187500e-01   -5.2530893222e+00   
-2.9296875000e-01   -5.2478217842e+00   
-2.9101562500e-01   -5.2423458915e+00   
-2.8906250000e-01   -5.2366872323e+00   
-2.8710937500e-01   -5.2308701645e+00   
-2.8515625000e-01   -5.2249178394e+00   
-2.8320312500e-01   -5.2188522276e+00   
-2.8125000000e-01   -5.2126941454e+00   
-2.7929687500e-01   -5.2064632823e+00   
-2.7734375000e-01   -5.2001782291e+00   
-2.7539062500e-01   -5.1938565069e+00   
-2.7343750000e-01   -5.1875145967e+00   
-2.7148437500e-01   -5.1811679690e+00   
-2.6953125000e-01   -5.1748311143e+00   
-2.6757812500e-01   -5.1685175737e+00   
-2.6562500000e-01   -5.1622399694e+00   
-2.6367187500e-01   -5.1560100356e+00   
-2.6171875000e-01   -5.1498386496e+00   
-2.5976562500e-01   -5.1437358622e+00   
-2.5781250000e-01   -5.1377109283e+00   
-2.5585937500e-01   -5.1317723380e+00   
-2.5390625000e-01   -5.1259278461e+00   
-2.5195312500e-01   -5.1201845024e+00   
-2.5000000000e-01   -5.1145486814e+00   
-2.4804687500e-01   -5.1090261111e+00   
-2.4609375000e-01   -5.1036219022e+00   
-2.4414062500e-01   -5.0983405761e+00   
-2.4218750000e-01   -5.0931860930e+00   
-2.4023437500e-01   -5.0881618789e+00   
-2.3828125000e-01   -5.0832708524e+00   
-2.3632812500e-01   -5.0785154507e+00   
-2.3437500000e-01   -5.0738976554e+00   
-2.3242187500e-01   -5.0694190173e+00   
-2.3046875000e-01   -5.0650806804e+00   
-2.2851562500e-01   -5.0608834057e+00   
-2.2656250000e-01   -5.0568275943e+00   
-2.2460937500e-01   -5.0529133092e+00   
-2.2265625000e-01   -5.0491402974e+00   
-2.2070312500e-01   -5.0455080102e+00   
-2.1875000000e-01   -5.0420156241e+00   
-2.1679687500e-01   -5.0386620596e+00   
-2.1484375000e-01   -5.0354460006e+00   
-2.1289062500e-01   -5.0323659122e+00   
-2.1093750000e-01   -5.0294200582e+00   
-2.0898437500e-01   -5.0266065181e+00   
-2.0703125000e-01   -5.0239232027e+00   
-2.0507812500e-01   -5.0213678702e+00   
-2.0312500000e-01   -5.0189381405e+00   
-2.0117187500e-01   -5.0166315093e+00   
-1.9921875000e-01   -5.0144453621e+00   
-1.9726562500e-01   -5.0123769864e+00   
-1.9531250000e-01   -5.0104235845e+00   
-1.9335937500e-01   -5.0085822849e+00   
-1.9140625000e-01   -5.0068501533e+00   
-1.8945312500e-01   -5.0052242034e+00   
-1.8750000000e-01   -5.0037014065e+00   
-1.8554687500e-01   -5.0022787008e+00   
-1.8359375000e-01   -5.0009530008e+00   
-1.8164062500e-01   -4.9997212048e+00   
-1.7968750000e-01   -4.9985802037e+00   
-1.7773437500e-01   -4.9975268873e+00   
-1.7578125000e-01   -4.9965581520e+00   
-1.7382812500e-01   -4.9956709067e+00   
-1.7187500000e-01   -4.9948620788e+00   
-1.6992187500e-01   -4.9941286200e+00   
-1.6796875000e-01   -4.9934675112e+00   
-1.6601562500e-01   -4.9928757672e+00   
-1.6406250000e-01   -4.9923504411e+00   
-1.6210937500e-01   -4.9918886283e+00   
-1.6015625000e-01   -4.9914874700e+00   
-1.5820312500e-01   -4.9911441565e+00   
-1.5625000000e-01   -4.9908559303e+00   
-1.5429687500e-01   -4.9906200885e+00   
-1.5234375000e-01   -4.9904339853e+00   
-1.5039062500e-01   -4.9902950342e+00   
-1.4843750000e-01   -4.9902007094e+00   
-1.4648437500e-01   -4.9901485477e+00   
-1.4453125000e-01   -4.9901361497e+00   
-1.4257812500e-01   -4.9901611809e+00   
-1.4062500000e-01   -4.9902213722e+00   
-1.3867187500e-01   -4.9903145213e+00   
-1.3671875000e-01   -4.9904384923e+00   
-1.3476562500e-01   -4.9905912168e+00   
-1.3281250000e-01   -4.9907706933e+00   
-1.3085937500e-01   -4.9909749875e+00   
-1.2890625000e-01   -4.9912022320e+00   
-1.2695312500e-01   -4.9914506262e+00   
-1.2500000000e-01   -4.9917184353e+00   
-1.2304687500e-01   -4.9920039903e+00   
-1.2109375000e-01   -4.9923056869e+00   
-1.1914062500e-01   -4.9926219847e+00   
-1.1718750000e-01   -4.9929514066e+00   
-1.1523437500e-01   -4.9932925374e+00   
-1.1328125000e-01   -4.9936440230e+00   
-1.1132812500e-01   -4.9940045694e+00   
-1.0937500000e-01   -4.9943729410e+00   
-1.0742187500e-01   -4.9947479596e+00   
-1.0546875000e-01   -4.9951285034e+00   
-1.0351562500e-01   -4.9955135050e+00   
-1.0156250000e-01   -4.9959019506e+00   
-9.9609375000e-02   -4.9962928781e+00   
-9.7656250000e-02   -4.9966853759e+00   
-9.5703125000e-02   -4.9970785813e+00   
-9.3750000000e-02   -4.9974716792e+00   
-9.1796875000e-02   -4.9978639003e+00   
-8.9843750000e-02   -4.9982545195e+00   
-8.7890625000e-02   -4.9986428549e+00   
-8.5937500000e-02   -4.9990282656e+00   
-8.3984375000e-02   -4.9994101506e+00   
-8.2031250000e-02   -4.9997879471e+00   
-8.0078125000e-02   -5.0001611290e+00   
-7.8125000000e-02   -5.0005292053e+00   
-7.6171875000e-02   -5.0008917188e+00   
-7.4218750000e-02   -5.0012482444e+00   
-7.2265625000e-02   -5.0015983877e+00   
-7.0312500000e-02   -5.0019417837e+00   
-6.8359375000e-02   -5.0022780951e+00   
-6.6406250000e-02   -5.0026070111e+00   
-6.4453125000e-02   -5.0029282459e+00   
-6.2500000000e-02   -5.0032415375e+00   
-6.0546875000e-02   -5.0035466463e+00   
-5.8593750000e-02   -5.0038433536e+00   
-5.6640625000e-02   -5.0041314609e+00   
-5.4687500000e-02   -5.0044107880e+00   
-5.2734375000e-02   -5.0046811724e+00   
-5.0781250000e-02   -5.0049424676e+00   
-4.8828125000e-02   -5.0051945426e+00   
-4.6875000000e-02   -5.0054372802e+00   
-4.4921875000e-02   -5.0056705764e+00   
-4.2968750000e-02   -5.0058943393e+00   
-4.1015625000e-02   -5.0061084878e+00   
-3.9062500000e-02   -5.0063129513e+00   
-3.7109375000e-02   -5.0065076681e+00   
-3.5156250000e-02   -5.0066925852e+00   
-3.3203125000e-02   -5.0068676570e+00   
-3.1250000000e-02   -5.0070328449e+00   
-2.9296875000e-02   -5.0071881163e+00   
-2.7343750000e-02   -5.0073334440e+00   
-2.5390625000e-02   -5.0074688057e+00   
-2.3437500000e-02   -5.0075941831e+00   
-2.1484375000e-02   -5.0077095616e+00   
-1.9531250000e-02   -5.0078149297e+00   
-1.7578125000e-02   -5.0079102784e+00   
-1.5625000000e-02   -5.0079956011e+00   
-1.3671875000e-02   -5.0080708928e+00   
-1.1718750000e-02   -5.0081361499e+00   
-9.7656250000e-03   -5.0081913700e+00   
-7.8125000000e-03   -5.0082365514e+00   
-5.8593750000e-03   -5.0082716932e+00   
-3.9062500000e-03   -5.0082967948e+00   
-1.9531250000e-03   -5.0083118558e+00   
+0.0000000000e+00   -5.0083168762e+00   
+1.9531250000e-03   -5.0083118558e+00   
+3.9062500000e-03   -5.0082967948e+00   
+5.8593750000e-03   -5.0082716932e+00   
+7.8125000000e-03   -5.0082365514e+00   
+9.7656250000e-03   -5.0081913700e+00   
+1.1718750000e-02   -5.0081361499e+00   
+1.3671875000e-02   -5.0080708928e+00   
+1.5625000000e-02   -5.0079956011e+00   
+1.7578125000e-02   -5.0079102784e+00   
+1.9531250000e-02   -5.0078149297e+00   
+2.1484375000e-02   -5.0077095616e+00   
+2.3437500000e-02   -5.0075941831e+00   
+2.5390625000e-02   -5.0074688057e+00   
+2.7343750000e-02   -5.0073334440e+00   
+2.9296875000e-02   -5.0071881163e+00   
+3.1250000000e-02   -5.0070328449e+00   
+3.3203125000e-02   -5.0068676570e+00   
+3.5156250000e-02   -5.0066925852e+00   
+3.7109375000e-02   -5.0065076681e+00   
+3.9062500000e-02   -5.0063129513e+00   
+4.1015625000e-02   -5.0061084878e+00   
+4.2968750000e-02   -5.0058943393e+00   
+4.4921875000e-02   -5.0056705764e+00   
+4.6875000000e-02   -5.0054372802e+00   
+4.8828125000e-02   -5.0051945426e+00   
+5.0781250000e-02   -5.0049424676e+00   
+5.2734375000e-02   -5.0046811724e+00   
+5.4687500000e-02   -5.0044107880e+00   
+5.6640625000e-02   -5.0041314609e+00   
+5.8593750000e-02   -5.0038433536e+00   
+6.0546875000e-02   -5.0035466463e+00   
+6.2500000000e-02   -5.0032415375e+00   
+6.4453125000e-02   -5.0029282459e+00   
+6.6406250000e-02   -5.0026070111e+00   
+6.8359375000e-02   -5.0022780951e+00   
+7.0312500000e-02   -5.0019417837e+00   
+7.2265625000e-02   -5.0015983877e+00   
+7.4218750000e-02   -5.0012482444e+00   
+7.6171875000e-02   -5.0008917188e+00   
+7.8125000000e-02   -5.0005292053e+00   
+8.0078125000e-02   -5.0001611290e+00   
+8.2031250000e-02   -4.9997879471e+00   
+8.3984375000e-02   -4.9994101506e+00   
+8.5937500000e-02   -4.9990282656e+00   
+8.7890625000e-02   -4.9986428549e+00   
+8.9843750000e-02   -4.9982545195e+00   
+9.1796875000e-02   -4.9978639003e+00   
+9.3750000000e-02   -4.9974716792e+00   
+9.5703125000e-02   -4.9970785813e+00   
+9.7656250000e-02   -4.9966853759e+00   
+9.9609375000e-02   -4.9962928781e+00   
+1.0156250000e-01   -4.9959019506e+00   
+1.0351562500e-01   -4.9955135050e+00   
+1.0546875000e-01   -4.9951285034e+00   
+1.0742187500e-01   -4.9947479596e+00   
+1.0937500000e-01   -4.9943729410e+00   
+1.1132812500e-01   -4.9940045694e+00   
+1.1328125000e-01   -4.9936440230e+00   
+1.1523437500e-01   -4.9932925374e+00   
+1.1718750000e-01   -4.9929514066e+00   
+1.1914062500e-01   -4.9926219847e+00   
+1.2109375000e-01   -4.9923056869e+00   
+1.2304687500e-01   -4.9920039903e+00   
+1.2500000000e-01   -4.9917184353e+00   
+1.2695312500e-01   -4.9914506262e+00   
+1.2890625000e-01   -4.9912022320e+00   
+1.3085937500e-01   -4.9909749875e+00   
+1.3281250000e-01   -4.9907706933e+00   
+1.3476562500e-01   -4.9905912168e+00   
+1.3671875000e-01   -4.9904384923e+00   
+1.3867187500e-01   -4.9903145213e+00   
+1.4062500000e-01   -4.9902213722e+00   
+1.4257812500e-01   -4.9901611809e+00   
+1.4453125000e-01   -4.9901361497e+00   
+1.4648437500e-01   -4.9901485477e+00   
+1.4843750000e-01   -4.9902007094e+00   
+1.5039062500e-01   -4.9902950342e+00   
+1.5234375000e-01   -4.9904339853e+00   
+1.5429687500e-01   -4.9906200885e+00   
+1.5625000000e-01   -4.9908559303e+00   
+1.5820312500e-01   -4.9911441565e+00   
+1.6015625000e-01   -4.9914874700e+00   
+1.6210937500e-01   -4.9918886283e+00   
+1.6406250000e-01   -4.9923504411e+00   
+1.6601562500e-01   -4.9928757672e+00   
+1.6796875000e-01   -4.9934675112e+00   
+1.6992187500e-01   -4.9941286200e+00   
+1.7187500000e-01   -4.9948620788e+00   
+1.7382812500e-01   -4.9956709067e+00   
+1.7578125000e-01   -4.9965581520e+00   
+1.7773437500e-01   -4.9975268873e+00   
+1.7968750000e-01   -4.9985802037e+00   
+1.8164062500e-01   -4.9997212048e+00   
+1.8359375000e-01   -5.0009530008e+00   
+1.8554687500e-01   -5.0022787008e+00   
+1.8750000000e-01   -5.0037014065e+00   
+1.8945312500e-01   -5.0052242034e+00   
+1.9140625000e-01   -5.0068501533e+00   
+1.9335937500e-01   -5.0085822849e+00   
+1.9531250000e-01   -5.0104235845e+00   
+1.9726562500e-01   -5.0123769864e+00   
+1.9921875000e-01   -5.0144453621e+00   
+2.0117187500e-01   -5.0166315093e+00   
+2.0312500000e-01   -5.0189381405e+00   
+2.0507812500e-01   -5.0213678702e+00   
+2.0703125000e-01   -5.0239232027e+00   
+2.0898437500e-01   -5.0266065181e+00   
+2.1093750000e-01   -5.0294200582e+00   
+2.1289062500e-01   -5.0323659122e+00   
+2.1484375000e-01   -5.0354460006e+00   
+2.1679687500e-01   -5.0386620596e+00   
+2.1875000000e-01   -5.0420156241e+00   
+2.2070312500e-01   -5.0455080102e+00   
+2.2265625000e-01   -5.0491402974e+00   
+2.2460937500e-01   -5.0529133092e+00   
+2.2656250000e-01   -5.0568275943e+00   
+2.2851562500e-01   -5.0608834057e+00   
+2.3046875000e-01   -5.0650806804e+00   
+2.3242187500e-01   -5.0694190173e+00   
+2.3437500000e-01   -5.0738976554e+00   
+2.3632812500e-01   -5.0785154507e+00   
+2.3828125000e-01   -5.0832708524e+00   
+2.4023437500e-01   -5.0881618789e+00   
+2.4218750000e-01   -5.0931860930e+00   
+2.4414062500e-01   -5.0983405761e+00   
+2.4609375000e-01   -5.1036219022e+00   
+2.4804687500e-01   -5.1090261111e+00   
+2.5000000000e-01   -5.1145486814e+00   
+2.5195312500e-01   -5.1201845024e+00   
+2.5390625000e-01   -5.1259278461e+00   
+2.5585937500e-01   -5.1317723380e+00   
+2.5781250000e-01   -5.1377109283e+00   
+2.5976562500e-01   -5.1437358622e+00   
+2.6171875000e-01   -5.1498386496e+00   
+2.6367187500e-01   -5.1560100356e+00   
+2.6562500000e-01   -5.1622399694e+00   
+2.6757812500e-01   -5.1685175737e+00   
+2.6953125000e-01   -5.1748311143e+00   
+2.7148437500e-01   -5.1811679690e+00   
+2.7343750000e-01   -5.1875145967e+00   
+2.7539062500e-01   -5.1938565069e+00   
+2.7734375000e-01   -5.2001782291e+00   
+2.7929687500e-01   -5.2064632823e+00   
+2.8125000000e-01   -5.2126941454e+00   
+2.8320312500e-01   -5.2188522276e+00   
+2.8515625000e-01   -5.2249178394e+00   
+2.8710937500e-01   -5.2308701645e+00   
+2.8906250000e-01   -5.2366872323e+00   
+2.9101562500e-01   -5.2423458915e+00   
+2.9296875000e-01   -5.2478217842e+00   
+2.9492187500e-01   -5.2530893222e+00   
+2.9687500000e-01   -5.2581216635e+00   
+2.9882812500e-01   -5.2628906911e+00   
+3.0078125000e-01   -5.2673669927e+00   
+3.0273437500e-01   -5.2715198431e+00   
+3.0468750000e-01   -5.2753171879e+00   
+3.0664062500e-01   -5.2787256289e+00   
+3.0859375000e-01   -5.2817104135e+00   
+3.1054687500e-01   -5.2842354246e+00   
+3.1250000000e-01   -5.2862631745e+00   
+3.1445312500e-01   -5.2877548015e+00   
+3.1640625000e-01   -5.2886700692e+00   
+3.1835937500e-01   -5.2889673696e+00   
+3.2031250000e-01   -5.2886037299e+00   
+3.2226562500e-01   -5.2875348224e+00   
+3.2421875000e-01   -5.2857149794e+00   
+3.2617187500e-01   -5.2830972115e+00   
+3.2812500000e-01   -5.2796332315e+00   
+3.3007812500e-01   -5.2752734822e+00   
+3.3203125000e-01   -5.2699671697e+00   
+3.3398437500e-01   -5.2636623023e+00   
+3.3593750000e-01   -5.2563057348e+00   
+3.3789062500e-01   -5.2478432188e+00   
+3.3984375000e-01   -5.2382194593e+00   
+3.4179687500e-01   -5.2273781779e+00   
+3.4375000000e-01   -5.2152621830e+00   
+3.4570312500e-01   -5.2018134466e+00   
+3.4765625000e-01   -5.1869731895e+00   
+3.4960937500e-01   -5.1706819736e+00   
+3.5156250000e-01   -5.1528798026e+00   
+3.5351562500e-01   -5.1335062310e+00   
+3.5546875000e-01   -5.1125004824e+00   
+3.5742187500e-01   -5.0898015764e+00   
+3.5937500000e-01   -5.0653484646e+00   
+3.6132812500e-01   -5.0390801776e+00   
+3.6328125000e-01   -5.0109359810e+00   
+3.6523437500e-01   -4.9808555420e+00   
+3.6718750000e-01   -4.9487791074e+00   
+3.6914062500e-01   -4.9146476915e+00   
+3.7109375000e-01   -4.8784032767e+00   
+3.7304687500e-01   -4.8399890247e+00   
+3.7500000000e-01   -4.7993495003e+00   
+3.7695312500e-01   -4.7564309070e+00   
+3.7890625000e-01   -4.7111813356e+00   
+3.8085937500e-01   -4.6635510254e+00   
+3.8281250000e-01   -4.6134926383e+00   
+3.8476562500e-01   -4.5609615464e+00   
+3.8671875000e-01   -4.5059161331e+00   
+3.8867187500e-01   -4.4483181078e+00   
+3.9062500000e-01   -4.3881328347e+00   
+3.9257812500e-01   -4.3253296756e+00   
+3.9453125000e-01   -4.2598823466e+00   
+3.9648437500e-01   -4.1917692897e+00   
+3.9843750000e-01   -4.1209740585e+00   
+4.0039062500e-01   -4.0474857180e+00   
+4.0234375000e-01   -3.9712992597e+00   
+4.0429687500e-01   -3.8924160304e+00   
+4.0625000000e-01   -3.8108441759e+00   
+4.0820312500e-01   -3.7265990988e+00   
+4.1015625000e-01   -3.6397039306e+00   
+4.1210937500e-01   -3.5501900179e+00   
+4.1406250000e-01   -3.4580974220e+00   
+4.1601562500e-01   -3.3634754324e+00   
+4.1796875000e-01   -3.2663830937e+00   
+4.1992187500e-01   -3.1668897445e+00   
+4.2187500000e-01   -3.0650755697e+00   
+4.2382812500e-01   -2.9610321635e+00   
+4.2578125000e-01   -2.8548631047e+00   
+4.2773437500e-01   -2.7466845422e+00   
+4.2968750000e-01   -2.6366257899e+00   
+4.3164062500e-01   -2.5248299320e+00   
+4.3359375000e-01   -2.4114544350e+00   
+4.3554687500e-01   -2.2966717684e+00   
+4.3750000000e-01   -2.1806700304e+00   
+4.3945312500e-01   -2.0636535796e+00   
+4.4140625000e-01   -1.9458436703e+00   
+4.4335937500e-01   -1.8274790902e+00   
+4.4531250000e-01   -1.7088167994e+00   
+4.4726562500e-01   -1.5901325690e+00   
+4.4921875000e-01   -1.4717216173e+00   
+4.5117187500e-01   -1.3538992432e+00   
+4.5312500000e-01   -1.2370014525e+00   
+4.5507812500e-01   -1.1213855779e+00   
+4.5703125000e-01   -1.0074308885e+00   
+4.5898437500e-01   -8.9553918719e-01   
+4.6093750000e-01   -7.8613539475e-01   
+4.6289062500e-01   -6.7966811577e-01   
+4.6484375000e-01   -5.7661018600e-01   
+4.6679687500e-01   -4.7745919720e-01   
+4.6875000000e-01   -3.8273799682e-01   
+4.7070312500e-01   -2.9299515957e-01   
+4.7265625000e-01   -2.0880542758e-01   
+4.7460937500e-01   -1.3077011582e-01   
+4.7656250000e-01   -5.9517479261e-02   
+4.7851562500e-01   +4.2969618151e-03   
+4.8046875000e-01   +5.9990142216e-02   
+4.8242187500e-01   +1.0685122190e-01   
+4.8437500000e-01   +1.4414140985e-01   
+4.8632812500e-01   +1.7109384592e-01   
+4.8828125000e-01   +1.8691354532e-01   
+4.9023437500e-01   +1.9077741007e-01   
+4.9218750000e-01   +1.8183431241e-01   
+4.9414062500e-01   +1.5920525488e-01   
+4.9609375000e-01   +1.2198361236e-01   
+4.9804687500e-01   +6.9235461045e-02   
+5.0000000000e-01   +0.0000000000e+00   
