# t = +6.6921500313e+00
# r                 u_z
-3.1640625000e-01   +8.6817805997e-02   
-3.1445312500e-01   +9.6411853804e-02   
-3.1250000000e-01   +1.0517924918e-01   
-3.1054687500e-01   +1.1315294253e-01   
-3.0859375000e-01   +1.2036556669e-01   
-3.0664062500e-01   +1.2684938286e-01   
-3.0468750000e-01   +1.3263623094e-01   
-3.0273437500e-01   +1.3775748404e-01   
-3.0078125000e-01   +1.4224400706e-01   
-2.9882812500e-01   +1.4612611920e-01   
-2.9687500000e-01   +1.4943356009e-01   
-2.9492187500e-01   +1.5219545951e-01   
-2.9296875000e-01   +1.5444031050e-01   
-2.9101562500e-01   +1.5619594569e-01   
-2.8906250000e-01   +1.5748951664e-01   
-2.8710937500e-01   +1.5834747615e-01   
-2.8515625000e-01   +1.5879556333e-01   
-2.8320312500e-01   +1.5885879121e-01   
-2.8125000000e-01   +1.5856143694e-01   
-2.7929687500e-01   +1.5792703416e-01   
-2.7734375000e-01   +1.5697836775e-01   
-2.7539062500e-01   +1.5573747047e-01   
-2.7343750000e-01   +1.5422562164e-01   
-2.7148437500e-01   +1.5246334760e-01   
-2.6953125000e-01   +1.5047042388e-01   
-2.6757812500e-01   +1.4826587887e-01   
-2.6562500000e-01   +1.4586799906e-01   
-2.6367187500e-01   +1.4329433558e-01   
-2.6171875000e-01   +1.4056171197e-01   
-2.5976562500e-01   +1.3768623313e-01   
-2.5781250000e-01   +1.3468329533e-01   
-2.5585937500e-01   +1.3156759719e-01   
-2.5390625000e-01   +1.2835315148e-01   
-2.5195312500e-01   +1.2505329777e-01   
-2.5000000000e-01   +1.2168071576e-01   
-2.4804687500e-01   +1.1824743927e-01   
-2.4609375000e-01   +1.1476487074e-01   
-2.4414062500e-01   +1.1124379627e-01   
-2.4218750000e-01   +1.0769440103e-01   
-2.4023437500e-01   +1.0412628510e-01   
-2.3828125000e-01   +1.0054847956e-01   
-2.3632812500e-01   +9.6969462784e-02   
-2.3437500000e-01   +9.3397177051e-02   
-2.3242187500e-01   +8.9839045159e-02   
-2.3046875000e-01   +8.6301987216e-02   
-2.2851562500e-01   +8.2792437446e-02   
-2.2656250000e-01   +7.9316361013e-02   
-2.2460937500e-01   +7.5879270810e-02   
-2.2265625000e-01   +7.2486244174e-02   
-2.2070312500e-01   +6.9141939509e-02   
-2.1875000000e-01   +6.5850612767e-02   
-2.1679687500e-01   +6.2616133775e-02   
-2.1484375000e-01   +5.9442002365e-02   
-2.1289062500e-01   +5.6331364295e-02   
-2.1093750000e-01   +5.3287026938e-02   
-2.0898437500e-01   +5.0311474707e-02   
-2.0703125000e-01   +4.7406884213e-02   
-2.0507812500e-01   +4.4575139127e-02   
-2.0312500000e-01   +4.1817844744e-02   
-2.0117187500e-01   +3.9136342217e-02   
-1.9921875000e-01   +3.6531722471e-02   
-1.9726562500e-01   +3.4004839770e-02   
-1.9531250000e-01   +3.1556324940e-02   
-1.9335937500e-01   +2.9186598231e-02   
-1.9140625000e-01   +2.6895881820e-02   
-1.8945312500e-01   +2.4684211947e-02   
-1.8750000000e-01   +2.2551450680e-02   
-1.8554687500e-01   +2.0497297303e-02   
-1.8359375000e-01   +1.8521299338e-02   
-1.8164062500e-01   +1.6622863183e-02   
-1.7968750000e-01   +1.4801264382e-02   
-1.7773437500e-01   +1.3055657518e-02   
-1.7578125000e-01   +1.1385085731e-02   
-1.7382812500e-01   +9.7884898774e-03   
-1.7187500000e-01   +8.2647173128e-03   
-1.6992187500e-01   +6.8125303179e-03   
-1.6796875000e-01   +5.4306141677e-03   
-1.6601562500e-01   +4.1175848463e-03   
-1.6406250000e-01   +2.8719964168e-03   
-1.6210937500e-01   +1.6923480491e-03   
-1.6015625000e-01   +5.7709071350e-04   
-1.5820312500e-01   -4.7536645319e-04   
-1.5625000000e-01   -1.4666501032e-03   
-1.5429687500e-01   -2.3984169465e-03   
-1.5234375000e-01   -3.2723483259e-03   
-1.5039062500e-01   -4.0901450913e-03   
-1.4843750000e-01   -4.8535227633e-03   
-1.4648437500e-01   -5.5642069811e-03   
-1.4453125000e-01   -6.2239292241e-03   
-1.4257812500e-01   -6.8344227998e-03   
-1.4062500000e-01   -7.3974190905e-03   
-1.3867187500e-01   -7.9146440492e-03   
-1.3671875000e-01   -8.3878149372e-03   
-1.3476562500e-01   -8.8186372946e-03   
-1.3281250000e-01   -9.2088021358e-03   
-1.3085937500e-01   -9.5599833611e-03   
-1.2890625000e-01   -9.8738353770e-03   
-1.2695312500e-01   -1.0151990916e-02   
-1.2500000000e-01   -1.0396059048e-02   
-1.2304687500e-01   -1.0607623376e-02   
-1.2109375000e-01   -1.0788240409e-02   
-1.1914062500e-01   -1.0939438100e-02   
-1.1718750000e-01   -1.1062714546e-02   
-1.1523437500e-01   -1.1159536841e-02   
-1.1328125000e-01   -1.1231340077e-02   
-1.1132812500e-01   -1.1279526476e-02   
-1.0937500000e-01   -1.1305464659e-02   
-1.0742187500e-01   -1.1310489037e-02   
-1.0546875000e-01   -1.1295899324e-02   
-1.0351562500e-01   -1.1262960147e-02   
-1.0156250000e-01   -1.1212900779e-02   
-9.9609375000e-02   -1.1146914953e-02   
-9.7656250000e-02   -1.1066160777e-02   
-9.5703125000e-02   -1.0971760734e-02   
-9.3750000000e-02   -1.0864801757e-02   
-9.1796875000e-02   -1.0746335385e-02   
-8.9843750000e-02   -1.0617377981e-02   
-8.7890625000e-02   -1.0478911019e-02   
-8.5937500000e-02   -1.0331881430e-02   
-8.3984375000e-02   -1.0177201991e-02   
-8.2031250000e-02   -1.0015751783e-02   
-8.0078125000e-02   -9.8483766712e-03   
-7.8125000000e-02   -9.6758898412e-03   
-7.6171875000e-02   -9.4990723634e-03   
-7.4218750000e-02   -9.3186737916e-03   
-7.2265625000e-02   -9.1354127885e-03   
-7.0312500000e-02   -8.9499777755e-03   
-6.8359375000e-02   -8.7630276033e-03   
-6.6406250000e-02   -8.5751922392e-03   
-6.4453125000e-02   -8.3870734682e-03   
-6.2500000000e-02   -8.1992456049e-03   
-6.0546875000e-02   -8.0122562132e-03   
-5.8593750000e-02   -7.8266268301e-03   
-5.6640625000e-02   -7.6428536927e-03   
-5.4687500000e-02   -7.4614084634e-03   
-5.2734375000e-02   -7.2827389535e-03   
-5.0781250000e-02   -7.1072698402e-03   
-4.8828125000e-02   -6.9354033768e-03   
-4.6875000000e-02   -6.7675200935e-03   
-4.4921875000e-02   -6.6039794859e-03   
-4.2968750000e-02   -6.4451206905e-03   
-4.1015625000e-02   -6.2912631447e-03   
-3.9062500000e-02   -6.1427072303e-03   
-3.7109375000e-02   -5.9997348975e-03   
-3.5156250000e-02   -5.8626102704e-03   
-3.3203125000e-02   -5.7315802299e-03   
-3.1250000000e-02   -5.6068749742e-03   
-2.9296875000e-02   -5.4887085561e-03   
-2.7343750000e-02   -5.3772793944e-03   
-2.5390625000e-02   -5.2727707596e-03   
-2.3437500000e-02   -5.1753512331e-03   
-2.1484375000e-02   -5.0851751376e-03   
-1.9531250000e-02   -5.0023829392e-03   
-1.7578125000e-02   -4.9271016203e-03   
-1.5625000000e-02   -4.8594450216e-03   
-1.3671875000e-02   -4.7995141541e-03   
-1.1718750000e-02   -4.7473974792e-03   
-9.7656250000e-03   -4.7031711571e-03   
-7.8125000000e-03   -4.6668992631e-03   
-5.8593750000e-03   -4.6386339710e-03   
-3.9062500000e-03   -4.6184157039e-03   
-1.9531250000e-03   -4.6062732514e-03   
+0.0000000000e+00   -4.6022238535e-03   
+1.9531250000e-03   -4.6062732514e-03   
+3.9062500000e-03   -4.6184157039e-03   
+5.8593750000e-03   -4.6386339710e-03   
+7.8125000000e-03   -4.6668992631e-03   
+9.7656250000e-03   -4.7031711571e-03   
+1.1718750000e-02   -4.7473974792e-03   
+1.3671875000e-02   -4.7995141541e-03   
+1.5625000000e-02   -4.8594450216e-03   
+1.7578125000e-02   -4.9271016203e-03   
+1.9531250000e-02   -5.0023829392e-03   
+2.1484375000e-02   -5.0851751376e-03   
+2.3437500000e-02   -5.1753512331e-03   
+2.5390625000e-02   -5.2727707596e-03   
+2.7343750000e-02   -5.3772793944e-03   
+2.9296875000e-02   -5.4887085561e-03   
+3.1250000000e-02   -5.6068749742e-03   
+3.3203125000e-02   -5.7315802299e-03   
+3.5156250000e-02   -5.8626102704e-03   
+3.7109375000e-02   -5.9997348975e-03   
+3.9062500000e-02   -6.1427072303e-03   
+4.1015625000e-02   -6.2912631447e-03   
+4.2968750000e-02   -6.4451206905e-03   
+4.4921875000e-02   -6.6039794859e-03   
+4.6875000000e-02   -6.7675200935e-03   
+4.8828125000e-02   -6.9354033768e-03   
+5.0781250000e-02   -7.1072698402e-03   
+5.2734375000e-02   -7.2827389535e-03   
+5.4687500000e-02   -7.4614084634e-03   
+5.6640625000e-02   -7.6428536927e-03   
+5.8593750000e-02   -7.8266268301e-03   
+6.0546875000e-02   -8.0122562132e-03   
+6.2500000000e-02   -8.1992456049e-03   
+6.4453125000e-02   -8.3870734682e-03   
+6.6406250000e-02   -8.5751922392e-03   
+6.8359375000e-02   -8.7630276033e-03   
+7.0312500000e-02   -8.9499777755e-03   
+7.2265625000e-02   -9.1354127885e-03   
+7.4218750000e-02   -9.3186737916e-03   
+7.6171875000e-02   -9.4990723634e-03   
+7.8125000000e-02   -9.6758898412e-03   
+8.0078125000e-02   -9.8483766712e-03   
+8.2031250000e-02   -1.0015751783e-02   
+8.3984375000e-02   -1.0177201991e-02   
+8.5937500000e-02   -1.0331881430e-02   
+8.7890625000e-02   -1.0478911019e-02   
+8.9843750000e-02   -1.0617377981e-02   
+9.1796875000e-02   -1.0746335385e-02   
+9.3750000000e-02   -1.0864801757e-02   
+9.5703125000e-02   -1.0971760734e-02   
+9.7656250000e-02   -1.1066160777e-02   
+9.9609375000e-02   -1.1146914953e-02   
+1.0156250000e-01   -1.1212900779e-02   
+1.0351562500e-01   -1.1262960147e-02   
+1.0546875000e-01   -1.1295899324e-02   
+1.0742187500e-01   -1.1310489037e-02   
+1.0937500000e-01   -1.1305464659e-02   
+1.1132812500e-01   -1.1279526476e-02   
+1.1328125000e-01   -1.1231340077e-02   
+1.1523437500e-01   -1.1159536841e-02   
+1.1718750000e-01   -1.1062714546e-02   
+1.1914062500e-01   -1.0939438100e-02   
+1.2109375000e-01   -1.0788240409e-02   
+1.2304687500e-01   -1.0607623376e-02   
+1.2500000000e-01   -1.0396059048e-02   
+1.2695312500e-01   -1.0151990916e-02   
+1.2890625000e-01   -9.8738353770e-03   
+1.3085937500e-01   -9.5599833611e-03   
+1.3281250000e-01   -9.2088021358e-03   
+1.3476562500e-01   -8.8186372946e-03   
+1.3671875000e-01   -8.3878149372e-03   
+1.3867187500e-01   -7.9146440492e-03   
+1.4062500000e-01   -7.3974190905e-03   
+1.4257812500e-01   -6.8344227998e-03   
+1.4453125000e-01   -6.2239292241e-03   
+1.4648437500e-01   -5.5642069811e-03   
+1.4843750000e-01   -4.8535227633e-03   
+1.5039062500e-01   -4.0901450913e-03   
+1.5234375000e-01   -3.2723483259e-03   
+1.5429687500e-01   -2.3984169465e-03   
+1.5625000000e-01   -1.4666501032e-03   
+1.5820312500e-01   -4.7536645319e-04   
+1.6015625000e-01   +5.7709071350e-04   
+1.6210937500e-01   +1.6923480491e-03   
+1.6406250000e-01   +2.8719964168e-03   
+1.6601562500e-01   +4.1175848463e-03   
+1.6796875000e-01   +5.4306141677e-03   
+1.6992187500e-01   +6.8125303179e-03   
+1.7187500000e-01   +8.2647173128e-03   
+1.7382812500e-01   +9.7884898774e-03   
+1.7578125000e-01   +1.1385085731e-02   
+1.7773437500e-01   +1.3055657518e-02   
+1.7968750000e-01   +1.4801264382e-02   
+1.8164062500e-01   +1.6622863183e-02   
+1.8359375000e-01   +1.8521299338e-02   
+1.8554687500e-01   +2.0497297303e-02   
+1.8750000000e-01   +2.2551450680e-02   
+1.8945312500e-01   +2.4684211947e-02   
+1.9140625000e-01   +2.6895881820e-02   
+1.9335937500e-01   +2.9186598231e-02   
+1.9531250000e-01   +3.1556324940e-02   
+1.9726562500e-01   +3.4004839770e-02   
+1.9921875000e-01   +3.6531722471e-02   
+2.0117187500e-01   +3.9136342217e-02   
+2.0312500000e-01   +4.1817844744e-02   
+2.0507812500e-01   +4.4575139127e-02   
+2.0703125000e-01   +4.7406884213e-02   
+2.0898437500e-01   +5.0311474707e-02   
+2.1093750000e-01   +5.3287026938e-02   
+2.1289062500e-01   +5.6331364295e-02   
+2.1484375000e-01   +5.9442002365e-02   
+2.1679687500e-01   +6.2616133775e-02   
+2.1875000000e-01   +6.5850612767e-02   
+2.2070312500e-01   +6.9141939509e-02   
+2.2265625000e-01   +7.2486244174e-02   
+2.2460937500e-01   +7.5879270810e-02   
+2.2656250000e-01   +7.9316361013e-02   
+2.2851562500e-01   +8.2792437446e-02   
+2.3046875000e-01   +8.6301987216e-02   
+2.3242187500e-01   +8.9839045159e-02   
+2.3437500000e-01   +9.3397177051e-02   
+2.3632812500e-01   +9.6969462784e-02   
+2.3828125000e-01   +1.0054847956e-01   
+2.4023437500e-01   +1.0412628510e-01   
+2.4218750000e-01   +1.0769440103e-01   
+2.4414062500e-01   +1.1124379627e-01   
+2.4609375000e-01   +1.1476487074e-01   
+2.4804687500e-01   +1.1824743927e-01   
+2.5000000000e-01   +1.2168071576e-01   
+2.5195312500e-01   +1.2505329777e-01   
+2.5390625000e-01   +1.2835315148e-01   
+2.5585937500e-01   +1.3156759719e-01   
+2.5781250000e-01   +1.3468329533e-01   
+2.5976562500e-01   +1.3768623313e-01   
+2.6171875000e-01   +1.4056171197e-01   
+2.6367187500e-01   +1.4329433558e-01   
+2.6562500000e-01   +1.4586799906e-01   
+2.6757812500e-01   +1.4826587887e-01   
+2.6953125000e-01   +1.5047042388e-01   
+2.7148437500e-01   +1.5246334760e-01   
+2.7343750000e-01   +1.5422562164e-01   
+2.7539062500e-01   +1.5573747047e-01   
+2.7734375000e-01   +1.5697836775e-01   
+2.7929687500e-01   +1.5792703416e-01   
+2.8125000000e-01   +1.5856143694e-01   
+2.8320312500e-01   +1.5885879121e-01   
+2.8515625000e-01   +1.5879556333e-01   
+2.8710937500e-01   +1.5834747615e-01   
+2.8906250000e-01   +1.5748951664e-01   
+2.9101562500e-01   +1.5619594569e-01   
+2.9296875000e-01   +1.5444031050e-01   
+2.9492187500e-01   +1.5219545951e-01   
+2.9687500000e-01   +1.4943356009e-01   
+2.9882812500e-01   +1.4612611920e-01   
+3.0078125000e-01   +1.4224400706e-01   
+3.0273437500e-01   +1.3775748404e-01   
+3.0468750000e-01   +1.3263623094e-01   
+3.0664062500e-01   +1.2684938286e-01   
+3.0859375000e-01   +1.2036556669e-01   
+3.1054687500e-01   +1.1315294253e-01   
+3.1250000000e-01   +1.0517924918e-01   
+3.1445312500e-01   +9.6411853804e-02   
+3.1640625000e-01   +8.6817805997e-02   
+3.1835937500e-01   +7.6363896455e-02   
+3.2031250000e-01   +6.5016720361e-02   
+3.2226562500e-01   +5.2742745705e-02   
+3.2421875000e-01   +3.9508386709e-02   
+3.2617187500e-01   +2.5280082529e-02   
+3.2812500000e-01   +1.0024381416e-02   
+3.3007812500e-01   -6.2919694878e-03   
+3.3203125000e-01   -2.3701928551e-02   
+3.3398437500e-01   -4.2238058068e-02   
+3.3593750000e-01   -6.1932416530e-02   
+3.3789062500e-01   -8.2816444578e-02   
+3.3984375000e-01   -1.0492084448e-01   
+3.4179687500e-01   -1.2827545295e-01   
+3.4375000000e-01   -1.5290910725e-01   
+3.4570312500e-01   -1.7884950424e-01   
+3.4765625000e-01   -2.0612305249e-01   
+3.4960937500e-01   -2.3475471704e-01   
+3.5156250000e-01   -2.6476785701e-01   
+3.5351562500e-01   -2.9618405559e-01   
+3.5546875000e-01   -3.2902294262e-01   
+3.5742187500e-01   -3.6330200944e-01   
+3.5937500000e-01   -3.9903641615e-01   
+3.6132812500e-01   -4.3623879094e-01   
+3.6328125000e-01   -4.7491902173e-01   
+3.6523437500e-01   -5.1508403987e-01   
+3.6718750000e-01   -5.5673759601e-01   
+3.6914062500e-01   -5.9988002807e-01   
+3.7109375000e-01   -6.4450802137e-01   
+3.7304687500e-01   -6.9061436093e-01   
+3.7500000000e-01   -7.3818767612e-01   
+3.7695312500e-01   -7.8721217754e-01   
+3.7890625000e-01   -8.3766738641e-01   
+3.8085937500e-01   -8.8952785664e-01   
+3.8281250000e-01   -9.4276288958e-01   
+3.8476562500e-01   -9.9733624179e-01   
+3.8671875000e-01   -1.0532058261e+00   
+3.8867187500e-01   -1.1103234060e+00   
+3.9062500000e-01   -1.1686342839e+00   
+3.9257812500e-01   -1.2280769837e+00   
+3.9453125000e-01   -1.2885829275e+00   
+3.9648437500e-01   -1.3500761077e+00   
+3.9843750000e-01   -1.4124727537e+00   
+4.0039062500e-01   -1.4756809958e+00   
+4.0234375000e-01   -1.5396005241e+00   
+4.0429687500e-01   -1.6041222455e+00   
+4.0625000000e-01   -1.6691279380e+00   
+4.0820312500e-01   -1.7344899035e+00   
+4.1015625000e-01   -1.8000706194e+00   
+4.1210937500e-01   -1.8657223912e+00   
+4.1406250000e-01   -1.9312870044e+00   
+4.1601562500e-01   -1.9965953801e+00   
+4.1796875000e-01   -2.0614672314e+00   
+4.1992187500e-01   -2.1257107251e+00   
+4.2187500000e-01   -2.1891221479e+00   
+4.2382812500e-01   -2.2514855787e+00   
+4.2578125000e-01   -2.3125725681e+00   
+4.2773437500e-01   -2.3721418275e+00   
+4.2968750000e-01   -2.4299389270e+00   
+4.3164062500e-01   -2.4856960066e+00   
+4.3359375000e-01   -2.5391314989e+00   
+4.3554687500e-01   -2.5899498682e+00   
+4.3750000000e-01   -2.6378413649e+00   
+4.3945312500e-01   -2.6824817989e+00   
+4.4140625000e-01   -2.7235323332e+00   
+4.4335937500e-01   -2.7606392994e+00   
+4.4531250000e-01   -2.7934340376e+00   
+4.4726562500e-01   -2.8215327623e+00   
+4.4921875000e-01   -2.8445364579e+00   
+4.5117187500e-01   -2.8620308033e+00   
+4.5312500000e-01   -2.8735861315e+00   
+4.5507812500e-01   -2.8787574237e+00   
+4.5703125000e-01   -2.8770843422e+00   
+4.5898437500e-01   -2.8680913040e+00   
+4.6093750000e-01   -2.8512875982e+00   
+4.6289062500e-01   -2.8261675493e+00   
+4.6484375000e-01   -2.7922107308e+00   
+4.6679687500e-01   -2.7488822301e+00   
+4.6875000000e-01   -2.6956329691e+00   
+4.7070312500e-01   -2.6319000837e+00   
+4.7265625000e-01   -2.5571073641e+00   
+4.7460937500e-01   -2.4706657611e+00   
+4.7656250000e-01   -2.3719739597e+00   
+4.7851562500e-01   -2.2604190251e+00   
+4.8046875000e-01   -2.1353771240e+00   
+4.8242187500e-01   -1.9962143240e+00   
+4.8437500000e-01   -1.8422874758e+00   
+4.8632812500e-01   -1.6729451813e+00   
+4.8828125000e-01   -1.4875288515e+00   
+4.9023437500e-01   -1.2853738574e+00   
+4.9218750000e-01   -1.0658107783e+00   
+4.9414062500e-01   -8.2816675096e-01   
+4.9609375000e-01   -5.7176692326e-01   
+4.9804687500e-01   -2.9593601654e-01   
+5.0000000000e-01   +0.0000000000e+00   
