# t = +4.6845050219e+00
# r                 u_z
-2.8320312500e-01   +7.0996168427e+00   
-2.8125000000e-01   +7.0912972982e+00   
-2.7929687500e-01   +7.0830547761e+00   
-2.7734375000e-01   +7.0749028859e+00   
-2.7539062500e-01   +7.0668541601e+00   
-2.7343750000e-01   +7.0589200955e+00   
-2.7148437500e-01   +7.0511111941e+00   
-2.6953125000e-01   +7.0434370039e+00   
-2.6757812500e-01   +7.0359061587e+00   
-2.6562500000e-01   +7.0285264176e+00   
-2.6367187500e-01   +7.0213047044e+00   
-2.6171875000e-01   +7.0142471455e+00   
-2.5976562500e-01   +7.0073591079e+00   
-2.5781250000e-01   +7.0006452357e+00   
-2.5585937500e-01   +6.9941094868e+00   
-2.5390625000e-01   +6.9877551680e+00   
-2.5195312500e-01   +6.9815849693e+00   
-2.5000000000e-01   +6.9756009984e+00   
-2.4804687500e-01   +6.9698048127e+00   
-2.4609375000e-01   +6.9641974519e+00   
-2.4414062500e-01   +6.9587794686e+00   
-2.4218750000e-01   +6.9535509588e+00   
-2.4023437500e-01   +6.9485115909e+00   
-2.3828125000e-01   +6.9436606341e+00   
-2.3632812500e-01   +6.9389969856e+00   
-2.3437500000e-01   +6.9345191975e+00   
-2.3242187500e-01   +6.9302255016e+00   
-2.3046875000e-01   +6.9261138345e+00   
-2.2851562500e-01   +6.9221818611e+00   
-2.2656250000e-01   +6.9184269971e+00   
-2.2460937500e-01   +6.9148464311e+00   
-2.2265625000e-01   +6.9114371455e+00   
-2.2070312500e-01   +6.9081959361e+00   
-2.1875000000e-01   +6.9051194318e+00   
-2.1679687500e-01   +6.9022041126e+00   
-2.1484375000e-01   +6.8994463267e+00   
-2.1289062500e-01   +6.8968423080e+00   
-2.1093750000e-01   +6.8943881907e+00   
-2.0898437500e-01   +6.8920800253e+00   
-2.0703125000e-01   +6.8899137921e+00   
-2.0507812500e-01   +6.8878854152e+00   
-2.0312500000e-01   +6.8859907745e+00   
-2.0117187500e-01   +6.8842257184e+00   
-1.9921875000e-01   +6.8825860744e+00   
-1.9726562500e-01   +6.8810676604e+00   
-1.9531250000e-01   +6.8796662937e+00   
-1.9335937500e-01   +6.8783778013e+00   
-1.9140625000e-01   +6.8771980277e+00   
-1.8945312500e-01   +6.8761228433e+00   
-1.8750000000e-01   +6.8751481521e+00   
-1.8554687500e-01   +6.8742698981e+00   
-1.8359375000e-01   +6.8734840721e+00   
-1.8164062500e-01   +6.8727867174e+00   
-1.7968750000e-01   +6.8721739352e+00   
-1.7773437500e-01   +6.8716418894e+00   
-1.7578125000e-01   +6.8711868112e+00   
-1.7382812500e-01   +6.8708050029e+00   
-1.7187500000e-01   +6.8704928414e+00   
-1.6992187500e-01   +6.8702467819e+00   
-1.6796875000e-01   +6.8700633601e+00   
-1.6601562500e-01   +6.8699391947e+00   
-1.6406250000e-01   +6.8698709900e+00   
-1.6210937500e-01   +6.8698555370e+00   
-1.6015625000e-01   +6.8698897154e+00   
-1.5820312500e-01   +6.8699704944e+00   
-1.5625000000e-01   +6.8700949337e+00   
-1.5429687500e-01   +6.8702601841e+00   
-1.5234375000e-01   +6.8704634880e+00   
-1.5039062500e-01   +6.8707021794e+00   
-1.4843750000e-01   +6.8709736839e+00   
-1.4648437500e-01   +6.8712755183e+00   
-1.4453125000e-01   +6.8716052904e+00   
-1.4257812500e-01   +6.8719606983e+00   
-1.4062500000e-01   +6.8723395292e+00   
-1.3867187500e-01   +6.8727396592e+00   
-1.3671875000e-01   +6.8731590514e+00   
-1.3476562500e-01   +6.8735957553e+00   
-1.3281250000e-01   +6.8740479052e+00   
-1.3085937500e-01   +6.8745137189e+00   
-1.2890625000e-01   +6.8749914960e+00   
-1.2695312500e-01   +6.8754796162e+00   
-1.2500000000e-01   +6.8759765381e+00   
-1.2304687500e-01   +6.8764807968e+00   
-1.2109375000e-01   +6.8769910025e+00   
-1.1914062500e-01   +6.8775058384e+00   
-1.1718750000e-01   +6.8780240590e+00   
-1.1523437500e-01   +6.8785444878e+00   
-1.1328125000e-01   +6.8790660155e+00   
-1.1132812500e-01   +6.8795875981e+00   
-1.0937500000e-01   +6.8801082546e+00   
-1.0742187500e-01   +6.8806270649e+00   
-1.0546875000e-01   +6.8811431682e+00   
-1.0351562500e-01   +6.8816557604e+00   
-1.0156250000e-01   +6.8821640920e+00   
-9.9609375000e-02   +6.8826674667e+00   
-9.7656250000e-02   +6.8831652386e+00   
-9.5703125000e-02   +6.8836568105e+00   
-9.3750000000e-02   +6.8841416317e+00   
-9.1796875000e-02   +6.8846191961e+00   
-8.9843750000e-02   +6.8850890405e+00   
-8.7890625000e-02   +6.8855507419e+00   
-8.5937500000e-02   +6.8860039162e+00   
-8.3984375000e-02   +6.8864482160e+00   
-8.2031250000e-02   +6.8868833289e+00   
-8.0078125000e-02   +6.8873089754e+00   
-7.8125000000e-02   +6.8877249073e+00   
-7.6171875000e-02   +6.8881309058e+00   
-7.4218750000e-02   +6.8885267801e+00   
-7.2265625000e-02   +6.8889123651e+00   
-7.0312500000e-02   +6.8892875201e+00   
-6.8359375000e-02   +6.8896521276e+00   
-6.6406250000e-02   +6.8900060907e+00   
-6.4453125000e-02   +6.8903493326e+00   
-6.2500000000e-02   +6.8906817945e+00   
-6.0546875000e-02   +6.8910034346e+00   
-5.8593750000e-02   +6.8913142261e+00   
-5.6640625000e-02   +6.8916141564e+00   
-5.4687500000e-02   +6.8919032258e+00   
-5.2734375000e-02   +6.8921814458e+00   
-5.0781250000e-02   +6.8924488383e+00   
-4.8828125000e-02   +6.8927054342e+00   
-4.6875000000e-02   +6.8929512724e+00   
-4.4921875000e-02   +6.8931863987e+00   
-4.2968750000e-02   +6.8934108649e+00   
-4.1015625000e-02   +6.8936247273e+00   
-3.9062500000e-02   +6.8938280466e+00   
-3.7109375000e-02   +6.8940208864e+00   
-3.5156250000e-02   +6.8942033122e+00   
-3.3203125000e-02   +6.8943753914e+00   
-3.1250000000e-02   +6.8945371916e+00   
-2.9296875000e-02   +6.8946887806e+00   
-2.7343750000e-02   +6.8948302252e+00   
-2.5390625000e-02   +6.8949615911e+00   
-2.3437500000e-02   +6.8950829418e+00   
-2.1484375000e-02   +6.8951943383e+00   
-1.9531250000e-02   +6.8952958386e+00   
-1.7578125000e-02   +6.8953874972e+00   
-1.5625000000e-02   +6.8954693646e+00   
-1.3671875000e-02   +6.8955414872e+00   
-1.1718750000e-02   +6.8956039065e+00   
-9.7656250000e-03   +6.8956566593e+00   
-7.8125000000e-03   +6.8956997769e+00   
-5.8593750000e-03   +6.8957332855e+00   
-3.9062500000e-03   +6.8957572055e+00   
-1.9531250000e-03   +6.8957715516e+00   
+0.0000000000e+00   +6.8957763326e+00   
+1.9531250000e-03   +6.8957715516e+00   
+3.9062500000e-03   +6.8957572055e+00   
+5.8593750000e-03   +6.8957332855e+00   
+7.8125000000e-03   +6.8956997769e+00   
+9.7656250000e-03   +6.8956566593e+00   
+1.1718750000e-02   +6.8956039065e+00   
+1.3671875000e-02   +6.8955414872e+00   
+1.5625000000e-02   +6.8954693646e+00   
+1.7578125000e-02   +6.8953874972e+00   
+1.9531250000e-02   +6.8952958386e+00   
+2.1484375000e-02   +6.8951943383e+00   
+2.3437500000e-02   +6.8950829418e+00   
+2.5390625000e-02   +6.8949615911e+00   
+2.7343750000e-02   +6.8948302252e+00   
+2.9296875000e-02   +6.8946887806e+00   
+3.1250000000e-02   +6.8945371916e+00   
+3.3203125000e-02   +6.8943753914e+00   
+3.5156250000e-02   +6.8942033122e+00   
+3.7109375000e-02   +6.8940208864e+00   
+3.9062500000e-02   +6.8938280466e+00   
+4.1015625000e-02   +6.8936247273e+00   
+4.2968750000e-02   +6.8934108649e+00   
+4.4921875000e-02   +6.8931863987e+00   
+4.6875000000e-02   +6.8929512724e+00   
+4.8828125000e-02   +6.8927054342e+00   
+5.0781250000e-02   +6.8924488383e+00   
+5.2734375000e-02   +6.8921814458e+00   
+5.4687500000e-02   +6.8919032258e+00   
+5.6640625000e-02   +6.8916141564e+00   
+5.8593750000e-02   +6.8913142261e+00   
+6.0546875000e-02   +6.8910034346e+00   
+6.2500000000e-02   +6.8906817945e+00   
+6.4453125000e-02   +6.8903493326e+00   
+6.6406250000e-02   +6.8900060907e+00   
+6.8359375000e-02   +6.8896521276e+00   
+7.0312500000e-02   +6.8892875201e+00   
+7.2265625000e-02   +6.8889123651e+00   
+7.4218750000e-02   +6.8885267801e+00   
+7.6171875000e-02   +6.8881309058e+00   
+7.8125000000e-02   +6.8877249073e+00   
+8.0078125000e-02   +6.8873089754e+00   
+8.2031250000e-02   +6.8868833289e+00   
+8.3984375000e-02   +6.8864482160e+00   
+8.5937500000e-02   +6.8860039162e+00   
+8.7890625000e-02   +6.8855507419e+00   
+8.9843750000e-02   +6.8850890405e+00   
+9.1796875000e-02   +6.8846191961e+00   
+9.3750000000e-02   +6.8841416317e+00   
+9.5703125000e-02   +6.8836568105e+00   
+9.7656250000e-02   +6.8831652386e+00   
+9.9609375000e-02   +6.8826674667e+00   
+1.0156250000e-01   +6.8821640920e+00   
+1.0351562500e-01   +6.8816557604e+00   
+1.0546875000e-01   +6.8811431682e+00   
+1.0742187500e-01   +6.8806270649e+00   
+1.0937500000e-01   +6.8801082546e+00   
+1.1132812500e-01   +6.8795875981e+00   
+1.1328125000e-01   +6.8790660155e+00   
+1.1523437500e-01   +6.8785444878e+00   
+1.1718750000e-01   +6.8780240590e+00   
+1.1914062500e-01   +6.8775058384e+00   
+1.2109375000e-01   +6.8769910025e+00   
+1.2304687500e-01   +6.8764807968e+00   
+1.2500000000e-01   +6.8759765381e+00   
+1.2695312500e-01   +6.8754796162e+00   
+1.2890625000e-01   +6.8749914960e+00   
+1.3085937500e-01   +6.8745137189e+00   
+1.3281250000e-01   +6.8740479052e+00   
+1.3476562500e-01   +6.8735957553e+00   
+1.3671875000e-01   +6.8731590514e+00   
+1.3867187500e-01   +6.8727396592e+00   
+1.4062500000e-01   +6.8723395292e+00   
+1.4257812500e-01   +6.8719606983e+00   
+1.4453125000e-01   +6.8716052904e+00   
+1.4648437500e-01   +6.8712755183e+00   
+1.4843750000e-01   +6.8709736839e+00   
+1.5039062500e-01   +6.8707021794e+00   
+1.5234375000e-01   +6.8704634880e+00   
+1.5429687500e-01   +6.8702601841e+00   
+1.5625000000e-01   +6.8700949337e+00   
+1.5820312500e-01   +6.8699704944e+00   
+1.6015625000e-01   +6.8698897154e+00   
+1.6210937500e-01   +6.8698555370e+00   
+1.6406250000e-01   +6.8698709900e+00   
+1.6601562500e-01   +6.8699391947e+00   
+1.6796875000e-01   +6.8700633601e+00   
+1.6992187500e-01   +6.8702467819e+00   
+1.7187500000e-01   +6.8704928414e+00   
+1.7382812500e-01   +6.8708050029e+00   
+1.7578125000e-01   +6.8711868112e+00   
+1.7773437500e-01   +6.8716418894e+00   
+1.7968750000e-01   +6.8721739352e+00   
+1.8164062500e-01   +6.8727867174e+00   
+1.8359375000e-01   +6.8734840721e+00   
+1.8554687500e-01   +6.8742698981e+00   
+1.8750000000e-01   +6.8751481521e+00   
+1.8945312500e-01   +6.8761228433e+00   
+1.9140625000e-01   +6.8771980277e+00   
+1.9335937500e-01   +6.8783778013e+00   
+1.9531250000e-01   +6.8796662937e+00   
+1.9726562500e-01   +6.8810676604e+00   
+1.9921875000e-01   +6.8825860744e+00   
+2.0117187500e-01   +6.8842257184e+00   
+2.0312500000e-01   +6.8859907745e+00   
+2.0507812500e-01   +6.8878854152e+00   
+2.0703125000e-01   +6.8899137921e+00   
+2.0898437500e-01   +6.8920800253e+00   
+2.1093750000e-01   +6.8943881907e+00   
+2.1289062500e-01   +6.8968423080e+00   
+2.1484375000e-01   +6.8994463267e+00   
+2.1679687500e-01   +6.9022041126e+00   
+2.1875000000e-01   +6.9051194318e+00   
+2.2070312500e-01   +6.9081959361e+00   
+2.2265625000e-01   +6.9114371455e+00   
+2.2460937500e-01   +6.9148464311e+00   
+2.2656250000e-01   +6.9184269971e+00   
+2.2851562500e-01   +6.9221818611e+00   
+2.3046875000e-01   +6.9261138345e+00   
+2.3242187500e-01   +6.9302255016e+00   
+2.3437500000e-01   +6.9345191975e+00   
+2.3632812500e-01   +6.9389969856e+00   
+2.3828125000e-01   +6.9436606341e+00   
+2.4023437500e-01   +6.9485115909e+00   
+2.4218750000e-01   +6.9535509588e+00   
+2.4414062500e-01   +6.9587794686e+00   
+2.4609375000e-01   +6.9641974519e+00   
+2.4804687500e-01   +6.9698048127e+00   
+2.5000000000e-01   +6.9756009984e+00   
+2.5195312500e-01   +6.9815849693e+00   
+2.5390625000e-01   +6.9877551680e+00   
+2.5585937500e-01   +6.9941094868e+00   
+2.5781250000e-01   +7.0006452357e+00   
+2.5976562500e-01   +7.0073591079e+00   
+2.6171875000e-01   +7.0142471455e+00   
+2.6367187500e-01   +7.0213047044e+00   
+2.6562500000e-01   +7.0285264176e+00   
+2.6757812500e-01   +7.0359061587e+00   
+2.6953125000e-01   +7.0434370039e+00   
+2.7148437500e-01   +7.0511111941e+00   
+2.7343750000e-01   +7.0589200955e+00   
+2.7539062500e-01   +7.0668541601e+00   
+2.7734375000e-01   +7.0749028859e+00   
+2.7929687500e-01   +7.0830547761e+00   
+2.8125000000e-01   +7.0912972982e+00   
+2.8320312500e-01   +7.0996168427e+00   
+2.8515625000e-01   +7.1079986820e+00   
+2.8710937500e-01   +7.1164269280e+00   
+2.8906250000e-01   +7.1248844910e+00   
+2.9101562500e-01   +7.1333530376e+00   
+2.9296875000e-01   +7.1418129494e+00   
+2.9492187500e-01   +7.1502432815e+00   
+2.9687500000e-01   +7.1586217216e+00   
+2.9882812500e-01   +7.1669245494e+00   
+3.0078125000e-01   +7.1751265972e+00   
+3.0273437500e-01   +7.1832012102e+00   
+3.0468750000e-01   +7.1911202089e+00   
+3.0664062500e-01   +7.1988538517e+00   
+3.0859375000e-01   +7.2063707991e+00   
+3.1054687500e-01   +7.2136380796e+00   
+3.1250000000e-01   +7.2206210566e+00   
+3.1445312500e-01   +7.2272833975e+00   
+3.1640625000e-01   +7.2335870448e+00   
+3.1835937500e-01   +7.2394921893e+00   
+3.2031250000e-01   +7.2449572457e+00   
+3.2226562500e-01   +7.2499388311e+00   
+3.2421875000e-01   +7.2543917463e+00   
+3.2617187500e-01   +7.2582689601e+00   
+3.2812500000e-01   +7.2615215974e+00   
+3.3007812500e-01   +7.2640989305e+00   
+3.3203125000e-01   +7.2659483751e+00   
+3.3398437500e-01   +7.2670154896e+00   
+3.3593750000e-01   +7.2672439801e+00   
+3.3789062500e-01   +7.2665757093e+00   
+3.3984375000e-01   +7.2649507115e+00   
+3.4179687500e-01   +7.2623072121e+00   
+3.4375000000e-01   +7.2585816542e+00   
+3.4570312500e-01   +7.2537087304e+00   
+3.4765625000e-01   +7.2476214217e+00   
+3.4960937500e-01   +7.2402510435e+00   
+3.5156250000e-01   +7.2315272985e+00   
+3.5351562500e-01   +7.2213783379e+00   
+3.5546875000e-01   +7.2097308300e+00   
+3.5742187500e-01   +7.1965100379e+00   
+3.5937500000e-01   +7.1816399063e+00   
+3.6132812500e-01   +7.1650431570e+00   
+3.6328125000e-01   +7.1466413943e+00   
+3.6523437500e-01   +7.1263552216e+00   
+3.6718750000e-01   +7.1041043673e+00   
+3.6914062500e-01   +7.0798078224e+00   
+3.7109375000e-01   +7.0533839897e+00   
+3.7304687500e-01   +7.0247508449e+00   
+3.7500000000e-01   +6.9938261101e+00   
+3.7695312500e-01   +6.9605274399e+00   
+3.7890625000e-01   +6.9247726210e+00   
+3.8085937500e-01   +6.8864797859e+00   
+3.8281250000e-01   +6.8455676400e+00   
+3.8476562500e-01   +6.8019557040e+00   
+3.8671875000e-01   +6.7555645709e+00   
+3.8867187500e-01   +6.7063161791e+00   
+3.9062500000e-01   +6.6541341000e+00   
+3.9257812500e-01   +6.5989438439e+00   
+3.9453125000e-01   +6.5406731807e+00   
+3.9648437500e-01   +6.4792524787e+00   
+3.9843750000e-01   +6.4146150605e+00   
+4.0039062500e-01   +6.3466975767e+00   
+4.0234375000e-01   +6.2754403976e+00   
+4.0429687500e-01   +6.2007880233e+00   
+4.0625000000e-01   +6.1226895125e+00   
+4.0820312500e-01   +6.0410989303e+00   
+4.1015625000e-01   +5.9559758146e+00   
+4.1210937500e-01   +5.8672856625e+00   
+4.1406250000e-01   +5.7750004355e+00   
+4.1601562500e-01   +5.6790990847e+00   
+4.1796875000e-01   +5.5795680956e+00   
+4.1992187500e-01   +5.4764020520e+00   
+4.2187500000e-01   +5.3696042204e+00   
+4.2382812500e-01   +5.2591871530e+00   
+4.2578125000e-01   +5.1451733109e+00   
+4.2773437500e-01   +5.0275957061e+00   
+4.2968750000e-01   +4.9064985627e+00   
+4.3164062500e-01   +4.7819379965e+00   
+4.3359375000e-01   +4.6539827131e+00   
+4.3554687500e-01   +4.5227147238e+00   
+4.3750000000e-01   +4.3882300786e+00   
+4.3945312500e-01   +4.2506396164e+00   
+4.4140625000e-01   +4.1100697303e+00   
+4.4335937500e-01   +3.9666631488e+00   
+4.4531250000e-01   +3.8205797313e+00   
+4.4726562500e-01   +3.6719972761e+00   
+4.4921875000e-01   +3.5211123415e+00   
+4.5117187500e-01   +3.3681410776e+00   
+4.5312500000e-01   +3.2133200676e+00   
+4.5507812500e-01   +3.0569071773e+00   
+4.5703125000e-01   +2.8991824119e+00   
+4.5898437500e-01   +2.7404487773e+00   
+4.6093750000e-01   +2.5810331443e+00   
+4.6289062500e-01   +2.4212871152e+00   
+4.6484375000e-01   +2.2615878880e+00   
+4.6679687500e-01   +2.1023391187e+00   
+4.6875000000e-01   +1.9439717778e+00   
+4.7070312500e-01   +1.7869449984e+00   
+4.7265625000e-01   +1.6317469138e+00   
+4.7460937500e-01   +1.4788954814e+00   
+4.7656250000e-01   +1.3289392901e+00   
+4.7851562500e-01   +1.1824583474e+00   
+4.8046875000e-01   +1.0400648431e+00   
+4.8242187500e-01   +9.0240388658e-01   
+4.8437500000e-01   +7.7015421298e-01   
+4.8632812500e-01   +6.4402885446e-01   
+4.8828125000e-01   +5.2477577296e-01   
+4.9023437500e-01   +4.1317844950e-01   
+4.9218750000e-01   +3.1005642568e-01   
+4.9414062500e-01   +2.1626579254e-01   
+4.9609375000e-01   +1.3269962180e-01   
+4.9804687500e-01   +6.0288334253e-02   
+5.0000000000e-01   -0.0000000000e+00   
