# t = +4.3498975204e+00
# r                 u_z
-4.0429687500e-01   +7.1393835103e+00   
-4.0234375000e-01   +7.2091253475e+00   
-4.0039062500e-01   +7.2752443471e+00   
-3.9843750000e-01   +7.3378227280e+00   
-3.9648437500e-01   +7.3969455595e+00   
-3.9453125000e-01   +7.4527003752e+00   
-3.9257812500e-01   +7.5051768083e+00   
-3.9062500000e-01   +7.5544662442e+00   
-3.8867187500e-01   +7.6006614936e+00   
-3.8671875000e-01   +7.6438564829e+00   
-3.8476562500e-01   +7.6841459625e+00   
-3.8281250000e-01   +7.7216252325e+00   
-3.8085937500e-01   +7.7563898854e+00   
-3.7890625000e-01   +7.7885355649e+00   
-3.7695312500e-01   +7.8181577403e+00   
-3.7500000000e-01   +7.8453514963e+00   
-3.7304687500e-01   +7.8702113380e+00   
-3.7109375000e-01   +7.8928310089e+00   
-3.6914062500e-01   +7.9133033243e+00   
-3.6718750000e-01   +7.9317200163e+00   
-3.6523437500e-01   +7.9481715923e+00   
-3.6328125000e-01   +7.9627472059e+00   
-3.6132812500e-01   +7.9755345384e+00   
-3.5937500000e-01   +7.9866196930e+00   
-3.5742187500e-01   +7.9960870979e+00   
-3.5546875000e-01   +8.0040194213e+00   
-3.5351562500e-01   +8.0104974952e+00   
-3.5156250000e-01   +8.0156002482e+00   
-3.4960937500e-01   +8.0194046481e+00   
-3.4765625000e-01   +8.0219856519e+00   
-3.4570312500e-01   +8.0234161643e+00   
-3.4375000000e-01   +8.0237670034e+00   
-3.4179687500e-01   +8.0231068737e+00   
-3.3984375000e-01   +8.0215023456e+00   
-3.3789062500e-01   +8.0190178412e+00   
-3.3593750000e-01   +8.0157156260e+00   
-3.3398437500e-01   +8.0116558066e+00   
-3.3203125000e-01   +8.0068963324e+00   
-3.3007812500e-01   +8.0014930037e+00   
-3.2812500000e-01   +7.9954994828e+00   
-3.2617187500e-01   +7.9889673104e+00   
-3.2421875000e-01   +7.9819459251e+00   
-3.2226562500e-01   +7.9744826872e+00   
-3.2031250000e-01   +7.9666229045e+00   
-3.1835937500e-01   +7.9584098628e+00   
-3.1640625000e-01   +7.9498848577e+00   
-3.1445312500e-01   +7.9410872296e+00   
-3.1250000000e-01   +7.9320544008e+00   
-3.1054687500e-01   +7.9228219143e+00   
-3.0859375000e-01   +7.9134234747e+00   
-3.0664062500e-01   +7.9038909907e+00   
-3.0468750000e-01   +7.8942546188e+00   
-3.0273437500e-01   +7.8845428080e+00   
-3.0078125000e-01   +7.8747823459e+00   
-2.9882812500e-01   +7.8649984053e+00   
-2.9687500000e-01   +7.8552145916e+00   
-2.9492187500e-01   +7.8454529907e+00   
-2.9296875000e-01   +7.8357342172e+00   
-2.9101562500e-01   +7.8260774628e+00   
-2.8906250000e-01   +7.8165005448e+00   
-2.8710937500e-01   +7.8070199551e+00   
-2.8515625000e-01   +7.7976509078e+00   
-2.8320312500e-01   +7.7884073881e+00   
-2.8125000000e-01   +7.7793021998e+00   
-2.7929687500e-01   +7.7703470128e+00   
-2.7734375000e-01   +7.7615524099e+00   
-2.7539062500e-01   +7.7529279334e+00   
-2.7343750000e-01   +7.7444821305e+00   
-2.7148437500e-01   +7.7362225986e+00   
-2.6953125000e-01   +7.7281560294e+00   
-2.6757812500e-01   +7.7202882522e+00   
-2.6562500000e-01   +7.7126242767e+00   
-2.6367187500e-01   +7.7051683346e+00   
-2.6171875000e-01   +7.6979239201e+00   
-2.5976562500e-01   +7.6908938298e+00   
-2.5781250000e-01   +7.6840802017e+00   
-2.5585937500e-01   +7.6774845525e+00   
-2.5390625000e-01   +7.6711078144e+00   
-2.5195312500e-01   +7.6649503709e+00   
-2.5000000000e-01   +7.6590120914e+00   
-2.4804687500e-01   +7.6532923642e+00   
-2.4609375000e-01   +7.6477901296e+00   
-2.4414062500e-01   +7.6425039105e+00   
-2.4218750000e-01   +7.6374318433e+00   
-2.4023437500e-01   +7.6325717063e+00   
-2.3828125000e-01   +7.6279209485e+00   
-2.3632812500e-01   +7.6234767160e+00   
-2.3437500000e-01   +7.6192358782e+00   
-2.3242187500e-01   +7.6151950526e+00   
-2.3046875000e-01   +7.6113506285e+00   
-2.2851562500e-01   +7.6076987900e+00   
-2.2656250000e-01   +7.6042355374e+00   
-2.2460937500e-01   +7.6009567086e+00   
-2.2265625000e-01   +7.5978579981e+00   
-2.2070312500e-01   +7.5949349764e+00   
-2.1875000000e-01   +7.5921831079e+00   
-2.1679687500e-01   +7.5895977672e+00   
-2.1484375000e-01   +7.5871742562e+00   
-2.1289062500e-01   +7.5849078184e+00   
-2.1093750000e-01   +7.5827936537e+00   
-2.0898437500e-01   +7.5808269317e+00   
-2.0703125000e-01   +7.5790028046e+00   
-2.0507812500e-01   +7.5773164190e+00   
-2.0312500000e-01   +7.5757629271e+00   
-2.0117187500e-01   +7.5743374971e+00   
-1.9921875000e-01   +7.5730353228e+00   
-1.9726562500e-01   +7.5718516328e+00   
-1.9531250000e-01   +7.5707816990e+00   
-1.9335937500e-01   +7.5698208437e+00   
-1.9140625000e-01   +7.5689644476e+00   
-1.8945312500e-01   +7.5682079556e+00   
-1.8750000000e-01   +7.5675468831e+00   
-1.8554687500e-01   +7.5669768213e+00   
-1.8359375000e-01   +7.5664934422e+00   
-1.8164062500e-01   +7.5660925029e+00   
-1.7968750000e-01   +7.5657698495e+00   
-1.7773437500e-01   +7.5655214206e+00   
-1.7578125000e-01   +7.5653432505e+00   
-1.7382812500e-01   +7.5652314715e+00   
-1.7187500000e-01   +7.5651823164e+00   
-1.6992187500e-01   +7.5651921202e+00   
-1.6796875000e-01   +7.5652573218e+00   
-1.6601562500e-01   +7.5653744651e+00   
-1.6406250000e-01   +7.5655401997e+00   
-1.6210937500e-01   +7.5657512818e+00   
-1.6015625000e-01   +7.5660045742e+00   
-1.5820312500e-01   +7.5662970466e+00   
-1.5625000000e-01   +7.5666257754e+00   
-1.5429687500e-01   +7.5669879429e+00   
-1.5234375000e-01   +7.5673808371e+00   
-1.5039062500e-01   +7.5678018507e+00   
-1.4843750000e-01   +7.5682484801e+00   
-1.4648437500e-01   +7.5687183243e+00   
-1.4453125000e-01   +7.5692090834e+00   
-1.4257812500e-01   +7.5697185572e+00   
-1.4062500000e-01   +7.5702446436e+00   
-1.3867187500e-01   +7.5707853371e+00   
-1.3671875000e-01   +7.5713387265e+00   
-1.3476562500e-01   +7.5719029934e+00   
-1.3281250000e-01   +7.5724764100e+00   
-1.3085937500e-01   +7.5730573371e+00   
-1.2890625000e-01   +7.5736442218e+00   
-1.2695312500e-01   +7.5742355956e+00   
-1.2500000000e-01   +7.5748300718e+00   
-1.2304687500e-01   +7.5754263432e+00   
-1.2109375000e-01   +7.5760231803e+00   
-1.1914062500e-01   +7.5766194282e+00   
-1.1718750000e-01   +7.5772140048e+00   
-1.1523437500e-01   +7.5778058982e+00   
-1.1328125000e-01   +7.5783941641e+00   
-1.1132812500e-01   +7.5789779238e+00   
-1.0937500000e-01   +7.5795563615e+00   
-1.0742187500e-01   +7.5801287220e+00   
-1.0546875000e-01   +7.5806943085e+00   
-1.0351562500e-01   +7.5812524798e+00   
-1.0156250000e-01   +7.5818026486e+00   
-9.9609375000e-02   +7.5823442783e+00   
-9.7656250000e-02   +7.5828768818e+00   
-9.5703125000e-02   +7.5834000183e+00   
-9.3750000000e-02   +7.5839132915e+00   
-9.1796875000e-02   +7.5844163475e+00   
-8.9843750000e-02   +7.5849088724e+00   
-8.7890625000e-02   +7.5853905903e+00   
-8.5937500000e-02   +7.5858612612e+00   
-8.3984375000e-02   +7.5863206790e+00   
-8.2031250000e-02   +7.5867686696e+00   
-8.0078125000e-02   +7.5872050888e+00   
-7.8125000000e-02   +7.5876298205e+00   
-7.6171875000e-02   +7.5880427748e+00   
-7.4218750000e-02   +7.5884438863e+00   
-7.2265625000e-02   +7.5888331122e+00   
-7.0312500000e-02   +7.5892104309e+00   
-6.8359375000e-02   +7.5895758399e+00   
-6.6406250000e-02   +7.5899293548e+00   
-6.4453125000e-02   +7.5902710071e+00   
-6.2500000000e-02   +7.5906008432e+00   
-6.0546875000e-02   +7.5909189227e+00   
-5.8593750000e-02   +7.5912253173e+00   
-5.6640625000e-02   +7.5915201090e+00   
-5.4687500000e-02   +7.5918033891e+00   
-5.2734375000e-02   +7.5920752570e+00   
-5.0781250000e-02   +7.5923358189e+00   
-4.8828125000e-02   +7.5925851867e+00   
-4.6875000000e-02   +7.5928234768e+00   
-4.4921875000e-02   +7.5930508091e+00   
-4.2968750000e-02   +7.5932673061e+00   
-4.1015625000e-02   +7.5934730920e+00   
-3.9062500000e-02   +7.5936682913e+00   
-3.7109375000e-02   +7.5938530286e+00   
-3.5156250000e-02   +7.5940274275e+00   
-3.3203125000e-02   +7.5941916095e+00   
-3.1250000000e-02   +7.5943456938e+00   
-2.9296875000e-02   +7.5944897964e+00   
-2.7343750000e-02   +7.5946240294e+00   
-2.5390625000e-02   +7.5947485004e+00   
-2.3437500000e-02   +7.5948633119e+00   
-2.1484375000e-02   +7.5949685610e+00   
-1.9531250000e-02   +7.5950643388e+00   
-1.7578125000e-02   +7.5951507299e+00   
-1.5625000000e-02   +7.5952278118e+00   
-1.3671875000e-02   +7.5952956552e+00   
-1.1718750000e-02   +7.5953543229e+00   
-9.7656250000e-03   +7.5954038701e+00   
-7.8125000000e-03   +7.5954443438e+00   
-5.8593750000e-03   +7.5954757828e+00   
-3.9062500000e-03   +7.5954982175e+00   
-1.9531250000e-03   +7.5955116696e+00   
+0.0000000000e+00   +7.5955161522e+00   
+1.9531250000e-03   +7.5955116696e+00   
+3.9062500000e-03   +7.5954982175e+00   
+5.8593750000e-03   +7.5954757828e+00   
+7.8125000000e-03   +7.5954443438e+00   
+9.7656250000e-03   +7.5954038701e+00   
+1.1718750000e-02   +7.5953543229e+00   
+1.3671875000e-02   +7.5952956552e+00   
+1.5625000000e-02   +7.5952278118e+00   
+1.7578125000e-02   +7.5951507299e+00   
+1.9531250000e-02   +7.5950643388e+00   
+2.1484375000e-02   +7.5949685610e+00   
+2.3437500000e-02   +7.5948633119e+00   
+2.5390625000e-02   +7.5947485004e+00   
+2.7343750000e-02   +7.5946240294e+00   
+2.9296875000e-02   +7.5944897964e+00   
+3.1250000000e-02   +7.5943456938e+00   
+3.3203125000e-02   +7.5941916095e+00   
+3.5156250000e-02   +7.5940274275e+00   
+3.7109375000e-02   +7.5938530286e+00   
+3.9062500000e-02   +7.5936682913e+00   
+4.1015625000e-02   +7.5934730920e+00   
+4.2968750000e-02   +7.5932673061e+00   
+4.4921875000e-02   +7.5930508091e+00   
+4.6875000000e-02   +7.5928234768e+00   
+4.8828125000e-02   +7.5925851867e+00   
+5.0781250000e-02   +7.5923358189e+00   
+5.2734375000e-02   +7.5920752570e+00   
+5.4687500000e-02   +7.5918033891e+00   
+5.6640625000e-02   +7.5915201090e+00   
+5.8593750000e-02   +7.5912253173e+00   
+6.0546875000e-02   +7.5909189227e+00   
+6.2500000000e-02   +7.5906008432e+00   
+6.4453125000e-02   +7.5902710071e+00   
+6.6406250000e-02   +7.5899293548e+00   
+6.8359375000e-02   +7.5895758399e+00   
+7.0312500000e-02   +7.5892104309e+00   
+7.2265625000e-02   +7.5888331122e+00   
+7.4218750000e-02   +7.5884438863e+00   
+7.6171875000e-02   +7.5880427748e+00   
+7.8125000000e-02   +7.5876298205e+00   
+8.0078125000e-02   +7.5872050888e+00   
+8.2031250000e-02   +7.5867686696e+00   
+8.3984375000e-02   +7.5863206790e+00   
+8.5937500000e-02   +7.5858612612e+00   
+8.7890625000e-02   +7.5853905903e+00   
+8.9843750000e-02   +7.5849088724e+00   
+9.1796875000e-02   +7.5844163475e+00   
+9.3750000000e-02   +7.5839132915e+00   
+9.5703125000e-02   +7.5834000183e+00   
+9.7656250000e-02   +7.5828768818e+00   
+9.9609375000e-02   +7.5823442783e+00   
+1.0156250000e-01   +7.5818026486e+00   
+1.0351562500e-01   +7.5812524798e+00   
+1.0546875000e-01   +7.5806943085e+00   
+1.0742187500e-01   +7.5801287220e+00   
+1.0937500000e-01   +7.5795563615e+00   
+1.1132812500e-01   +7.5789779238e+00   
+1.1328125000e-01   +7.5783941641e+00   
+1.1523437500e-01   +7.5778058982e+00   
+1.1718750000e-01   +7.5772140048e+00   
+1.1914062500e-01   +7.5766194282e+00   
+1.2109375000e-01   +7.5760231803e+00   
+1.2304687500e-01   +7.5754263432e+00   
+1.2500000000e-01   +7.5748300718e+00   
+1.2695312500e-01   +7.5742355956e+00   
+1.2890625000e-01   +7.5736442218e+00   
+1.3085937500e-01   +7.5730573371e+00   
+1.3281250000e-01   +7.5724764100e+00   
+1.3476562500e-01   +7.5719029934e+00   
+1.3671875000e-01   +7.5713387265e+00   
+1.3867187500e-01   +7.5707853371e+00   
+1.4062500000e-01   +7.5702446436e+00   
+1.4257812500e-01   +7.5697185572e+00   
+1.4453125000e-01   +7.5692090834e+00   
+1.4648437500e-01   +7.5687183243e+00   
+1.4843750000e-01   +7.5682484801e+00   
+1.5039062500e-01   +7.5678018507e+00   
+1.5234375000e-01   +7.5673808371e+00   
+1.5429687500e-01   +7.5669879429e+00   
+1.5625000000e-01   +7.5666257754e+00   
+1.5820312500e-01   +7.5662970466e+00   
+1.6015625000e-01   +7.5660045742e+00   
+1.6210937500e-01   +7.5657512818e+00   
+1.6406250000e-01   +7.5655401997e+00   
+1.6601562500e-01   +7.5653744651e+00   
+1.6796875000e-01   +7.5652573218e+00   
+1.6992187500e-01   +7.5651921202e+00   
+1.7187500000e-01   +7.5651823164e+00   
+1.7382812500e-01   +7.5652314715e+00   
+1.7578125000e-01   +7.5653432505e+00   
+1.7773437500e-01   +7.5655214206e+00   
+1.7968750000e-01   +7.5657698495e+00   
+1.8164062500e-01   +7.5660925029e+00   
+1.8359375000e-01   +7.5664934422e+00   
+1.8554687500e-01   +7.5669768213e+00   
+1.8750000000e-01   +7.5675468831e+00   
+1.8945312500e-01   +7.5682079556e+00   
+1.9140625000e-01   +7.5689644476e+00   
+1.9335937500e-01   +7.5698208437e+00   
+1.9531250000e-01   +7.5707816990e+00   
+1.9726562500e-01   +7.5718516328e+00   
+1.9921875000e-01   +7.5730353228e+00   
+2.0117187500e-01   +7.5743374971e+00   
+2.0312500000e-01   +7.5757629271e+00   
+2.0507812500e-01   +7.5773164190e+00   
+2.0703125000e-01   +7.5790028046e+00   
+2.0898437500e-01   +7.5808269317e+00   
+2.1093750000e-01   +7.5827936537e+00   
+2.1289062500e-01   +7.5849078184e+00   
+2.1484375000e-01   +7.5871742562e+00   
+2.1679687500e-01   +7.5895977672e+00   
+2.1875000000e-01   +7.5921831079e+00   
+2.2070312500e-01   +7.5949349764e+00   
+2.2265625000e-01   +7.5978579981e+00   
+2.2460937500e-01   +7.6009567086e+00   
+2.2656250000e-01   +7.6042355374e+00   
+2.2851562500e-01   +7.6076987900e+00   
+2.3046875000e-01   +7.6113506285e+00   
+2.3242187500e-01   +7.6151950526e+00   
+2.3437500000e-01   +7.6192358782e+00   
+2.3632812500e-01   +7.6234767160e+00   
+2.3828125000e-01   +7.6279209485e+00   
+2.4023437500e-01   +7.6325717063e+00   
+2.4218750000e-01   +7.6374318433e+00   
+2.4414062500e-01   +7.6425039105e+00   
+2.4609375000e-01   +7.6477901296e+00   
+2.4804687500e-01   +7.6532923642e+00   
+2.5000000000e-01   +7.6590120914e+00   
+2.5195312500e-01   +7.6649503709e+00   
+2.5390625000e-01   +7.6711078144e+00   
+2.5585937500e-01   +7.6774845525e+00   
+2.5781250000e-01   +7.6840802017e+00   
+2.5976562500e-01   +7.6908938298e+00   
+2.6171875000e-01   +7.6979239201e+00   
+2.6367187500e-01   +7.7051683346e+00   
+2.6562500000e-01   +7.7126242767e+00   
+2.6757812500e-01   +7.7202882522e+00   
+2.6953125000e-01   +7.7281560294e+00   
+2.7148437500e-01   +7.7362225986e+00   
+2.7343750000e-01   +7.7444821305e+00   
+2.7539062500e-01   +7.7529279334e+00   
+2.7734375000e-01   +7.7615524099e+00   
+2.7929687500e-01   +7.7703470128e+00   
+2.8125000000e-01   +7.7793021998e+00   
+2.8320312500e-01   +7.7884073881e+00   
+2.8515625000e-01   +7.7976509078e+00   
+2.8710937500e-01   +7.8070199551e+00   
+2.8906250000e-01   +7.8165005448e+00   
+2.9101562500e-01   +7.8260774628e+00   
+2.9296875000e-01   +7.8357342172e+00   
+2.9492187500e-01   +7.8454529907e+00   
+2.9687500000e-01   +7.8552145916e+00   
+2.9882812500e-01   +7.8649984053e+00   
+3.0078125000e-01   +7.8747823459e+00   
+3.0273437500e-01   +7.8845428080e+00   
+3.0468750000e-01   +7.8942546188e+00   
+3.0664062500e-01   +7.9038909907e+00   
+3.0859375000e-01   +7.9134234747e+00   
+3.1054687500e-01   +7.9228219143e+00   
+3.1250000000e-01   +7.9320544008e+00   
+3.1445312500e-01   +7.9410872296e+00   
+3.1640625000e-01   +7.9498848577e+00   
+3.1835937500e-01   +7.9584098628e+00   
+3.2031250000e-01   +7.9666229045e+00   
+3.2226562500e-01   +7.9744826872e+00   
+3.2421875000e-01   +7.9819459251e+00   
+3.2617187500e-01   +7.9889673104e+00   
+3.2812500000e-01   +7.9954994828e+00   
+3.3007812500e-01   +8.0014930037e+00   
+3.3203125000e-01   +8.0068963324e+00   
+3.3398437500e-01   +8.0116558066e+00   
+3.3593750000e-01   +8.0157156260e+00   
+3.3789062500e-01   +8.0190178412e+00   
+3.3984375000e-01   +8.0215023456e+00   
+3.4179687500e-01   +8.0231068737e+00   
+3.4375000000e-01   +8.0237670034e+00   
+3.4570312500e-01   +8.0234161643e+00   
+3.4765625000e-01   +8.0219856519e+00   
+3.4960937500e-01   +8.0194046481e+00   
+3.5156250000e-01   +8.0156002482e+00   
+3.5351562500e-01   +8.0104974952e+00   
+3.5546875000e-01   +8.0040194213e+00   
+3.5742187500e-01   +7.9960870979e+00   
+3.5937500000e-01   +7.9866196930e+00   
+3.6132812500e-01   +7.9755345384e+00   
+3.6328125000e-01   +7.9627472059e+00   
+3.6523437500e-01   +7.9481715923e+00   
+3.6718750000e-01   +7.9317200163e+00   
+3.6914062500e-01   +7.9133033243e+00   
+3.7109375000e-01   +7.8928310089e+00   
+3.7304687500e-01   +7.8702113380e+00   
+3.7500000000e-01   +7.8453514963e+00   
+3.7695312500e-01   +7.8181577403e+00   
+3.7890625000e-01   +7.7885355649e+00   
+3.8085937500e-01   +7.7563898854e+00   
+3.8281250000e-01   +7.7216252325e+00   
+3.8476562500e-01   +7.6841459625e+00   
+3.8671875000e-01   +7.6438564829e+00   
+3.8867187500e-01   +7.6006614936e+00   
+3.9062500000e-01   +7.5544662442e+00   
+3.9257812500e-01   +7.5051768083e+00   
+3.9453125000e-01   +7.4527003752e+00   
+3.9648437500e-01   +7.3969455595e+00   
+3.9843750000e-01   +7.3378227280e+00   
+4.0039062500e-01   +7.2752443471e+00   
+4.0234375000e-01   +7.2091253475e+00   
+4.0429687500e-01   +7.1393835103e+00   
+4.0625000000e-01   +7.0659398715e+00   
+4.0820312500e-01   +6.9887191489e+00   
+4.1015625000e-01   +6.9076501878e+00   
+4.1210937500e-01   +6.8226664299e+00   
+4.1406250000e-01   +6.7337064023e+00   
+4.1601562500e-01   +6.6407142292e+00   
+4.1796875000e-01   +6.5436401654e+00   
+4.1992187500e-01   +6.4424411524e+00   
+4.2187500000e-01   +6.3370813969e+00   
+4.2382812500e-01   +6.2275329719e+00   
+4.2578125000e-01   +6.1137764411e+00   
+4.2773437500e-01   +5.9958015056e+00   
+4.2968750000e-01   +5.8736076739e+00   
+4.3164062500e-01   +5.7472049544e+00   
+4.3359375000e-01   +5.6166145707e+00   
+4.3554687500e-01   +5.4818696998e+00   
+4.3750000000e-01   +5.3430162315e+00   
+4.3945312500e-01   +5.2001135509e+00   
+4.4140625000e-01   +5.0532353418e+00   
+4.4335937500e-01   +4.9024704109e+00   
+4.4531250000e-01   +4.7479235328e+00   
+4.4726562500e-01   +4.5897163148e+00   
+4.4921875000e-01   +4.4279880802e+00   
+4.5117187500e-01   +4.2628967700e+00   
+4.5312500000e-01   +4.0946198618e+00   
+4.5507812500e-01   +3.9233553045e+00   
+4.5703125000e-01   +3.7493224677e+00   
+4.5898437500e-01   +3.5727631047e+00   
+4.6093750000e-01   +3.3939423275e+00   
+4.6289062500e-01   +3.2131495918e+00   
+4.6484375000e-01   +3.0306996914e+00   
+4.6679687500e-01   +2.8469337578e+00   
+4.6875000000e-01   +2.6622202665e+00   
+4.7070312500e-01   +2.4769560436e+00   
+4.7265625000e-01   +2.2915672742e+00   
+4.7460937500e-01   +2.1065105072e+00   
+4.7656250000e-01   +1.9222736556e+00   
+4.7851562500e-01   +1.7393769882e+00   
+4.8046875000e-01   +1.5583741103e+00   
+4.8242187500e-01   +1.3798529302e+00   
+4.8437500000e-01   +1.2044366075e+00   
+4.8632812500e-01   +1.0327844797e+00   
+4.8828125000e-01   +8.6559296335e-01   
+4.9023437500e-01   +7.0359642613e-01   
+4.9218750000e-01   +5.4756802412e-01   
+4.9414062500e-01   +3.9832050131e-01   
+4.9609375000e-01   +2.5670694558e-01   
+4.9804687500e-01   +1.2362149656e-01   
+5.0000000000e-01   -0.0000000000e+00   
