+0.0000000000e+00   +2.6693360985e+02   -1.2427401868e+02   +1.7710121966e+05   +1.6990438136e+00   
+2.5000000000e-03   +2.5631067542e+02   -1.1754783042e+02   +1.6025721980e+05   +1.6162279179e+00   
+5.0000000000e-03   +2.4467619986e+02   -1.1035773457e+02   +1.4278075790e+05   +1.5255577189e+00   
+7.5000000000e-03   +2.3207609912e+02   -1.0273210717e+02   +1.2474080559e+05   +1.4259295674e+00   
+1.0000000000e-02   +2.1856010004e+02   -9.4701043067e+01   +1.0620855830e+05   +1.3157505464e+00   
+1.2500000000e-02   +2.0418154409e+02   -8.6296237216e+01   +8.7257154362e+04   +1.1925986819e+00   
+1.5000000000e-02   +1.8899717688e+02   -7.7550859541e+01   +6.7961386295e+04   +1.0525068155e+00   
+1.7500000000e-02   +1.7306692415e+02   -6.8499424053e+01   +4.8397405685e+04   +8.8818788140e-01   
+2.0000000000e-02   +1.5645365533e+02   -5.9177652633e+01   +2.8642422626e+04   +6.8327994907e-01   
+2.2500000000e-02   +1.3922293542e+02   -4.9622334053e+01   +8.7744010099e+03   +3.7818346931e-01   
+2.5000000000e-02   +1.2144276619e+02   -3.9871178792e+01   -1.1128249158e+04   -4.2589959061e-01   
+2.7500000000e-02   +1.0318331784e+02   -2.9962670203e+01   -3.0986981211e+04   -7.1069528896e-01   
+3.0000000000e-02   +8.4516652069e+01   -1.9935912643e+01   -5.0723421806e+04   -9.0928091118e-01   
+3.2500000000e-02   +6.5516437689e+01   -9.8304771442e+00   -7.0259680228e+04   -1.0701554970e+00   
+3.5000000000e-02   +4.6257659861e+01   +3.1375475697e-01   -8.9518655791e+04   -1.2079545063e+00   
+3.7500000000e-02   +2.6816324183e+01   +1.0456748411e+01   -1.0842434212e+05   -1.3294046700e+00   
+4.0000000000e-02   +7.2691567244e+00   +2.0558474057e+01   -1.2690212710e+05   -1.4382297006e+00   
+4.2500000000e-02   -1.2306698775e+01   +3.0579064798e+01   -1.4487908736e+05   -1.5367267564e+00   
+4.5000000000e-02   -3.1833985356e+01   +4.0478973940e+01   -1.6228427605e+05   -1.6264174432e+00   
+4.7500000000e-02   -5.1235637741e+01   +5.0219131066e+01   -1.7904900285e+05   -1.7083614215e+00   
+5.0000000000e-02   -7.0435086471e+01   +5.9761096224e+01   -1.9510710503e+05   -1.7833243709e+00   
+5.2500000000e-02   -8.9356560094e+01   +6.9067211637e+01   -2.1039520861e+05   -1.8518752388e+00   
+5.5000000000e-02   -1.0792538420e+02   +7.8100750320e+01   -2.2485297841e+05   -1.9144460160e+00   
+5.7500000000e-02   -1.2606827611e+02   +8.6826061022e+01   -2.3842335624e+05   -1.9713702612e+00   
+6.0000000000e-02   -1.4371363414e+02   +9.5208708928e+01   -2.5105278600e+05   -2.0229088985e+00   
+6.2500000000e-02   -1.6079182011e+02   +1.0321561156e+02   -2.6269142511e+05   -2.0692680419e+00   
+6.5000000000e-02   -1.7723543423e+02   +1.1081516932e+02   -2.7329334118e+05   -2.1106116320e+00   
+6.7500000000e-02   -1.9297958105e+02   +1.1797739024e+02   -2.8281669329e+05   -2.1470705859e+00   
+7.0000000000e-02   -2.0796212564e+02   +1.2467400830e+02   -2.9122389712e+05   -2.1787495320e+00   
+7.2500000000e-02   -2.2212393872e+02   +1.3087859500e+02   -2.9848177327e+05   -2.2057318297e+00   
+7.5000000000e-02   -2.3540913010e+02   +1.3656666369e+02   -3.0456167823e+05   -2.2280833367e+00   
+7.7500000000e-02   -2.4776526918e+02   +1.4171576614e+02   -3.0943961738e+05   -2.2458552410e+00   
+8.0000000000e-02   -2.5914359195e+02   +1.4630558121e+02   -3.1309633974e+05   -2.2590861731e+00   
+8.2500000000e-02   -2.6949919335e+02   +1.5031799499e+02   -3.1551741388e+05   -2.2678037495e+00   
+8.5000000000e-02   -2.7879120455e+02   +1.5373717231e+02   -3.1669328493e+05   -2.2720256478e+00   
+8.7500000000e-02   -2.8698295424e+02   +1.5654961926e+02   -3.1661931227e+05   -2.2717602845e+00   
+9.0000000000e-02   -2.9404211331e+02   +1.5874423638e+02   -3.1529578784e+05   -2.2670071331e+00   
+9.2500000000e-02   -2.9994082250e+02   +1.6031236251e+02   -3.1272793497e+05   -2.2577567052e+00   
+9.5000000000e-02   -3.0465580230e+02   +1.6124780900e+02   -3.0892588782e+05   -2.2439901897e+00   
+9.7500000000e-02   -3.0816844482e+02   +1.6154688405e+02   -3.0390465133e+05   -2.2256787317e+00   
+1.0000000000e-01   -3.1046488729e+02   +1.6120840735e+02   -2.9768404201e+05   -2.2027823054e+00   
+1.0250000000e-01   -3.1153606668e+02   +1.6023371472e+02   -2.9028860978e+05   -2.1752481099e+00   
+1.0500000000e-01   -3.1137775554e+02   +1.5862665282e+02   -2.8174754103e+05   -2.1430083805e+00   
+1.0750000000e-01   -3.0999057866e+02   +1.5639356399e+02   -2.7209454346e+05   -2.1059774591e+00   
+1.1000000000e-01   -3.0738001058e+02   +1.5354326121e+02   -2.6136771302e+05   -2.0640478973e+00   
+1.1250000000e-01   -3.0355635403e+02   +1.5008699333e+02   -2.4960938364e+05   -2.0170852618e+00   
+1.1500000000e-01   -2.9853469924e+02   +1.4603840065e+02   -2.3686596005e+05   -1.9649211559e+00   
+1.1750000000e-01   -2.9233486437e+02   +1.4141346113e+02   -2.2318773473e+05   -1.9073437226e+00   
+1.2000000000e-01   -2.8498131735e+02   +1.3623042727e+02   -2.0862868938e+05   -1.8440844983e+00   
+1.2250000000e-01   -2.7650307926e+02   +1.3050975417e+02   -1.9324628191e+05   -1.7747998183e+00   
+1.2500000000e-01   -2.6693360985e+02   +1.2427401868e+02   -1.7710121966e+05   -1.6990438136e+00   
+1.2750000000e-01   -2.5631067542e+02   +1.1754783042e+02   -1.6025721980e+05   -1.6162279179e+00   
+1.3000000000e-01   -2.4467619986e+02   +1.1035773457e+02   -1.4278075790e+05   -1.5255577189e+00   
+1.3250000000e-01   -2.3207609912e+02   +1.0273210717e+02   -1.2474080559e+05   -1.4259295674e+00   
+1.3500000000e-01   -2.1856010004e+02   +9.4701043067e+01   -1.0620855830e+05   -1.3157505464e+00   
+1.3750000000e-01   -2.0418154409e+02   +8.6296237216e+01   -8.7257154362e+04   -1.1925986819e+00   
+1.4000000000e-01   -1.8899717688e+02   +7.7550859541e+01   -6.7961386295e+04   -1.0525068155e+00   
+1.4250000000e-01   -1.7306692415e+02   +6.8499424053e+01   -4.8397405685e+04   -8.8818788140e-01   
+1.4500000000e-01   -1.5645365533e+02   +5.9177652633e+01   -2.8642422626e+04   -6.8327994907e-01   
+1.4750000000e-01   -1.3922293542e+02   +4.9622334053e+01   -8.7744010099e+03   -3.7818346931e-01   
+1.5000000000e-01   -1.2144276619e+02   +3.9871178792e+01   +1.1128249158e+04   +4.2589959061e-01   
+1.5250000000e-01   -1.0318331784e+02   +2.9962670203e+01   +3.0986981211e+04   +7.1069528896e-01   
+1.5500000000e-01   -8.4516652069e+01   +1.9935912643e+01   +5.0723421806e+04   +9.0928091118e-01   
+1.5750000000e-01   -6.5516437689e+01   +9.8304771442e+00   +7.0259680228e+04   +1.0701554970e+00   
+1.6000000000e-01   -4.6257659861e+01   -3.1375475697e-01   +8.9518655791e+04   +1.2079545063e+00   
+1.6250000000e-01   -2.6816324183e+01   -1.0456748411e+01   +1.0842434212e+05   +1.3294046700e+00   
+1.6500000000e-01   -7.2691567244e+00   -2.0558474057e+01   +1.2690212710e+05   +1.4382297006e+00   
+1.6750000000e-01   +1.2306698775e+01   -3.0579064798e+01   +1.4487908736e+05   +1.5367267564e+00   
+1.7000000000e-01   +3.1833985356e+01   -4.0478973940e+01   +1.6228427605e+05   +1.6264174432e+00   
+1.7250000000e-01   +5.1235637741e+01   -5.0219131066e+01   +1.7904900285e+05   +1.7083614215e+00   
+1.7500000000e-01   +7.0435086471e+01   -5.9761096224e+01   +1.9510710503e+05   +1.7833243709e+00   
+1.7750000000e-01   +8.9356560094e+01   -6.9067211637e+01   +2.1039520861e+05   +1.8518752388e+00   
+1.8000000000e-01   +1.0792538420e+02   -7.8100750320e+01   +2.2485297841e+05   +1.9144460160e+00   
+1.8250000000e-01   +1.2606827611e+02   -8.6826061022e+01   +2.3842335624e+05   +1.9713702612e+00   
+1.8500000000e-01   +1.4371363414e+02   -9.5208708928e+01   +2.5105278600e+05   +2.0229088985e+00   
+1.8750000000e-01   +1.6079182011e+02   -1.0321561156e+02   +2.6269142511e+05   +2.0692680419e+00   
+1.9000000000e-01   +1.7723543423e+02   -1.1081516932e+02   +2.7329334118e+05   +2.1106116320e+00   
+1.9250000000e-01   +1.9297958105e+02   -1.1797739024e+02   +2.8281669329e+05   +2.1470705859e+00   
+1.9500000000e-01   +2.0796212564e+02   -1.2467400830e+02   +2.9122389712e+05   +2.1787495320e+00   
+1.9750000000e-01   +2.2212393872e+02   -1.3087859500e+02   +2.9848177327e+05   +2.2057318297e+00   
+2.0000000000e-01   +2.3540913010e+02   -1.3656666369e+02   +3.0456167823e+05   +2.2280833367e+00   
+2.0250000000e-01   +2.4776526918e+02   -1.4171576614e+02   +3.0943961738e+05   +2.2458552410e+00   
+2.0500000000e-01   +2.5914359195e+02   -1.4630558121e+02   +3.1309633974e+05   +2.2590861731e+00   
+2.0750000000e-01   +2.6949919335e+02   -1.5031799499e+02   +3.1551741388e+05   +2.2678037495e+00   
+2.1000000000e-01   +2.7879120455e+02   -1.5373717231e+02   +3.1669328493e+05   +2.2720256478e+00   
+2.1250000000e-01   +2.8698295424e+02   -1.5654961926e+02   +3.1661931227e+05   +2.2717602845e+00   
+2.1500000000e-01   +2.9404211331e+02   -1.5874423638e+02   +3.1529578784e+05   +2.2670071331e+00   
+2.1750000000e-01   +2.9994082250e+02   -1.6031236251e+02   +3.1272793497e+05   +2.2577567052e+00   
+2.2000000000e-01   +3.0465580230e+02   -1.6124780900e+02   +3.0892588782e+05   +2.2439901897e+00   
+2.2250000000e-01   +3.0816844482e+02   -1.6154688405e+02   +3.0390465133e+05   +2.2256787317e+00   
+2.2500000000e-01   +3.1046488729e+02   -1.6120840735e+02   +2.9768404201e+05   +2.2027823054e+00   
+2.2750000000e-01   +3.1153606668e+02   -1.6023371472e+02   +2.9028860978e+05   +2.1752481099e+00   
+2.3000000000e-01   +3.1137775554e+02   -1.5862665282e+02   +2.8174754103e+05   +2.1430083805e+00   
+2.3250000000e-01   +3.0999057866e+02   -1.5639356399e+02   +2.7209454346e+05   +2.1059774591e+00   
+2.3500000000e-01   +3.0738001058e+02   -1.5354326121e+02   +2.6136771302e+05   +2.0640478973e+00   
+2.3750000000e-01   +3.0355635403e+02   -1.5008699333e+02   +2.4960938364e+05   +2.0170852618e+00   
+2.4000000000e-01   +2.9853469924e+02   -1.4603840065e+02   +2.3686596005e+05   +1.9649211559e+00   
+2.4250000000e-01   +2.9233486437e+02   -1.4141346113e+02   +2.2318773473e+05   +1.9073437226e+00   
+2.4500000000e-01   +2.8498131735e+02   -1.3623042727e+02   +2.0862868938e+05   +1.8440844983e+00   
+2.4750000000e-01   +2.7650307926e+02   -1.3050975417e+02   +1.9324628191e+05   +1.7747998183e+00   
